"","X","commGIS","tot_pop","family","male_18_60","fem_18_60","pop_over61","tot_ind","numPrimLivFarm","land_confl","Pax_migt_in","Pax_migt_out","prop_ind","F6_24_sch","M6_24_sch","F15_45_ill","M15_45_ill","propPrimLivFarm","propPrimSec","propSecSec","propTerSec","propQuatSec","Les1_R_Land","pig_fam","garbage","crim_case","dist_sch","KM_Comm","KM_Heal_cent","Province","Commune","year","diffPix","ForPix","areaKM","pop_den","mean_elev","dist_border","habitat","dist_provCap","elc","PA_cat","PA"
"1635",1635,40806,13168,2939,3014,3306,757,0,2864,37,155,16,0,0.630161212923077,0.691128533384615,0.111692066461538,0.147665674461538,0.214874178769231,0.973229437769231,0.00156188992307692,0.0179440345384615,0.0431596436153846,0.503997603615385,0.508551696461538,0,0.00287678630769231,11,7,5,"Kampong Chhnang","Krang Skear",2009,0,1668,592.1376566,22.2380722678734,82.24754314,144.1829957,"CP",35.67234773,0,"WS",1
"1636",1636,40808,4377,933,957,1098,213,0,914,4,3,3,0,0.837053071571429,0.792167183,0.119878418285714,0.116948081285714,0.212890762,0.981558032857143,0.001710864,0.0143891827142857,0.0660099755714286,0.364877905857143,0.339870597428571,0,0.000180603285714286,7.666666667,2.5,6,"Kampong Chhnang","Toul Khpos",2009,0,294,134.393827,32.5684601570279,120.9333457,125.4118737,"CP",44.71505468,0,"WS",1
"1637",1637,50102,8477,1663,1873,2147,404,0,1656,11,18,52,0,0.578330191727273,0.656582557,0.0743894971818182,0.0873202064545455,0.199857100454545,0.996559736636364,0,0,0.0353783402727273,0.562074006090909,0.570320476909091,0,0.000662186545454546,5.666666667,2,3,"Kampong Speu","Kat Phluk",2009,0,60,47.53096008,178.346912953836,67.21199853,71.90451832,"CP",29.77224289,0,"none",0
"1638",1638,50104,6337,1220,1360,1565,342,0,1220,14,18,33,0,0.588321084111111,0.626794405666667,0.0927455094444444,0.136967261777778,0.192192010444444,1,0,0,0.0171541375555556,0.421752637222222,0.567423400444444,0,0.00242048766666667,10,2,7,"Kampong Speu","Pheakdei",2009,0,22,40.22510266,157.538441941667,64.05403557,68.43933341,"CP",34.1453753,0,"none",0
"1639",1639,50110,8701,1775,2110,2201,727,0,1769,10,20,13,0,0.651588359133333,0.711622124933333,0.09366818,0.0929947666,0.204198366066667,0.9956759832,0,0.0015503876,0.1875873112,0.579126587333333,0.667326234333333,0,0.000420168066666667,7.666666667,1.5,3,"Kampong Speu","Svay Chacheb",2009,0,63,63.10176183,137.888384534191,124.2677914,71.46607307,"CP",21.19988536,0,"none",0
"1640",1640,50112,7243,1544,1835,1748,476,0,1538,23,9,45,0,0.729814177411765,0.693749172764706,0.181727025058824,0.134351514941176,0.214379470352941,0.995615436058824,0,0,0.307579019352941,0.640869677882353,0.414185225588235,0,0.00281119952941176,6.666666667,1.5,1.5,"Kampong Speu","Toul Sala",2009,0,25,28.42056144,254.850700796008,117.1915851,65.49896077,"CP",23.26615506,0,"none",0
"1641",1641,50115,6227,1269,1441,1611,326,0,1228,29,13,17,0,0.622530412888889,0.630342172666667,0.0624089313333333,0.0564457061111111,0.199280139222222,0.973939582,0,0,0.173503003111111,0.582101505555556,0.815279993777778,0,0.00349499922222222,6,3.5,6,"Kampong Speu","Preah Khae",2009,0,16,38.50782507,161.707392943654,72.45282038,69.4272466,"CP",26.95904439,0,"none",0
"1642",1642,50311,10275,2098,2389,2703,844,0,2046,4,18,28,0,0.716819140333333,0.740879793888889,0.0678965413333333,0.0682942532777778,0.202103232111111,0.980182602611111,0,0.0133915655,0.174474876722222,0.701635501111111,0.361030195944444,0,0.00147627911111111,3.8333333335,2.5,5,"Kampong Speu","Srang",2009,0,78,74.28283756,138.322664258762,149.2717483,65.07372005,"CP",19.11041197,0,"none",0
"1643",1643,50401,4201,858,896,848,262,0,848,29,65,20,0,0.612897063222222,0.627148699666667,0.162920939444444,0.112513854777778,0.205909887888889,0.988249991444444,0,0,0.0459837605555556,0.219626670555556,0.644251136333333,0,0.00262189244444444,16.66666667,3,25,"Kampong Speu","Haong Samnam",2009,0,557,97.64278812,43.0241708669472,67.57884088,84.71784342,"CP",31.6801329,0,"none",0
"1644",1644,50402,3055,705,720,684,81,0,695,4,157,9,0,0.6194456158,0.6468273474,0.119204121,0.0703334148,0.2267575476,0.9843711844,0,0.0063492064,0.029211947,0.1348403716,0.4821157258,0,0.004296356,9.666666667,1,15,"Kampong Speu","Reaksmei Sameakki",2009,0,2233,259.652959,11.7657045456586,165.7523329,73.07012562,"FBD",43.75551452,0,"none",0
"1645",1645,50403,10325,2286,2487,1993,510,909,2277,14,163,53,0.15018885626087,0.54810153426087,0.636561050304348,0.11886256773913,0.134035203130435,0.224635508217391,0.996969602217391,0,0,0.0228262610869565,0.565768141086956,0.531882702565217,0,0.0020057032173913,27,8,22,"Kampong Speu","Trapeang Chour",2009,0,4413,509.3841897,20.2695729643295,413.4850398,106.202303,"FBE",62.24321454,0,"WS",1
"1646",1646,50404,6536,1327,1383,1507,345,577,1211,37,117,26,0.088265313,0.676038412066667,0.671713765333333,0.1465738702,0.1096072836,0.188499435066667,0.943859560466667,0,0.0277590647333333,0.0481534564666667,0.396181580333333,0.487979592133333,0,0.00126533873333333,19.83333333,3.5,3,"Kampong Speu","Sangkae Satob",2009,0,1503,216.7406302,30.1558595357448,97.42318072,88.10606839,"FBD",43.36071189,0,"WS",1
"1647",1647,50405,5248,1177,1069,1176,262,0,1156,17,70,29,0,0.590235295764706,0.684131943941176,0.181720841764706,0.193526034411765,0.225321813588235,0.976267148411765,0,0.00379506641176471,0.0102369483529412,0.390274694941176,0.486113015941177,0,0.00213548270588235,41.66666667,35,10,"Kampong Speu","Ta Sal",2009,0,4015,473.7687869,11.0771332876087,161.8637829,86.45922452,"FBD",61.04445521,0,"WS",1
"1648",1648,50601,3443,821,841,707,229,2,796,5,5,9,0.00053821325,0.4524210295,0.48738825775,0.02990248225,0.028062112,0.2306179855,0.96889232875,0,0.0109178615,0,0.73477752025,0.43637367325,0,0.00148861875,15.833333335,1.5,20.5,"Kampong Speu","Chambak",2009,0,416,82.57322179,41.6963263072892,199.4121119,59.00063046,"CP",45.45505799,0,"NP",1
"1649",1649,50602,7201,1467,1618,1785,331,0,1376,12,1563,25,0,0.768213175857143,0.744234735714286,0.025964403,0.0295060294285714,0.192164141285714,0.959192057428571,0,0.00205549842857143,0.0476990558571429,0.582675240571429,0.361573674428571,0,0.00230207657142857,10.33333333,1,14,"Kampong Speu","Choam Sangkae",2009,0,363,128.5537351,56.0154863987301,86.74096186,73.18078997,"CP",30.70151071,0,"none",0
"1650",1650,50603,5463,1117,1291,1310,179,0,1086,2,41,0,0,0.789333455333333,0.816932469444444,0.0373300504444444,0.0297635495555556,0.201008133666667,0.978619702444444,0,0.000514403333333333,0.0255973526666667,0.657113352222222,0.279128806888889,0,0.00163836366666667,6.866666667,7,9,"Kampong Speu","Dambouk Rung",2009,0,549,174.7533118,31.2612101237443,111.2017336,70.21411269,"CP",36.70208397,0,"none",0
"1651",1651,50604,6041,1237,1520,1570,308,0,945,12,38,37,0,0.821239959666667,0.847561373444444,0.029641376,0.0316901715555556,0.169419409555556,0.821114150777778,0.0108268958888889,0.102382194111111,0.181614762777778,0.647151103777778,0.569320935777778,0,0.00245073244444444,2.633333333,2.9,3.2,"Kampong Speu","Kiri Voan",2009,0,12,26.67136655,226.497580792312,96.85369971,85.92249335,"CP",17.59270885,0,"none",0
"1652",1652,50605,7248,1514,1618,1678,562,0,1505,22,81,41,0,0.632650855777778,0.563175777,0.0275719692222222,0.0197783402222222,0.207256448111111,0.993892191555556,0.00081103,0.00391301077777778,0.0105025251111111,0.498086606333333,0.602624460888889,0,0.00241041755555556,17.16666667,2.5,28,"Kampong Speu","Krang Dei Vay",2009,0,1102,247.4163151,29.2947536506254,156.1606358,68.92133251,"CP",38.68772916,0,"none",0
"1653",1653,50606,12115,2380,2803,3265,686,0,2177,8,73,120,0,0.699901494961538,0.714740712692308,0.0109519983461538,0.00914447980769231,0.184061748653846,0.935012476307692,0.00182893876923077,0.0196855703846154,0.197168653846154,0.762109170846154,0.546120374423077,0,0.00267724080769231,4.2166666665,3,3,"Kampong Speu","Moha Sang",2009,0,5,51.0549482,237.293356023814,57.25123611,86.42070719,"CP",12.62358872,0,"none",0
"1654",1654,50607,14304,2928,3176,3355,825,0,2471,31,99,218,0,0.772292295894737,0.793725950894737,0.0370842737894737,0.0397770491052632,0.180919726578947,0.889496598894737,0.000630661631578947,0.0349188998947368,0.0615290606315789,0.547536585368421,0.560033721473684,0,0.00117973636842105,4.333333333,3,3,"Kampong Speu","Ou",2009,0,23,48.65544934,293.985569839154,89.01094272,79.9634068,"CP",23.60643281,0,"none",0
"1655",1655,50608,4916,940,1217,1148,335,0,940,3,0,32,0,0.645041564,0.699378992285714,0.0510615561428571,0.0364094525714286,0.19143261,1,0,0,0.0628503575714286,0.180379066285714,0.804595894,0,0.000686813142857143,6,3,3,"Kampong Speu","Prey Rumduol",2009,0,14,43.26674833,113.620740863287,56.7966474,79.17969057,"CP",23.61853874,0,"none",0
"1656",1656,50609,4231,787,1050,1135,289,0,779,0,35,2,0,0.662624241,0.695590468625,0.0122302245,0.018555069375,0.188009188375,0.98387096775,0,0.002016129,0.0116106885,0.314879910375,0.483790644375,0,0.001577287125,8.05,1,18,"Kampong Speu","Prey Kmeng",2009,0,82,53.987753,78.3696257927238,127.1249364,79.46486957,"CP",20.12799736,0,"none",0
"1657",1657,50610,6327,1268,1290,1470,187,0,1266,69,54,18,0,0.54441825725,0.61308237225,0.03625053575,0.03469913575,0.19997935025,0.998,0,0.002,0.052503109125,0.172567830375,0.45638908975,0,0.00415599825,10.833333335,5,11.5,"Kampong Speu","Tang Samraong",2009,0,184,133.5338502,47.381244459916,57.30480523,75.83382753,"CP",27.8408971,0,"none",0
"1658",1658,50611,9284,1869,2154,2424,645,0,1735,26,49,89,0,0.685162526823529,0.761772480058823,0.0271824826470588,0.0229600013529412,0.193270621294118,0.933924832294118,0.000502765235294118,0.00351128211764706,0.107292743705882,0.468060836058824,0.637396893176471,0,0.00330510941176471,4.833333333,3.5,6,"Kampong Speu","Tang Sya",2009,0,3,55.76226624,166.492515925407,59.70422851,85.07592857,"CP",18.02826403,0,"none",0
"1659",1659,50704,8475,1616,1971,2242,793,0,1610,21,85,33,0,0.552749954266667,0.695670499,0.0592823317333333,0.0678067172,0.190159500866667,0.995649047066667,0,0,0.0841984856666667,0.697283239333333,0.4032251476,0,0.00972978186666667,6,2,8,"Kampong Speu","Krang Ampil",2009,0,66,69.58163079,121.799387335112,157.2651646,73.18611725,"CP",13.38978371,0,"none",0
"1660",1660,50710,10426,2061,2842,3161,739,0,2008,8,44,23,0,0.627768918333333,0.619432834428571,0.0341857641428571,0.0236195523333333,0.193491956190476,0.973834389761905,0,0.00234049576190476,0.33640832952381,0.507385104761905,0.109534679428571,0,0.00273706119047619,3.866666667,2,2,"Kampong Speu","Skuh",2009,0,1,42.97776633,242.59055065694,54.75976256,76.99028997,"CP",6.511461403,0,"none",0
"1661",1661,50712,10524,2020,2576,2912,1011,0,1974,16,48,60,0,0.55446542147619,0.64600396752381,0.0396889733809524,0.0375356528571429,0.188726580238095,0.982096538904762,0,0,0.192790852333333,0.643123830571429,0.580515379380952,0,0.00488463523809524,7.333333333,3,5,"Kampong Speu","Thommoda Ar",2009,0,41,53.48909822,196.750372509832,91.35685597,80.11161373,"CP",11.20807493,0,"none",0
"1662",1662,50714,6710,1351,1620,1782,328,0,1345,13,24,16,0,0.582396943923077,0.595774757384615,0.0284309835384615,0.0216793193846154,0.199350789153846,0.997518610384615,0,0,0.0413233123846154,0.232785187615385,0.483539249615385,0,0.00241633884615385,7.333333333,2.5,4,"Kampong Speu","Tumpoar Meas",2009,0,472,173.6090895,38.6500500597349,63.03252337,90.26519087,"CP",19.45784056,1,"none",0
"1663",1663,50801,9892,2065,2185,2310,670,0,2038,36,40,42,0,0.775662423153846,0.733771559923077,0.0790400729230769,0.0890682329230769,0.208236271615385,0.988849396692308,0,0.00104420469230769,0.036279731,0.583317649846154,0.626071114461539,0,0.000901801461538462,6.666666667,3.5,3,"Kampong Speu","Amleang",2009,0,1044,242.8106655,40.7395613352907,131.8548209,104.9603773,"CP",44.65024952,1,"WS",1
"1664",1664,50804,10201,2118,2538,2658,450,0,2045,20,50,46,0,0.676761163,0.7058347458,0.0534124337,0.059148859,0.1936681926,0.941303502,0,0.0100148648,0.0565593251,0.3805147886,0.4368066652,0,0.0003105511,2.3333333335,2.5,3.5,"Kampong Speu","Prambei Mom",2009,0,368,140.4530694,72.6292422342747,78.00306574,107.6999996,"CP",30.80142448,1,"none",0
"1665",1665,50806,2975,583,707,690,116,0,582,4,8,56,0,0.629869848833333,0.697056915666667,0.0430441123333333,0.0334229446666667,0.196341353333333,0.998316498333333,0,0,0.0353885753333333,0.487773244,0.434992906,0,0.00113355733333333,10.56666667,0.75,10,"Kampong Speu","Toap Mean",2009,0,247,82.4925411,36.0638666275732,88.02127466,96.70488422,"CP",22.91596559,1,"none",0
"1666",1666,60101,6185,1287,1470,1527,276,0,1266,13,40,15,0,0.5696054772,0.693432423,0.2721631812,0.2622138506,0.203975286,0.9899179084,0,0.0027061208,0.0323800946,0.7294436384,0.4513478882,0,0.002901163,3.166666667,1,8,"Kampong Thom","Bak Sna",2009,0,17,45.3915437,136.258860039607,28.49777093,109.6974348,"CP",52.95201543,0,"none",0
"1667",1667,60102,16195,3581,4213,4664,920,0,1910,9,451,109,0,0.791711516692308,0.847582498153846,0.0478378216923077,0.0623567960769231,0.163420823461538,0.702544775846154,0.00470187692307692,0.150113451769231,0.121501795307692,0.410186069923077,0.289146930153846,0,0.000865917692307692,2.333333333,3,3,"Kampong Thom","Ballangk",2009,0,3,43.14744604,375.340871508046,23.30700128,116.9058739,"CP",40.0388289,0,"none",0
"1668",1668,60103,13352,2570,3263,3444,982,0,1973,10,25,65,0,0.81250252225,0.808839880666667,0.0977904611666667,0.0917072725833333,0.139789694416667,0.782609694416667,0.0074555575,0.0399102879166667,0.222996221666667,0.368690725666667,0.323559370833333,0,0.000103135333333333,2.0833333335,1.5,1.5,"Kampong Thom","Baray",2009,0,601,141.8510462,94.1269053537654,7.567279392,123.2177471,"CP",36.99288288,0,"none",0
"1669",1669,60104,9161,2057,2443,2531,843,0,1527,13,41,15,0,0.7402734722,0.6858462012,0.1432659622,0.1196832834,0.1690708144,0.758642125,0.003992016,0.0401269376,0.092061714,0.4536637956,0.0291035466,0,0.000477675,2,1,0,"Kampong Thom","Boeng",2009,0,15,27.51992923,332.886030463095,13.75912941,118.2647907,"CP",38.80516147,0,"none",0
"1670",1670,60105,11092,2295,2697,2821,549,0,2226,35,13,15,0,0.7030778471,0.7436201535,0.1799067627,0.1809898986,0.2024111679,0.9777703753,0,0.0050651266,0.077855671,0.3467320967,0.5129236609,0,0.0001597444,2.9666666665,1.75,1.75,"Kampong Thom","Chaeung Daeung",2009,0,1,71.88491923,154.302183529072,22.11074001,114.0319374,"CP",43.68497701,0,"none",0
"1671",1671,60108,12271,2578,3400,3121,877,0,2107,10,42,11,0,0.507826369875,0.588696114,0.088558000875,0.086160794875,0.17830820725,0.842995904875,0.022003837625,0.008157699,0.130999226,0.42342456975,0.542121992625,0,0.00070559875,2.9166666665,3.25,3.25,"Kampong Thom","Chong Doung",2009,0,361,126.9314215,96.6742501973792,9.101486074,126.0842499,"CP",32.03444777,0,"none",0
"1672",1672,60109,6275,1312,1627,1921,701,0,1141,11,15,10,0,0.556070859111111,0.561885806888889,0.0848916897777778,0.139519888444444,0.181533085,0.877072660555556,0,0.00481837466666667,0.137672010777778,0.281703092333333,0.149258551666667,0,0.000322061222222222,2.766666667,1,1,"Kampong Thom","Chrolong",2009,0,3,38.10367105,164.682295093454,16.0475753,107.7679945,"CP",44.40723205,0,"none",0
"1673",1673,60110,8822,2395,1874,2122,423,0,1780,36,67,22,0,0.58143423075,0.582893134375,0.331204519375,0.376897841875,0.19913033675,0.80614623,0,0.001028806625,0.02904073575,0.46278033,0.09997654625,0,0.0062966435,4,1.5,5.5,"Kampong Thom","Kokir Thum",2009,0,7,164.2164104,53.721792959128,48.78821326,102.1246471,"CP",49.49216504,0,"none",0
"1674",1674,60112,5676,1150,1400,1523,410,0,1054,5,28,284,0,0.656563241,0.651655382857143,0.0776879705714286,0.0621469215714286,0.168329542,0.837634471857143,0.00752803057142857,0.00788781771428571,0.132939221142857,0.632244401571429,0.130397398428571,0,0.000551620285714286,1.866666667,1,1,"Kampong Thom","Andoung Pou",2009,0,8,25.22144859,225.046550349628,32.22277277,103.1454013,"CP",46.57941899,0,"none",0
"1675",1675,60113,9390,1757,2348,2571,587,0,1597,8,10,30,0,0.720731347857143,0.695471068,0.0537198345714286,0.0604832002857143,0.166873787428571,0.908980526428571,0.00159879885714286,0.0119032671428571,0.292750640142857,0.479571547285714,0.276191507714286,0,0.00113461185714286,1.166666667,0.5,2,"Kampong Thom","Pongro",2009,0,33,52.64705241,178.357563627179,15.91539265,107.3775986,"CP",41.80598331,0,"none",0
"1676",1676,60115,10289,2094,2507,2651,666,0,1348,12,50,106,0,0.744611047857143,0.736674882071429,0.175420305785714,0.176309122571429,0.129315945642857,0.672802524571429,0.0155906530714286,0.0178033255,0.183722138428571,0.431801526285714,0.316892110785714,0,0.000510803928571429,1.433333333,1.75,2,"Kampong Thom","Sralau",2009,0,220,159.3828024,64.555270989513,10.13899693,117.6560119,"NF",33.57633643,0,"none",0
"1677",1677,60118,18522,3678,4487,4563,1496,0,2799,17,98,41,0,0.735268444181818,0.716401040636364,0.138227500681818,0.132834573,0.154232681863636,0.7992620935,0.00139490136363636,0.065228487,0.126391785545455,0.447653866909091,0.220635494636364,0,0.000232867181818182,1.375,1.9,1.9,"Kampong Thom","Treal",2009,-7,377,160.2372341,115.591111541784,12.04875804,117.3125138,"CP",39.76761479,0,"none",0
"1678",1678,60201,5213,995,1212,1262,268,385,990,28,13,16,0.158045977,0.684365084333333,0.708503676,0.0176532785,0.0235387041666667,0.1922451405,0.996183810666667,0,0.00267853283333333,0.0902879971666667,0.483017397,0.567766824166667,0,0.001138781,5.75,1.5,2.5,"Kampong Thom","Chey",2009,0,4,56.21217143,92.7379225421251,18.4573995,147.0998333,"CP",16.33255931,0,"none",0
"1679",1679,60202,4039,855,976,1183,286,0,855,20,8,6,0,0.7966388952,0.7795904772,0.4722354314,0.3774039566,0.21095373,1,0,0,0.018089068,0.2022918854,0.254829169,0,0.0018700166,6.666666667,0,2,"Kampong Thom","Damrei Slab",2009,0,26,94.81708534,42.5978080376205,13.92086672,148.7565154,"CP",27.28523742,0,"none",0
"1680",1680,60203,7248,1274,1805,1564,832,0,925,32,7,13,0,0.7187044504,0.6505601706,0.1923115062,0.152627772,0.1279283036,0.7155227126,0,0.0007722008,0.0293073516,0.2445397972,0.456453975,0,0.0020318114,5,1.5,1.5,"Kampong Thom","Kampong Kou",2009,-29,688,281.9287712,25.7086212561764,7.297072725,165.9045605,"CP",20.44308039,0,"none",0
"1681",1681,60205,3721,744,867,943,175,0,741,14,25,1,0,0.852328042666667,0.856558593,0.243780479666667,0.246431458666667,0.202209673,0.994654761333333,0,0.00411522633333333,0.104491817666667,0.181152135666667,0.460914602666667,0,0.00181776966666667,5.666666667,1,7,"Kampong Thom","Ni Pechr",2009,0,205,87.74453498,42.4071995007797,13.74699447,143.815005,"CP",23.46006097,0,"none",0
"1682",1682,60206,4975,949,1079,1149,269,0,46,10,12,23,0,0.4019130876,0.3642198098,0.3639529138,0.3408508684,0.0084295114,0.9575457876,0,0.0296638656,0.0485929756,0,0.1054360334,0,0.0081315284,5.666666667,3,5,"Kampong Thom","Phat Sanday",2009,-41,295,224.6512281,22.1454386965802,6.569269634,179.3708519,"NF",40.75018088,0,"MUA",1
"1683",1683,60207,16834,3159,3949,3997,1428,0,3029,64,85,37,0,0.792615422142857,0.815100845071429,0.104996717785714,0.118922243714286,0.173845302285714,0.953942331357143,0,0.0410491882857143,0.205904759928571,0.289221845428571,0.341875074357143,0,0.00328713321428571,3,4,4.5,"Kampong Thom","San Kor",2009,-31,342,222.2075779,75.7579924100329,9.333667244,163.7603491,"CP",21.38382733,0,"none",0
"1684",1684,60208,14294,2699,3071,3498,1044,0,2645,30,60,41,0,0.560761094533333,0.565276545333333,0.162259590466667,0.1374714156,0.186136734466667,0.9824564404,0,0.00416666666666667,0.0585561546,0.299848413333333,0.392003823466667,0,0.00189958433333333,3,3,7,"Kampong Thom","Tbaeng",2009,0,49,142.0170945,100.649855218662,9.767619886,154.3363895,"CP",14.75002818,0,"none",0
"1685",1685,60209,17239,3734,4237,4679,885,306,3355,19,164,138,0.00507821735294118,0.725085324058824,0.700972344235294,0.142481673529412,0.132527922529412,0.196300603117647,0.923883514882353,0.000643583470588235,0.0125981768235294,0.115575649176471,0.359493955117647,0.382862574411765,0,0.000514379588235294,4.166666667,5,3,"Kampong Thom","Trapeang Ruessei",2009,0,76,143.9446488,119.7613120301,12.14946322,154.6315941,"CP",8.554905627,0,"none",0
"1686",1686,60401,6267,1313,1778,1767,395,0,1298,38,18,27,0,0.677071808,0.675331993,0.347919304,0.355800185625,0.21180914175,0.989478953375,0,0.003409090875,0.017575543875,0.281303861625,0.3709135175,0,0.00042581125,6.416666667,2.75,4.5,"Kampong Thom","Doung",2009,0,10,91.052728,68.8282508130893,16.84753252,138.9016376,"CP",39.10883852,0,"none",0
