"","year","Province","Commune","commGIS","areaKM","ForPix","diffPix","tot_pop","prop_ind","pop_den","M6_24_sch","propPrimSec","propSecSec","Les1_R_Land","pig_fam","dist_sch","garbage","KM_Comm","land_confl","crim_case","Pax_migt_in","Pax_migt_out","mean_elev","dist_border","dist_provCap","elc","PA","PA_cat"
"2655",2008,"Ratanak Kiri","Ta Veaeng Kraom",160802,264.3921015,2179,0,2511,0.9942171455,9.49725799581044,0.3609829058,1,0,0.6656242432,0.6175702129,34.833333335,0,1,4,0.0059279145,13,15,233.2780017,25.3003816,43.90169788,0,1,"NP"
"2656",2008,"Ratanak Kiri","Ban Pong",160901,67.28797039,461,0,2526,0.02159492,37.5401425449355,0.5922528235,0.8993321715,0.006968641,0.2544425085,0.4382500965,15.833333335,0,1.5,16,0.000347222,31,21,116.8822415,41.52655473,23.01915386,0,0,"none"
"2657",2008,"Ratanak Kiri","Hat Pak",160903,145.962357,1325,0,1726,0.333333333333333,11.8249666247853,0.331795776,1,0,0.300150829666667,0.799253034666667,39,0,3,1,0.0276685023333333,3,2,92.41122648,52.56151158,27.81143031,0,0,"none"
"2658",2008,"Ratanak Kiri","Ka Choun",160904,82.11456918,697,0,2069,0.973957992,25.1965031377639,0.4606264855,1,0,0.401184934666667,0.568800164166667,18.833333335,0,2,4,0.003442627,6,5,152.13064,39.59986372,23.26460656,0,0,"none"
"2659",2008,"Ratanak Kiri","Kaoh Pang",160905,232.1293245,2192,1,745,0.958333333333333,3.2094178605168,0.401960784333333,1,0,0.386904762,0.598689520333333,26.66666667,0,0,0,0.008664021,4,9,308.7183995,20.49304059,42.98540182,0,1,"NP"
"2660",2008,"Ratanak Kiri","Kaoh Peak",160906,155.7448742,1369,-2,2839,1,18.2285292827955,0,1,0,0.402884615333333,0.911858974333333,25,0,3.5,0,0,22,28,152.3399246,34.71445,28.67291041,0,0,"none"
"2661",2008,"Ratanak Kiri","Kok Lak",160907,216.9917611,2073,0,1970,0.9923031675,9.07868570683719,0.05113636375,0.95683453225,0,0.5879379615,0.506993585,22,0,2,1,0.000925926,13,13,206.2227116,20.6728745,42.16992227,0,1,"NP"
"2662",2008,"Ratanak Kiri","Pa Kalan",160908,190.068588,1777,0,1296,0,6.8185911919333,0.715010142,0.8877777775,0.0055555555,0.206666667,0.742222222,20.583333335,0,0.1,0,0,8,0,94.62525975,42.0996427,38.27713031,0,0,"none"
"2663",2008,"Ratanak Kiri","Phnum Kok",160909,189.3328256,1486,0,1335,0.7620630326,7.05107524682714,0.3264635604,0.8315789474,0.0666666666,0.3435118886,0.6811215476,26.66666667,0.0042553192,8,2,0.0014184398,313,0,112.676958,46.94823498,22.22818636,0,0,"none"
"2664",2008,"Ratanak Kiri","Veun Sai",160910,230.1611745,1523,0,3401,0.158542977,14.7766016896129,0.667601918666667,0.829557008,0,0.319907929333333,0.840352716833333,17.5,0,3,2,0.00257731966666667,14,72,172.1982634,24.50909303,41.816144,0,1,"NP"
"2665",2008,"Siem Reap","Char Chhuk",170101,51.15252725,0,0,9158,0,179.033187456051,0.7435993586,0.97535780665,0,0.1156619231,0.36725347525,2.666666667,0,2.75,11,0.0009070046,18,14,22.20522589,78.79133716,42.12803033,0,0,"none"
"2666",2008,"Siem Reap","Doun  Peaeng",170102,63.66989902,3,0,6319,0,99.246270172583,0.65256128625,0.98690227775,0,0.051250211875,0.64782425275,8,0,3.4,19,0.00049671625,10,3,31.46404305,69.98594811,44.12300051,0,0,"none"
"2667",2008,"Siem Reap","Kouk Doung",170103,144.3382395,395,0,13451,0,93.190827646197,0.5677492112,0.986429731333333,0,0.3984549618,0.626090482133333,5,0,3.5,55,0.00201272213333333,91,71,66.51299646,71.10085922,38.5617553,0,0,"none"
"2668",2008,"Siem Reap","Koul",170104,12.85574414,0,0,3795,0,295.198781079661,0.429257669285714,1,0,0.177598287285714,0.569145115857143,4.666666667,0,1,11,0.00190903414285714,10,33,24.94121082,72.30882121,46.76905037,0,0,"none"
"2669",2008,"Siem Reap","Nokor Pheas",170105,54.29708766,1,0,8534,0,157.172334056637,0.5638441929,0.9592118356,0,0.1923496022,0.4573528208,5.5,0,3.5,20,0.0009937057,67,58,22.64097251,80.87292158,32.93285091,0,0,"none"
"2670",2008,"Siem Reap","Srae Khvav",170106,104.6047558,25,0,7991,0,76.392320204623,0.568360075,0.977790624818182,0,0.0259149495454545,0.707072887545455,8.666666667,0,6.5,34,0.00105550409090909,53,134,31.96535493,63.67341119,45.75929921,0,0,"none"
"2671",2008,"Siem Reap","Ta Saom",170107,48.11897854,0,0,9226,0,191.733080791203,0.687036139,0.988827825692308,0,0.183159739307692,0.440298568230769,2.833333333,0,3,8,0.000582576076923077,17,62,25.41262262,76.9514934,39.66243268,0,0,"none"
"2672",2008,"Siem Reap","Chob Ta Trav",170201,94.1912974,277,0,3847,0,40.8424143863635,0.6598943374,0.9785969362,0,0.3867778708,0.2231135264,17.16666667,0,2,12,0.0054261356,11,32,50.50413947,78.88715209,30.06979507,0,0,"none"
"2673",2008,"Siem Reap","Leang Dai",170202,88.55298722,22,0,9092,0,102.672990323996,0.713450333222222,0.959982256333333,0,0.549670530333333,0.504368446222222,7.166666667,0,2.5,19,0.00161231166666667,30,33,30.72786793,91.83005886,16.12872112,0,1,"PL"
"2674",2008,"Siem Reap","Peak Snaeng",170203,131.7870078,288,-2,4808,0,36.483110742575,0.672482802333333,0.938563884166667,0,0.347634663,0.415172249333333,3.95,0,1.75,33,0.001059684,204,18,56.66440176,79.87787291,28.0702624,0,0,"none"
"2675",2008,"Siem Reap","Svay Chek",170204,42.72852385,4,0,6114,0,143.089427134516,0.677024085833333,0.979792395333333,0,0.2231171965,0.511789645333333,12.83333333,0,1.5,15,0.000783749666666667,20,14,27.1394138,89.57162561,19.64015865,0,0,"none"
"2676",2008,"Siem Reap","Khnar Sanday",170301,77.12705834,81,0,8570,0,111.115348937863,0.707082260857143,0.857735381142857,0.00561797757142857,0.599633804428571,0.235827790857143,6.666666667,0.00156128028571429,6,36,0.00104030028571429,59,150,46.21165067,84.17719099,25.5981696,0,0,"none"
"2677",2008,"Siem Reap","Khun Ream",170302,212.037507,1382,0,4446,0,20.9679884606453,0.6632501925,0.9565480405,0.006296048,0.29001833575,0.106602131,10.5,0,3,16,0.00017705375,61,139,139.8821678,73.84215719,39.30239709,0,1,"NP"
"2678",2008,"Siem Reap","Preak Dak",170303,49.37000401,0,0,7900,0,160.016191175513,0.691256577833333,0.9160034725,0.00789216166666667,0.7011994505,0.377604354,3.416666667,0,1,47,0.001746248,33,16,28.04597003,95.85562341,15.32610161,0,1,"PL"
"2679",2008,"Siem Reap","Rumchek",170304,19.35522679,5,0,3100,0,160.163455258589,0.5395832625,0.927715434,0,0.76964374325,0.22276100075,4,0,1.5,7,0,0,34,34.87779357,91.03530062,21.50677975,0,0,"none"
"2680",2008,"Siem Reap","Run Ta Aek",170305,99.77754582,39,0,7742,0,77.5926079998667,0.508076925714286,0.925784117285714,0.00183150185714286,0.904204157142857,0.174762385571429,7.666666667,0,2,30,0.001917306,21,102,46.08033948,96.25828899,23.12792183,0,1,"NP"
"2681",2008,"Siem Reap","Tbaeng",170306,143.0613342,240,0,7554,0,52.8025272673572,0.528231539222222,0.947569088333333,0.00125549277777778,0.428770482888889,0.203862152666667,8.333333333,0,3,25,0.000962020222222222,105,277,79.36350125,86.72251287,29.19964213,0,1,"NP"
"2682",2008,"Siem Reap","Anlong Samnar",170401,276.4171582,248,-10,12157,0,43.9806272489202,0.6196826486875,0.836872302,0,0.2885265954375,0.27056807675,5.3333333335,0,1,31,0.0013741310625,51,50,4.868244405,155.6217508,55.96454671,0,1,"MUA"
"2683",2008,"Siem Reap","Chi Kraeng",170402,66.22849556,54,0,8792,0,132.752524810636,0.613061564285714,0.956303301357143,0,0.4859291075,0.3739298175,4.3416666665,0,1.5,18,0.00106663235714286,56,69,6.958675816,141.7532616,53.44730549,0,1,"MUA"
"2684",2008,"Siem Reap","Kampong Kdei",170403,31.17188992,0,0,12848,0,412.166218762266,0.6472880700625,0.82269896475,0.003969272875,0.2380269730625,0.2470030374375,2,0,1.1,7,0.0012805219375,53,92,11.06015399,135.9884473,60.08141416,0,0,"none"
"2685",2008,"Siem Reap","Khvav",170404,551.8652471,5016,0,11733,0,21.2606248747422,0.712260611444444,0.88047067,0.00660147411111111,0.350930372666667,0.503929212888889,15.83333333,0,3,28,0.000575809888888889,63,16,77.76759125,100.9710743,65.66515473,1,1,"WS"
"2686",2008,"Siem Reap","Kouk Thlok Kraom",170405,132.5303991,69,0,14273,0,107.696046317875,0.625229052888889,0.841172614666667,0.00754877838888889,0.4374711085,0.335961468111111,4.1666666665,0,3.5,20,0.000529059722222222,74,167,10.96632901,135.0217528,50.98795567,0,0,"none"
"2687",2008,"Siem Reap","Kouk Thlok Leu",170406,212.5846791,223,0,10614,0,49.9283393560416,0.587943072307692,0.978278662076923,0.000516262230769231,0.406066074538462,0.524000978153846,4.666666667,0,3,24,0.00206041107692308,46,28,45.48805425,115.8350309,48.0133993,1,0,"none"
"2688",2008,"Siem Reap","Lveaeng Ruessei",170407,189.5863692,423,0,15033,0,79.2936752965677,0.528875065384615,0.901121276153846,0.000384615384615385,0.250228965769231,0.536177298769231,8,0,4,120,0.00165643053846154,54,47,7.426201841,147.9557772,61.6144765,0,1,"MUA"
"2689",2008,"Siem Reap","Pongro Kraom",170408,124.1288445,274,0,8977,0,72.3200158364481,0.546032614538462,0.986575211384615,0,0.272521686230769,0.617872072384615,4.5,0,4,5,0.00150272638461538,73,52,25.13925198,130.8090361,65.29720595,0,1,"WS"
"2690",2008,"Siem Reap","Pongro Leu",170409,383.4802606,2668,-16,10072,0,26.2647156446623,0.768141252777778,0.895384124333333,0.000496031777777778,0.504437583666667,0.473510655111111,13.66666667,0,3,28,0.00100780611111111,371,66,43.71860148,117.5009622,63.51611935,1,1,"WS"
"2691",2008,"Siem Reap","Ruessei Lok",170410,113.6732308,18,0,12769,0,112.330756415872,0.66750654175,0.973353326,0.003458498,0.257646370125,0.635204897,9.8333333315,0,4.75,30,0.002043603375,75,112,25.1799868,122.0092981,42.03609023,0,0,"none"
"2692",2008,"Siem Reap","Sangvaeuy",170411,87.47430044,107,0,13892,0,158.812358945685,0.832200687125,0.95966841525,0.000886524875,0.327031996625,0.52217395925,7,0,3,23,0.000994973625,42,67,13.63925714,129.7913172,46.04312271,0,0,"none"
"2693",2008,"Siem Reap","Spean Tnaot",170412,193.2037747,120,0,10816,0,55.9823430820371,0.679974126266667,0.9374675096,0.000968846133333333,0.3306426988,0.503702394066667,3.333333333,0,4,19,0.00101130133333333,19,39,5.578808632,150.3488806,64.93326848,0,1,"MUA"
"2694",2008,"Siem Reap","Chonloas Dai",170601,71.99606772,0,0,7927,0,110.10323551043,0.495339425583333,0.975164388166667,0,0.156887019583333,0.418217272583333,6.3333333335,0,3.75,4,0.00054028925,9,13,12.90514877,73.40710225,52.27938245,0,0,"none"
"2695",2008,"Siem Reap","Kampong Thkov",170602,15.40842801,0,0,5210,0,338.126640603359,0.745839124125,0.532946741,0.005429292875,0.241112771,0.407167579875,1.4,0,1.25,0,0,47,58,12.91743715,73.40659736,50.66184608,0,0,"none"
"2696",2008,"Siem Reap","Kralanh",170603,22.41283415,0,0,5803,0,258.914154326172,0.607752187285714,0.907488981142857,0.00148542271428571,0.238684149285714,0.387339139,2.666666667,0,3,5,0,12,13,8.782225691,76.03505217,50.6389341,0,0,"none"
"2697",2008,"Siem Reap","Krouch Kor",170604,30.74699301,0,0,4544,0,147.786809543364,0.59809316,0.967949659833333,0,0.216701828,0.420494691666667,14.16666667,0,2.5,0,0.000363108166666667,22,46,21.75146437,74.3057274,48.02131636,0,0,"none"
"2698",2008,"Siem Reap","Roung Kou",170605,16.20252537,0,0,5041,0,311.124339254776,0.542515918666667,0.95753679,0,0.202692478222222,0.457818059666667,9.833333333,0,2.5,1,0.000664311333333333,12,14,13.80450896,80.16558858,45.50161234,0,0,"none"
"2699",2008,"Siem Reap","Saen Sokh",170607,62.84442554,0,0,8300,0,132.072175514073,0.5199484099375,0.918709667625,0,0.2194026356875,0.291343696375,10.616666665,0,6.25,6,0.0005240594375,20,22,17.2013679,72.64673119,51.40933083,0,0,"none"
"2700",2008,"Siem Reap","Snuol",170608,73.79403287,0,0,6747,0,91.4301568513801,0.636585101,0.938892323777778,0,0.157990172777778,0.700183523444444,10.83333333,0,3,3,0.000717582222222222,15,8,17.36823741,80.46526177,45.83096822,0,0,"none"
"2701",2008,"Siem Reap","Sranal",170609,100.7872394,5,0,9283,0,92.104913829002,0.601533473428571,0.956825226285714,0,0.233377493071429,0.3900761965,5.9166666665,0,4,13,0.000338209571428571,12,34,9.76256512,82.45072425,43.84085457,0,0,"none"
"2702",2008,"Siem Reap","Ta an",170610,24.41130037,0,0,4100,0,167.955001898983,0.8231223935,0.9598592597,0,0.2312972649,0.3655830157,5.9166666665,0,2.5,1,0.0003294893,21,3,11.71055595,69.0817679,49.58755323,0,0,"none"
"2703",2008,"Siem Reap","Sasar Sdam",170701,55.30382331,0,0,12331,0,222.968309638916,0.744685660214286,0.9341025805,0,0.311704860285714,0.591183650714286,6.333333333,0,2.5,33,0.000646950785714286,48,29,13.22424626,95.40976932,29.59365627,0,0,"none"
"2704",2008,"Siem Reap","Doun Kaev",170702,54.14412376,0,0,12608,0,232.859987833332,0.664731761615385,0.972579828230769,0.00391134292307692,0.514337594076923,0.660945114307692,4.666666667,0.000131717615384615,3.5,32,0.000519924846153846,27,31,18.09910035,95.8352895,15.95791464,0,1,"PL"
"2705",2008,"Siem Reap","Kdei Run",170703,34.42653562,0,0,4998,0,145.178709097189,0.702835867714286,1,0,0.312623923428571,0.548457769857143,13.66666667,0,2,2,0,7,0,19.24637892,84.25138231,37.0967935,0,0,"none"
"2706",2008,"Siem Reap","Kaev Poar",170704,102.8976903,68,0,6477,0,62.9460193043808,0.73227324975,0.938244718125,0,0.470743141625,0.28297917375,5.8333333335,0,2,17,0.00482447425,75,10,6.610951849,113.9400432,15.7051995,0,1,"MUA"
"2707",2008,"Siem Reap","Khnat",170705,23.56419252,0,0,8934,0,379.134570065039,0.89537947475,0.958164802583333,0,0.685405583166667,0.3048479845,3.5,0.00104777875,2,15,0.00145912358333333,18,12,14.21281343,103.9337443,11.4016402,0,1,"PL"
"2708",2008,"Siem Reap","Trei Nhoar",170706,29.96295252,18,0,9658,0,322.331385518612,0.690943645,1,0,0.3305521068,0.4017030967,6.7333333335,0,1.75,37,0.0007615018,13,44,8.689695453,109.6963454,8.494945001,0,0,"none"
"2709",2008,"Siem Reap","Lvea",170707,130.1245424,121,0,10468,0,80.4460081621006,0.594064557166667,0.977545649083333,0,0.331403746416667,0.350892460583333,4.25,0,5.5,25,0.001859433,22,58,8.031238593,104.7183542,22.2191759,0,1,"MUA"
"2710",2008,"Siem Reap","Mukh Paen",170708,137.0093031,164,0,5222,0,38.1142001444134,0.732413319333333,0.971486357833333,0,0.108276985,0.7809781785,7.85,0,2.25,0,0,5,11,7.748467377,98.6874821,29.37308447,0,1,"MUA"
"2711",2008,"Siem Reap","Pou Treay",170709,74.86523046,21,0,1698,0,22.6807556667742,0.4680640625,0.986742424,0,0,0.0170454545,22.15,0,1.85,5,0.000405844,0,0,6.005508814,97.20972752,35.26280128,0,1,"MUA"
"2712",2008,"Siem Reap","Puok",170710,59.17205338,46,0,13490,0,227.979244076049,0.868740285818182,0.475584227909091,0.0132299991818182,0.314163617090909,0.145379236090909,1.333333333,0.00468153572727273,1.5,13,0.000753809,40,67,8.602746672,107.630078,19.07107499,0,1,"MUA"
"2713",2008,"Siem Reap","Prey Chruk",170711,119.7584178,50,0,9164,0,76.5207170263734,0.650233426666667,0.955643725583333,0.000669344083333333,0.265613497583333,0.566945502166667,10.166666665,0,4,16,0.00049542,33,55,10.58689024,88.99558556,37.52129882,0,1,"MUA"
"2714",2008,"Siem Reap","Reul",170712,75.49875609,9,0,13895,0,184.042767319718,0.549060894214286,0.976514649214286,0,0.394649826357143,0.459505955214286,8.9166666665,0,4,91,0.00128055978571429,70,67,18.04592867,90.08188985,23.60010372,0,0,"none"
"2715",2008,"Siem Reap","Samraong Yea",170713,46.60900652,10,0,5321,0,114.162484834701,0.793626828833333,0.90535278,0,0.4568839885,0.132496330833333,2.85,0,1.75,9,0,10,2,7.799291997,109.9957406,17.92375587,0,1,"MUA"
"2716",2008,"Siem Reap","Yeang",170714,45.20409198,15,0,4460,0,98.6636343004804,0.6921928512,0.996491228,0,0.10115124,0.4900237778,9.433333333,0,2,7,0.0006802722,10,0,17.58045246,102.5069051,8.037875238,0,1,"PL"
"2717",2008,"Siem Reap","Trapeang Thum",170901,55.55068514,0,0,7979,0,143.634592082729,0.750751722888889,0.955318034222222,0,0.443026578111111,0.439998349888889,4.333333333,0,3,17,0.00109375011111111,19,15,17.72353842,103.6218657,10.81623653,0,1,"PL"
"2718",2008,"Siem Reap","Bakong",170902,25.31058009,0,0,7350,0,290.392396138875,0.6967599295,0.919457166333333,0.00241169333333333,0.536298265833333,0.285347528,1.75,0,2,6,0,27,32,11.95732729,108.0759913,14.70266302,0,0,"none"
"2719",2008,"Siem Reap","Ballangk",170903,42.55630605,0,0,5922,0,139.156814810058,0.62566197625,0.952612951875,0,0.208577888625,0.59260339975,10.166666665,0,2.5,11,0.000748072625,2,6,24.36730498,103.0335847,19.27759675,0,0,"none"
"2720",2008,"Siem Reap","Kampong Phluk",170904,104.8563153,230,0,3156,0,30.0983301861266,0.584534914333333,0.958086078666667,0,0,0.311341244333333,10.76666667,0,0.3,1,0.000309214666666667,0,0,6.105128817,121.2412379,19.65502865,0,1,"MUA"
"2721",2008,"Siem Reap","Kantreang",170905,27.70810645,0,0,9280,0,334.92003564899,0.866393323375,0.890499633625,0.00280356675,0.391728774875,0.28328032275,3.333333333,0,2,10,0.001104207375,6,12,20.07783999,109.3055382,19.964214,0,0,"none"
"2722",2008,"Siem Reap","Kandaek",170906,75.446232,85,0,12334,0,163.480662626067,0.6563211463,0.7233163941,0.0144303797,0.4118377233,0.1965444474,3.75,0.0001075269,3,30,0.001726587,55,17,9.163896431,114.0352625,10.47338272,0,1,"MUA"
"2723",2008,"Siem Reap","Mean Chey",170907,16.86296479,0,0,5592,0,331.614284299291,0.7062711935,0.846409854666667,0,0.533647564666667,0.483603074166667,8.8333333335,0,2,7,0.002137174,9,20,8.479454087,114.6528301,17.41382186,0,0,"none"
"2724",2008,"Siem Reap","Roluos",170908,20.71761277,21,0,8233,0,397.39134481371,0.74103602,0.859981493428571,0,0.515847612571429,0.344435533857143,2.333333333,0,1.5,8,0.000802625,6,14,7.636879604,112.9050004,14.585481,0,0,"none"
"2725",2008,"Siem Reap","Sla Kram",171001,13.00035056,0,0,38270,0,2943.7667717785,0.837485968142857,0.008086693,0.0135982838571429,0,0.0149287167142857,1.333333333,0.0435406734285714,1.5,6,0.00147526971428571,750,306,15.47867845,106.7018605,3.387145285,0,0,"none"
"2726",2008,"Siem Reap","Svay Dangkum",171002,40.30697875,22,0,34878,0,865.309211497277,0.8399468115,0.367259693142857,0.00664063164285714,0.198721171571429,0.0671651418571429,2,0.0423855432142857,1.75,19,0.00166617357142857,781,347,9.180370531,113.5213944,6.385806613,0,1,"MUA"
"2727",2008,"Siem Reap","Kouk Chak",171003,38.08350992,60,0,19367,0,508.540311559602,0.836547920875,0.452220445875,0.014441559125,0.416395183625,0.1284019135,4.4166666665,0.011950815375,4,9,0.001352921625,161,13,20.22433285,100.2767382,7.988652652,0,1,"PL"
"2728",2008,"Siem Reap","Sala Kamraeuk",171004,8.40124804,0,0,21003,0,2499.98570450492,0.871763348571429,0.149450866571429,0.00585351771428571,0.0651022071428572,0.0283670861428571,0.666666667,0.0229201918571429,1.5,0,0.000407184714285714,394,50,13.39303779,109.2660417,1.883975891,0,0,"none"
"2729",2008,"Siem Reap","Nokor Thum",171005,54.86738387,208,0,6644,0,121.091977261791,0.624779156333333,0.787936681666667,0.119800334833333,0.493225937333333,0.105351052666667,7.0666666665,0,2,14,0.001919735,268,42,21.57681978,100.4642189,8.091968162,0,1,"PL"
"2730",2008,"Siem Reap","Chreav",171006,65.77601286,74,0,9903,0,150.556404522085,0.617635997285714,0.863651049142857,0.001367054,0.560767973714286,0.080877392,4,0,1.3,20,0.00169870357142857,17,35,8.753265547,115.9757642,9.032739169,0,1,"MUA"
"2731",2008,"Siem Reap","Sambuor",171008,26.95853576,39,0,9534,0,353.654222353803,0.638022994615385,0.925214558769231,0.000793021384615385,0.358225134538462,0.662937458615385,5.333333333,0,1,5,0.000626077615384615,46,27,7.589550854,115.2798352,9.329399908,0,1,"MUA"
"2732",2008,"Siem Reap","Siem Reab",171009,55.12912972,86,0,17564,0,318.597447287982,0.85763717175,0.666267927625,0.005896315375,0.224499175,0.07642781525,2.133333333,0.0010089935,1,4,8.8225125e-05,35,40,8.873164098,116.9995266,9.080036711,0,1,"MUA"
"2733",2008,"Siem Reap","Srangae",171010,37.37648088,30,0,6430,0,172.033317439488,0.782728113285714,0.650919981571429,0.0177935942857143,0.476354155571429,0.274820882428571,3.333333333,0.000486570714285714,1.5,3,0,36,5,8.205911857,115.0282985,10.51234384,0,1,"MUA"
"2734",2008,"Siem Reap","Chan Sar",171101,93.16349973,55,0,9020,0,96.8190334856584,0.632101399157895,0.958660300842105,0.00107411384210526,0.374165056421053,0.322061914631579,6.666666667,0,3,9,0.000481161894736842,50,85,48.47008616,106.7532308,27.86890783,0,0,"none"
"2735",2008,"Siem Reap","Dam Daek",171102,26.31510138,0,0,15362,0,583.771264194157,0.742960511076923,0.692946887153846,0.00339581307692308,0.506102163769231,0.13645396,1.333333333,0,3,18,0.00192036761538462,82,178,16.40659132,120.1949582,30.87408235,0,0,"none"
"2736",2008,"Siem Reap","Dan Run",171103,120.5531784,93,0,11883,0,98.5706072433176,0.512568873538462,0.749046282076923,0,0.328923968846154,0.183711757692308,4.033333333,0,3,26,0.000963467153846154,38,50,6.260601915,127.9644101,31.80238327,0,1,"MUA"
"2737",2008,"Siem Reap","Kampong Khleang",171104,210.2017962,347,0,9898,0,47.0880847782213,0.6652294176,0.9441608288,0.001384083,0,0.0730204535,6.1166666665,0,1,2,6.74309e-05,55,122,4.613360662,143.4134966,46.44514513,0,1,"MUA"
"2738",2008,"Siem Reap","Kien Sangkae",171105,35.33670694,0,0,10664,0,301.782506731795,0.593918366916667,0.9158398595,0.00173611108333333,0.381013170916667,0.562156199666667,4.6666666665,0,2.75,22,0.000988348333333333,30,52,11.03870374,125.7470577,37.00172536,0,0,"none"
"2739",2008,"Siem Reap","Khchas",171106,54.09556641,33,0,8713,0,161.066804143663,0.598237616714286,0.991207369714286,0,0.495049375428571,0.213280966142857,4,0,4,7,0.000280853571428571,29,78,12.17062705,119.828638,25.24390484,0,1,"MUA"
"2740",2008,"Siem Reap","Khnar Pou",171107,57.23821237,81,0,5422,0,94.7269276152623,0.7424494025,0.9278510825,0,0.407501632375,0.34333128875,3.6666666665,0,1.25,48,0.003709543375,21,20,50.76102716,101.3353483,26.3343705,0,1,"NP"
"2741",2008,"Siem Reap","Popel",171108,75.08495928,52,0,10517,0,140.067998982073,0.718691624615385,0.966111826615385,0.000557413615384615,0.515291054384615,0.199901211923077,5.666666667,0,3,46,0.00379164915384615,72,203,51.46943057,105.5869341,33.55750238,0,0,"none"
"2742",2008,"Siem Reap","Samraong",171109,24.18367491,0,0,9357,0,386.913901002319,0.774120786888889,0.943431599333333,0,0.234378706666667,0.130197169444444,3,0,1,5,0,7,12,26.15096681,115.3058154,31.27701921,0,0,"none"
"2743",2008,"Siem Reap","Ta Yaek",171110,83.44313232,0,0,11870,0,142.252569743897,0.616947751666667,0.957594837555556,0,0.297255815222222,0.173595416666667,4.666666667,0,4,7,0.000438521,62,128,33.72015708,115.3744538,36.32504595,0,0,"none"
"2744",2008,"Siem Reap","Chrouy Neang Nguon",171201,77.43038431,54,0,6720,0,86.7876358858796,0.793754525857143,0.998144712428571,0,0.305114320714286,0.692084811571429,3.166666667,0,2,11,0.000500667,48,102,21.41700026,59.81511909,38.3559594,0,0,"none"
"2745",2008,"Siem Reap","Klang Hay",171202,32.7479852,0,0,3137,0,95.7921527337199,0.7616454215,0.997255184625,0,0.057378901875,0.7472334715,13.916666665,0,3.5,3,0.000870997,7,63,19.04592966,54.92970731,33.95622657,0,0,"none"
"2746",2008,"Siem Reap","Tram Sasar",171203,88.66471458,5,0,6302,0,71.0767527967832,0.574950151285714,0.992817238571429,0.000798084571428571,0.0910206507142857,0.710154634571429,8.933333333,0,4,17,0.000479968714285714,17,52,16.46779288,66.1257906,46.51055428,0,0,"none"
"2747",2008,"Siem Reap","Moung",171204,86.17251548,20,0,5050,0,58.6033722222263,0.7195133176,0.9773309184,0,0.3347462932,0.5997271874,4.333333333,0,3,18,0.0034944164,5,14,21.33855663,67.03176607,45.56755499,0,0,"none"
"2748",2008,"Siem Reap","Prei",171205,46.31601314,2,0,3976,0,85.8450399860993,0.6395608184,0.9944214236,0,0.0478105998,0.921682307,12,0.0001984126,2.5,3,0.0001984126,4,11,17.94475347,57.88270392,37.82774283,0,0,"none"
"2749",2008,"Siem Reap","Slaeng Spean",171206,226.2167137,375,0,9945,0,43.962268911698,0.655506211928571,0.991322400642857,0,0.253660879357143,0.644863832,17.03333333,0,9,64,0.00269546107142857,270,38,30.89637982,54.13256817,34.76606131,0,0,"none"
"2750",2008,"Siem Reap","Boeng Mealea",171301,187.7693797,828,0,4980,0,26.5218962109614,0.602119471428571,0.929264990285714,0.0136054421428571,0.184216543285714,0.266330134142857,16.33333333,0,5,47,0.00133218442857143,62,133,62.01922872,100.759064,47.20626689,1,0,"none"
"2751",2008,"Siem Reap","Kantuot",171302,852.5454674,9372,0,2128,0,2.49605455822754,0.494616734,0.966028748,0,0.1410663545,0.268636136,31,0,2.5,7,0.0029069765,159,0,88.1055354,59.50252961,65.9828007,0,1,"MULTI"
"2752",2008,"Siem Reap","Khnang Phnum",171303,201.7696913,1281,0,3719,0,18.4319060808317,0.521609875,0.9522558355,0,0,0.629360081,30,0,10,0,0,0,8,318.0831712,87.39726388,39.08192118,0,1,"NP"
"2753",2008,"Siem Reap","Svay Leu",171304,279.0620265,1887,0,8758,0,31.3837038662801,0.646459913727273,0.945877237909091,0.00129442436363636,0.375815905181818,0.246017536909091,21.66666667,0,2,36,0.00240508563636364,112,71,57.95259551,89.52563882,56.06016177,0,1,"NP"
"2754",2008,"Siem Reap","Ta Siem",171305,396.5693392,3979,0,5640,0,14.2219769470267,0.584113383833333,0.9707582055,0,0.2625278835,0.265751028,26.5,0,4,19,0.000889254333333333,65,25,83.65975059,76.71615965,59.85630801,0,1,"MULTI"
"2755",2008,"Siem Reap","Prasat",171401,167.1320608,933,-41,4342,0,25.9794558818723,0.7152879134,0.967385139,0.0007751938,0.21609315,0.7553962268,9.666666667,0,0.5,5,0,71,42,89.89178965,60.58224425,47.91951089,0,0,"none"
"2756",2008,"Siem Reap","Lvea Krang",171402,133.0989529,1000,-66,2942,0,22.1038553339363,0.651980321333333,0.986964618333333,0,0.201934756,0.841968015666667,24,0,0.7,9,0.00224511533333333,28,10,66.84770228,50.07697759,54.35980523,0,0,"none"
"2757",2008,"Siem Reap","Srae Nouy",171403,507.3559486,3907,-175,12589,0.0353828949090909,24.8129543661371,0.574143688454545,0.969619544636364,0.005323806,0.423728914545455,0.107001845272727,28.66666667,7.67165454545455e-05,8,22,0.000695506545454545,249,104,93.62794285,55.29134918,55.58443779,1,1,"NP"
