Province,Commune,VillGis,propSecSec
Svay Rieng,Andoung Pou,20040202,0
Svay Rieng,Andoung Pou,20040203,0
Svay Rieng,Andoung Pou,20040204,0
Svay Rieng,Andoung Pou,20040205,0
Svay Rieng,Andoung Pou,20040206,0
Svay Rieng,Andoung Pou,20040207,0
Svay Rieng,Andoung Pou,20040208,0
Svay Rieng,Andoung Pou,20040209,0
Svay Rieng,Andoung Pou,20040210,0
Svay Rieng,Andoung Trabaek,20040301,0
Svay Rieng,Andoung Trabaek,20040302,0
Svay Rieng,Andoung Trabaek,20040303,0
Svay Rieng,Andoung Trabaek,20040304,0
Svay Rieng,Andoung Trabaek,20040305,0
Svay Rieng,Andoung Trabaek,20040306,0
Svay Rieng,Angk Prasrae,20040401,0
Svay Rieng,Angk Prasrae,20040402,0
Svay Rieng,Angk Prasrae,20040403,0
Svay Rieng,Angk Prasrae,20040404,0.026315789
Svay Rieng,Angk Prasrae,20040405,0
Svay Rieng,Angk Prasrae,20040406,0
Svay Rieng,Angk Prasrae,20040407,0
Svay Rieng,Angk Prasrae,20040408,0
Svay Rieng,Angk Prasrae,20040409,0
Svay Rieng,Angk Prasrae,20040410,0
Svay Rieng,Angk Prasrae,20040411,0
Svay Rieng,Angk Prasrae,20040412,0
Svay Rieng,Chantrei,20040501,0
Svay Rieng,Chantrei,20040502,0
Svay Rieng,Chantrei,20040503,0
Svay Rieng,Chantrei,20040504,0
Svay Rieng,Chantrei,20040505,0
Svay Rieng,Chantrei,20040506,0
Svay Rieng,Chantrei,20040507,0
Svay Rieng,Chantrei,20040508,0
Svay Rieng,Chantrei,20040509,0
Svay Rieng,Chantrei,20040510,0
Svay Rieng,Chantrei,20040511,0
Svay Rieng,Chantrei,20040512,0
Svay Rieng,Chantrei,20040513,0
Svay Rieng,Chantrei,20040514,0
Svay Rieng,Chantrei,20040515,0
Svay Rieng,Chantrei,20040516,0
Svay Rieng,Chantrei,20040517,0
Svay Rieng,Chantrei,20040518,0
Svay Rieng,Chrey Thum,20040601,0
Svay Rieng,Chrey Thum,20040602,0
Svay Rieng,Chrey Thum,20040603,0
Svay Rieng,Chrey Thum,20040604,0
Svay Rieng,Chrey Thum,20040605,0
Svay Rieng,Chrey Thum,20040606,0
Svay Rieng,Chrey Thum,20040607,0
Svay Rieng,Chrey Thum,20040608,0
Svay Rieng,Chrey Thum,20040609,0
Svay Rieng,Chrey Thum,20040610,0
Svay Rieng,Chrey Thum,20040611,0
Svay Rieng,Chrey Thum,20040612,0
Svay Rieng,Chrey Thum,20040613,0
Svay Rieng,Chrey Thum,20040614,0
Svay Rieng,Doung,20040701,0
Svay Rieng,Doung,20040702,0
Svay Rieng,Doung,20040703,0
Svay Rieng,Doung,20040704,0
Svay Rieng,Doung,20040705,0
Svay Rieng,Doung,20040706,0
Svay Rieng,Doung,20040707,0
Svay Rieng,Doung,20040708,0
Svay Rieng,Doung,20040709,0
Svay Rieng,Doung,20040710,0
Svay Rieng,Doung,20040711,0
Svay Rieng,Doung,20040712,0
Svay Rieng,Doung,20040713,0
Svay Rieng,Doung,20040714,0
Svay Rieng,Doung,20040715,0
Svay Rieng,Doung,20040716,0
Svay Rieng,Doung,20040717,0
Svay Rieng,Doung,20040718,0
Svay Rieng,Doung,20040719,0
Svay Rieng,Doung,20040720,0
Svay Rieng,Doung,20040721,0
Svay Rieng,Doung,20040722,0
Svay Rieng,Kampong Trach,20040801,0
Svay Rieng,Kampong Trach,20040802,0
Svay Rieng,Kampong Trach,20040803,0.023809524
Svay Rieng,Kampong Trach,20040804,0
Svay Rieng,Kampong Trach,20040805,0
Svay Rieng,Kampong Trach,20040806,0
Svay Rieng,Kampong Trach,20040807,0
Svay Rieng,Kampong Trach,20040808,0
Svay Rieng,Kampong Trach,20040809,0
Svay Rieng,Kampong Trach,20040810,0
Svay Rieng,Kokir,20040901,0
Svay Rieng,Kokir,20040902,0
Svay Rieng,Kokir,20040903,0
Svay Rieng,Kokir,20040904,0
Svay Rieng,Kokir,20040905,0
Svay Rieng,Krasang,20041001,0
Svay Rieng,Krasang,20041002,0
Svay Rieng,Krasang,20041003,0
Svay Rieng,Krasang,20041004,0
Svay Rieng,Krasang,20041005,0
Svay Rieng,Krasang,20041006,0
Svay Rieng,Krasang,20041007,0
Svay Rieng,Krasang,20041008,0
Svay Rieng,Krasang,20041009,0
Svay Rieng,Krasang,20041010,0
Svay Rieng,Mukh Da,20041101,0
Svay Rieng,Mukh Da,20041102,0
Svay Rieng,Mukh Da,20041103,0
Svay Rieng,Mukh Da,20041104,0
Svay Rieng,Mukh Da,20041105,0
Svay Rieng,Mukh Da,20041106,0
Svay Rieng,Mukh Da,20041107,0
Svay Rieng,Mukh Da,20041108,0
Svay Rieng,Mukh Da,20041109,0
Svay Rieng,Mukh Da,20041110,0
Svay Rieng,Mream,20041201,0
Svay Rieng,Mream,20041202,0
Svay Rieng,Mream,20041203,0
Svay Rieng,Mream,20041204,0
Svay Rieng,Mream,20041205,0
Svay Rieng,Mream,20041206,0
Svay Rieng,Mream,20041207,0
Svay Rieng,Mream,20041208,0
Svay Rieng,Mream,20041209,0
Svay Rieng,Mream,20041210,0
Svay Rieng,Mream,20041211,0
Svay Rieng,Mream,20041212,0
Svay Rieng,Mream,20041213,0
Svay Rieng,Mream,20041214,0
Svay Rieng,Mream,20041215,0
Svay Rieng,Mream,20041216,0
Svay Rieng,Mream,20041217,0
Svay Rieng,Mream,20041218,0
Svay Rieng,Mream,20041219,0
Svay Rieng,Mream,20041220,0
Svay Rieng,Sambuor,20041301,0.008196721
Svay Rieng,Sambuor,20041302,0
Svay Rieng,Sambuor,20041303,0
Svay Rieng,Sambuor,20041304,0
Svay Rieng,Sambuor,20041305,0
Svay Rieng,Sambuor,20041306,0
Svay Rieng,Sambuor,20041307,0
Svay Rieng,Sambuor,20041308,0
Svay Rieng,Sambuor,20041309,0
Svay Rieng,Sambuor,20041310,0
Svay Rieng,Sambuor,20041311,0
Svay Rieng,Sambatt Mean Chey,20041401,0
Svay Rieng,Sambatt Mean Chey,20041402,0
Svay Rieng,Sambatt Mean Chey,20041403,0
Svay Rieng,Sambatt Mean Chey,20041404,0
Svay Rieng,Sambatt Mean Chey,20041405,0
Svay Rieng,Sambatt Mean Chey,20041406,0
Svay Rieng,Sambatt Mean Chey,20041407,0
Svay Rieng,Sambatt Mean Chey,20041408,0
Svay Rieng,Sambatt Mean Chey,20041409,0
Svay Rieng,Sambatt Mean Chey,20041410,0
Svay Rieng,Sambatt Mean Chey,20041411,0
Svay Rieng,Sambatt Mean Chey,20041412,0
Svay Rieng,Sambatt Mean Chey,20041413,0
Svay Rieng,Trapeang Sdau,20041501,0
Svay Rieng,Trapeang Sdau,20041502,0
Svay Rieng,Trapeang Sdau,20041503,0
Svay Rieng,Trapeang Sdau,20041504,0
Svay Rieng,Trapeang Sdau,20041505,0
Svay Rieng,Trapeang Sdau,20041506,0
Svay Rieng,Trapeang Sdau,20041507,0
Svay Rieng,Trapeang Sdau,20041508,0
Svay Rieng,Trapeang Sdau,20041509,0
Svay Rieng,Trapeang Sdau,20041510,0
Svay Rieng,Trapeang Sdau,20041511,0
Svay Rieng,Trapeang Sdau,20041512,0
Svay Rieng,Trapeang Sdau,20041513,0
Svay Rieng,Trapeang Sdau,20041514,0
Svay Rieng,Trapeang Sdau,20041515,0
Svay Rieng,Trapeang Sdau,20041516,0
Svay Rieng,Trapeang Sdau,20041517,0
Svay Rieng,Trapeang Sdau,20041518,0
Svay Rieng,Trapeang Sdau,20041519,0
Svay Rieng,Trapeang Sdau,20041520,0
Svay Rieng,Tras,20041601,0
Svay Rieng,Tras,20041602,0
Svay Rieng,Tras,20041603,0
Svay Rieng,Tras,20041604,0
Svay Rieng,Tras,20041605,0
Svay Rieng,Tras,20041606,0
Svay Rieng,Tras,20041607,0
Svay Rieng,Tras,20041608,0
Svay Rieng,Tras,20041609,0
Svay Rieng,Tras,20041610,0
Svay Rieng,Tras,20041611,0
Svay Rieng,Tras,20041612,0
Svay Rieng,Tras,20041613,0
Svay Rieng,Angk Ta Sou,20050101,0
Svay Rieng,Angk Ta Sou,20050102,0
Svay Rieng,Angk Ta Sou,20050103,0
Svay Rieng,Angk Ta Sou,20050104,0
Svay Rieng,Angk Ta Sou,20050105,0
Svay Rieng,Angk Ta Sou,20050106,0
Svay Rieng,Angk Ta Sou,20050107,0
Svay Rieng,Angk Ta Sou,20050108,0
Svay Rieng,Angk Ta Sou,20050109,0
Svay Rieng,Angk Ta Sou,20050110,0
Svay Rieng,Angk Ta Sou,20050111,0
Svay Rieng,Angk Ta Sou,20050112,0
Svay Rieng,Basak,20050201,0
Svay Rieng,Basak,20050202,0
Svay Rieng,Basak,20050203,0
Svay Rieng,Basak,20050204,0
Svay Rieng,Basak,20050205,0.002985075
Svay Rieng,Chambak,20050301,0
Svay Rieng,Chambak,20050302,0
Svay Rieng,Chambak,20050303,0
Svay Rieng,Chambak,20050304,0
Svay Rieng,Chambak,20050305,0
Svay Rieng,Chambak,20050306,0
Svay Rieng,Chambak,20050307,0
Svay Rieng,Kompong Chamlang,20050401,0
Svay Rieng,Kompong Chamlang,20050402,0
Svay Rieng,Kompong Chamlang,20050403,0
Svay Rieng,Kompong Chamlang,20050404,0
Svay Rieng,Kompong Chamlang,20050405,0
Svay Rieng,Kompong Chamlang,20050406,0
Svay Rieng,Kompong Chamlang,20050407,0
Svay Rieng,Ta Suos,20050501,0
Svay Rieng,Ta Suos,20050502,0
Svay Rieng,Ta Suos,20050503,0
Svay Rieng,Ta Suos,20050504,0
Svay Rieng,Ta Suos,20050505,0
Svay Rieng,Ta Suos,20050506,0
Svay Rieng,Ta Suos,20050507,0
Svay Rieng,Ta Suos,20050508,0.004210526
Svay Rieng,Thlok,20050601,0
Svay Rieng,Thlok,20050602,0
Svay Rieng,Thlok,20050603,0
Svay Rieng,Thlok,20050604,0
Svay Rieng,Thlok,20050605,0
Svay Rieng,Thlok,20050606,0
Svay Rieng,Thlok,20050607,0
Svay Rieng,Thlok,20050608,0
Svay Rieng,Chheu Teal,20050701,0
Svay Rieng,Chheu Teal,20050702,0
Svay Rieng,Chheu Teal,20050703,0
Svay Rieng,Chheu Teal,20050704,0
Svay Rieng,Chheu Teal,20050705,0
Svay Rieng,Chheu Teal,20050706,0
Svay Rieng,Chheu Teal,20050707,0
Svay Rieng,Chheu Teal,20050708,0
Svay Rieng,Chheu Teal,20050709,0
Svay Rieng,Chheu Teal,20050710,0
Svay Rieng,Chheu Teal,20050711,0
Svay Rieng,Chheu Teal,20050712,0
Svay Rieng,Doun Sa,20050801,0
Svay Rieng,Doun Sa,20050802,0
Svay Rieng,Doun Sa,20050803,0
Svay Rieng,Doun Sa,20050804,0
Svay Rieng,Doun Sa,20050805,0
Svay Rieng,Doun Sa,20050806,0
Svay Rieng,Doun Sa,20050807,0
Svay Rieng,Doun Sa,20050808,0
Svay Rieng,Doun Sa,20050809,0
Svay Rieng,Doun Sa,20050810,0
Svay Rieng,Doun Sa,20050811,0.011976048
Svay Rieng,Kouk Pring,20050901,0
Svay Rieng,Kouk Pring,20050902,0
Svay Rieng,Kouk Pring,20050903,0
Svay Rieng,Kouk Pring,20050904,0
Svay Rieng,Kouk Pring,20050905,0
Svay Rieng,Kouk Pring,20050906,0
Svay Rieng,Kouk Pring,20050907,0
Svay Rieng,Kouk Pring,20050908,0
Svay Rieng,Kouk Pring,20050909,0
Svay Rieng,Kouk Pring,20050910,0
Svay Rieng,Kraol Kou,20051001,0
Svay Rieng,Kraol Kou,20051002,0.002932551
Svay Rieng,Kraol Kou,20051003,0
Svay Rieng,Kraol Kou,20051004,0
Svay Rieng,Kraol Kou,20051005,0
Svay Rieng,Kraol Kou,20051006,0
Svay Rieng,Kraol Kou,20051007,0
Svay Rieng,Kraol Kou,20051008,0
Svay Rieng,Kraol Kou,20051009,0
Svay Rieng,Kraol Kou,20051010,0
Svay Rieng,Kraol Kou,20051011,0
Svay Rieng,Kraol Kou,20051012,0
Svay Rieng,Kraol Kou,20051013,0
Svay Rieng,Kruos,20051101,0
Svay Rieng,Kruos,20051102,0
Svay Rieng,Kruos,20051103,0
Svay Rieng,Kruos,20051104,0
Svay Rieng,Kruos,20051105,0
Svay Rieng,Kruos,20051106,0
Svay Rieng,Kruos,20051107,0
Svay Rieng,Kruos,20051108,0
Svay Rieng,Kruos,20051109,0
Svay Rieng,Kruos,20051110,0
Svay Rieng,Kruos,20051111,0
Svay Rieng,Pouthi Reach,20051201,0
Svay Rieng,Pouthi Reach,20051202,0
Svay Rieng,Pouthi Reach,20051203,0
Svay Rieng,Pouthi Reach,20051204,0
Svay Rieng,Pouthi Reach,20051205,0
Svay Rieng,Pouthi Reach,20051206,0
Svay Rieng,Pouthi Reach,20051207,0
Svay Rieng,Pouthi Reach,20051208,0
Svay Rieng,Pouthi Reach,20051209,0
Svay Rieng,Pouthi Reach,20051210,0
Svay Rieng,Pouthi Reach,20051211,0
Svay Rieng,Svay Angk,20051301,0
Svay Rieng,Svay Angk,20051302,0
Svay Rieng,Svay Angk,20051303,0
Svay Rieng,Svay Angk,20051304,0
Svay Rieng,Svay Angk,20051305,0
Svay Rieng,Svay Angk,20051306,0
Svay Rieng,Svay Angk,20051307,0
Svay Rieng,Svay Angk,20051308,0
Svay Rieng,Svay Angk,20051309,0
Svay Rieng,Svay Chrum,20051401,0
Svay Rieng,Svay Chrum,20051402,0
Svay Rieng,Svay Chrum,20051403,0
Svay Rieng,Svay Chrum,20051404,0
Svay Rieng,Svay Chrum,20051405,0
Svay Rieng,Svay Chrum,20051406,0
Svay Rieng,Svay Chrum,20051407,0
Svay Rieng,Svay Thum,20051501,0
Svay Rieng,Svay Thum,20051502,0
Svay Rieng,Svay Thum,20051503,0
Svay Rieng,Svay Thum,20051504,0
Svay Rieng,Svay Thum,20051505,0
Svay Rieng,Svay Thum,20051506,0
Svay Rieng,Svay Thum,20051507,0
Svay Rieng,Svay Thum,20051508,0
Svay Rieng,Svay Thum,20051509,0
Svay Rieng,Svay Thum,20051510,0
Svay Rieng,Svay Thum,20051511,0
Svay Rieng,Svay Thum,20051512,0
Svay Rieng,Svay Yea,20051601,0
Svay Rieng,Svay Yea,20051602,0
Svay Rieng,Svay Yea,20051603,0
Svay Rieng,Svay Yea,20051604,0
Svay Rieng,Svay Yea,20051605,0
Svay Rieng,Svay Yea,20051606,0
Svay Rieng,Svay Yea,20051607,0
Svay Rieng,Svay Yea,20051608,0
Svay Rieng,Svay Yea,20051609,0
Svay Rieng,Svay Yea,20051610,0
Svay Rieng,Svay Yea,20051611,0
Svay Rieng,Svay Yea,20051612,0
Svay Rieng,Svay Yea,20051613,0
Svay Rieng,Svay Yea,20051614,0
Svay Rieng,Svay Yea,20051615,0
Svay Rieng,Svay Rieng,20060101,0
Svay Rieng,Svay Rieng,20060102,0.007874016
Svay Rieng,Svay Rieng,20060103,0.010075567
Svay Rieng,Svay Rieng,20060104,0.006036217
Svay Rieng,Svay Rieng,20060105,0.007067138
Svay Rieng,Svay Rieng,20060106,0.006349206
Svay Rieng,Svay Rieng,20060107,0
Svay Rieng,Prey Chhlak,20060201,0
Svay Rieng,Prey Chhlak,20060202,0.006993007
Svay Rieng,Prey Chhlak,20060203,0.026143791
Svay Rieng,Prey Chhlak,20060204,0
Svay Rieng,Prey Chhlak,20060205,0
Svay Rieng,Koy Trabaek,20060301,0
Svay Rieng,Koy Trabaek,20060302,0
Svay Rieng,Pou Ta Hao,20060401,0
Svay Rieng,Pou Ta Hao,20060402,0
Svay Rieng,Pou Ta Hao,20060403,0.007936508
Svay Rieng,Pou Ta Hao,20060404,0
Svay Rieng,Svay Toea,20060501,0.011363636
Svay Rieng,Svay Toea,20060502,0
Svay Rieng,Svay Toea,20060503,0
Svay Rieng,Svay Toea,20060504,0
Svay Rieng,Svay Toea,20060505,0
Svay Rieng,Svay Toea,20060506,0
Svay Rieng,Svay Toea,20060507,0
Svay Rieng,Chek,20060601,0
Svay Rieng,Chek,20060602,0
Svay Rieng,Chek,20060603,0
Svay Rieng,Chek,20060604,0
Svay Rieng,Chek,20060605,0
Svay Rieng,Chek,20060606,0
Svay Rieng,Chek,20060607,0
Svay Rieng,Chek,20060608,0
Svay Rieng,Chek,20060609,0
Svay Rieng,Chek,20060610,0
Svay Rieng,Sangkhoar,20060701,0
Svay Rieng,Sangkhoar,20060702,0.033653846
Svay Rieng,Sangkhoar,20060703,0
Svay Rieng,Sangkhoar,20060704,0
Svay Rieng,Sangkhoar,20060705,0
Svay Rieng,Sangkhoar,20060706,0.005434783
Svay Rieng,Sangkhoar,20060707,0
Svay Rieng,Sangkhoar,20060708,0
Svay Rieng,Svay Rumpea,20070101,0
Svay Rieng,Svay Rumpea,20070102,0
Svay Rieng,Svay Rumpea,20070103,0
Svay Rieng,Svay Rumpea,20070104,0
Svay Rieng,Svay Rumpea,20070105,0
Svay Rieng,Svay Rumpea,20070106,0
Svay Rieng,Kokir Saom,20070201,0
Svay Rieng,Kokir Saom,20070202,0
Svay Rieng,Kokir Saom,20070203,0
Svay Rieng,Kokir Saom,20070204,0
Svay Rieng,Kokir Saom,20070205,0
Svay Rieng,Kokir Saom,20070206,0
Svay Rieng,Kokir Saom,20070207,0
Svay Rieng,Kokir Saom,20070208,0
Svay Rieng,Kandieng Reay,20070301,0.003731343
Svay Rieng,Kandieng Reay,20070302,0
Svay Rieng,Kandieng Reay,20070303,0
Svay Rieng,Kandieng Reay,20070304,0
Svay Rieng,Kandieng Reay,20070305,0
Svay Rieng,Kandieng Reay,20070306,0
Svay Rieng,Kandieng Reay,20070307,0
Svay Rieng,Kandieng Reay,20070308,0
Svay Rieng,Kandieng Reay,20070309,0.003355705
Svay Rieng,Monourom,20070401,0
Svay Rieng,Monourom,20070402,0
Svay Rieng,Po Peaet,20070501,0
Svay Rieng,Po Peaet,20070502,0
Svay Rieng,Po Peaet,20070503,0
Svay Rieng,Po Peaet,20070504,0
Svay Rieng,Po Peaet,20070505,0
Svay Rieng,Po Peaet,20070506,0
Svay Rieng,Prey Ta Ei,20070601,0
Svay Rieng,Prey Ta Ei,20070602,0
Svay Rieng,Prey Ta Ei,20070603,0
Svay Rieng,Prey Ta Ei,20070604,0
Svay Rieng,Prey Ta Ei,20070605,0
Svay Rieng,Prey Ta Ei,20070606,0
Svay Rieng,Prasout,20070701,0
Svay Rieng,Prasout,20070702,0
Svay Rieng,Prasout,20070703,0
Svay Rieng,Prasout,20070704,0
Svay Rieng,Prasout,20070705,0
Svay Rieng,Prasout,20070706,0
Svay Rieng,Prasout,20070707,0
Svay Rieng,Prasout,20070708,0
Svay Rieng,Prasout,20070709,0
Svay Rieng,Romeang Thkaol,20070801,0
Svay Rieng,Romeang Thkaol,20070802,0
Svay Rieng,Romeang Thkaol,20070803,0
Svay Rieng,Romeang Thkaol,20070804,0
Svay Rieng,Romeang Thkaol,20070805,0
Svay Rieng,Romeang Thkaol,20070806,0
Svay Rieng,Romeang Thkaol,20070807,0
Svay Rieng,Romeang Thkaol,20070808,0
Svay Rieng,Romeang Thkaol,20070809,0
Svay Rieng,Sambuor,20070901,0.006079027
Svay Rieng,Sambuor,20070902,0
Svay Rieng,Sambuor,20070903,0
Svay Rieng,Sambuor,20070904,0
Svay Rieng,Sambuor,20070905,0
Svay Rieng,Sambuor,20070906,0
Svay Rieng,Sambuor,20070907,0
Svay Rieng,Sambuor,20070908,0
Svay Rieng,Bavet,20080101,0
Svay Rieng,Bavet,20080102,0
Svay Rieng,Bavet,20080103,0
Svay Rieng,Bavet,20080104,0.003636364
Svay Rieng,Bavet,20080105,0
Svay Rieng,Prey Angkunh,20080201,0
Svay Rieng,Prey Angkunh,20080202,0
Svay Rieng,Prey Angkunh,20080203,0
Svay Rieng,Prey Angkunh,20080204,0
Svay Rieng,Prey Angkunh,20080205,0
Svay Rieng,Prey Angkunh,20080206,0
Svay Rieng,Prey Angkunh,20080207,0
Svay Rieng,Prey Angkunh,20080208,0
Svay Rieng,Prasat,20080301,0
Svay Rieng,Prasat,20080302,0
Svay Rieng,Bati,20080401,0
Svay Rieng,Bati,20080402,0
Svay Rieng,Bati,20080403,0
Svay Rieng,Bati,20080404,0
Svay Rieng,Bati,20080405,0
Svay Rieng,Chrak Mtes,20080501,0
Svay Rieng,Chrak Mtes,20080502,0
Svay Rieng,Chrak Mtes,20080503,0
Svay Rieng,Chrak Mtes,20080504,0
Svay Rieng,Chrak Mtes,20080505,0
Svay Rieng,Chrak Mtes,20080506,0
Svay Rieng,Chrak Mtes,20080507,0
Svay Rieng,Chrak Mtes,20080508,0
Svay Rieng,Chrak Mtes,20080509,0
Svay Rieng,Chrak Mtes,20080510,0
Svay Rieng,Chrak Mtes,20080511,0
Svay Rieng,Chrak Mtes,20080512,0
Svay Rieng,Chrak Mtes,20080513,0
Svay Rieng,Chrak Mtes,20080514,0
Svay Rieng,Chrak Mtes,20080515,0
Takeo,Angkor Borei,21010101,0.019035533
Takeo,Angkor Borei,21010102,0.022801303
Takeo,Angkor Borei,21010103,0.00297619
Takeo,Angkor Borei,21010104,0.005479452
Takeo,Angkor Borei,21010105,0.011204482
Takeo,Angkor Borei,21010106,0.082733813
Takeo,Ba Srae,21010201,0.109090909
Takeo,Ba Srae,21010202,0.008438819
Takeo,Ba Srae,21010203,0
Takeo,Ba Srae,21010204,0
Takeo,Ba Srae,21010205,0
Takeo,Ba Srae,21010206,0
Takeo,Ba Srae,21010207,0
Takeo,Ba Srae,21010208,0.016129032
Takeo,Kouk Thlok,21010301,0.033112583
Takeo,Kouk Thlok,21010302,0
Takeo,Kouk Thlok,21010303,0
Takeo,Kouk Thlok,21010304,0
Takeo,Ponley,21010401,0
Takeo,Ponley,21010402,0.086206897
Takeo,Ponley,21010403,0
Takeo,Ponley,21010404,0
Takeo,Ponley,21010405,0
Takeo,Ponley,21010406,0
Takeo,Preaek Phtoul,21010501,0.0562249
Takeo,Preaek Phtoul,21010502,0
Takeo,Preaek Phtoul,21010503,0.004504505
Takeo,Preaek Phtoul,21010504,0
Takeo,Prey Phkoam,21010601,0.027700831
Takeo,Prey Phkoam,21010602,0.012820513
Takeo,Prey Phkoam,21010603,0.105820106
Takeo,Prey Phkoam,21010604,0
Takeo,Prey Phkoam,21010605,0
Takeo,Prey Phkoam,21010606,0
Takeo,Chambak,21020101,0.027247956
Takeo,Chambak,21020102,0
Takeo,Chambak,21020103,0
Takeo,Chambak,21020104,0
Takeo,Chambak,21020105,0.015503876
Takeo,Chambak,21020106,0.052287582
Takeo,Chambak,21020107,0
Takeo,Chambak,21020108,0.09352518
Takeo,Chambak,21020109,0.018315018
Takeo,Chambak,21020110,0.01863354
Takeo,Chambak,21020111,0.054945055
Takeo,Chambak,21020112,0.0995671
Takeo,Champei,21020201,0
Takeo,Champei,21020202,0
Takeo,Champei,21020203,0
Takeo,Champei,21020204,0.133757962
Takeo,Champei,21020205,0.075268817
Takeo,Champei,21020206,0.098591549
Takeo,Champei,21020207,0.126760563
Takeo,Doung,21020301,0
Takeo,Doung,21020302,0.04601227
Takeo,Doung,21020303,0
Takeo,Doung,21020304,0
Takeo,Doung,21020305,0
Takeo,Doung,21020306,0
Takeo,Doung,21020307,0
Takeo,Doung,21020308,0
Takeo,Kandoeng,21020401,0
Takeo,Kandoeng,21020402,0.097744361
Takeo,Kandoeng,21020403,0
Takeo,Kandoeng,21020404,0
Takeo,Kandoeng,21020405,0.004854369
Takeo,Kandoeng,21020406,0.01734104
Takeo,Kandoeng,21020407,0
Takeo,Kandoeng,21020408,0
Takeo,Komar Reachea,21020501,0
Takeo,Komar Reachea,21020502,0
Takeo,Komar Reachea,21020503,0
Takeo,Komar Reachea,21020504,0
Takeo,Komar Reachea,21020505,0
Takeo,Komar Reachea,21020506,0
Takeo,Komar Reachea,21020507,0
Takeo,Komar Reachea,21020508,0
Takeo,Komar Reachea,21020509,0
Takeo,Komar Reachea,21020510,0
Takeo,Komar Reachea,21020511,0
Takeo,Komar Reachea,21020512,0
Takeo,Komar Reachea,21020513,0
Takeo,Krang Leav,21020601,0
Takeo,Krang Leav,21020602,0.012345679
Takeo,Krang Leav,21020603,0
Takeo,Krang Leav,21020604,0
Takeo,Krang Leav,21020605,0
Takeo,Krang Leav,21020606,0
Takeo,Krang Leav,21020607,0.058823529
Takeo,Krang Leav,21020608,0
Takeo,Krang Leav,21020609,0
Takeo,Krang Leav,21020610,0.022727273
Takeo,Krang Leav,21020611,0
Takeo,Krang Leav,21020612,0
Takeo,Krang Leav,21020613,0
Takeo,Krang Leav,21020614,0
Takeo,Krang Leav,21020615,0
Takeo,Krang Leav,21020616,0
Takeo,Krang Leav,21020617,0
Takeo,Krang Leav,21020618,0.127272727
Takeo,Krang Leav,21020619,0
Takeo,Krang Leav,21020620,0
Takeo,Krang Leav,21020621,0
Takeo,Krang Leav,21020622,0
Takeo,Krang Leav,21020623,0
Takeo,Krang thnong,21020701,0
Takeo,Krang thnong,21020702,0
Takeo,Krang thnong,21020703,0
Takeo,Krang thnong,21020704,0
Takeo,Krang thnong,21020705,0
Takeo,Krang thnong,21020706,0
Takeo,Krang thnong,21020707,0
Takeo,Krang thnong,21020708,0
Takeo,Lumpong,21020801,0
Takeo,Lumpong,21020802,0
Takeo,Lumpong,21020803,0
Takeo,Lumpong,21020804,0
Takeo,Lumpong,21020805,0
Takeo,Lumpong,21020806,0
Takeo,Lumpong,21020807,0
Takeo,Lumpong,21020808,0
Takeo,Lumpong,21020809,0
Takeo,Lumpong,21020810,0
Takeo,Lumpong,21020811,0.020833333
Takeo,Lumpong,21020812,0
Takeo,Pea Ream,21020901,0
Takeo,Pea Ream,21020902,0.093023256
Takeo,Pea Ream,21020903,0.103806228
Takeo,Pea Ream,21020904,0.039800995
Takeo,Pea Ream,21020905,0.033816425
Takeo,Pea Ream,21020906,0.040697674
Takeo,Pea Ream,21020907,0.047619048
Takeo,Pea Ream,21020908,0.140449438
Takeo,Pot Sar,21021001,0
Takeo,Pot Sar,21021002,0
Takeo,Pot Sar,21021003,0
Takeo,Pot Sar,21021004,0
Takeo,Pot Sar,21021005,0
Takeo,Pot Sar,21021006,0
Takeo,Pot Sar,21021007,0
Takeo,Pot Sar,21021008,0
Takeo,Pot Sar,21021009,0
Takeo,Pot Sar,21021010,0
Takeo,Pot Sar,21021011,0
Takeo,Souphi,21021101,0
Takeo,Souphi,21021102,0
Takeo,Souphi,21021103,0
Takeo,Souphi,21021104,0
Takeo,Souphi,21021105,0
Takeo,Souphi,21021106,0
Takeo,Souphi,21021107,0
Takeo,Souphi,21021108,0.007722008
Takeo,Tang Doung,21021201,0
Takeo,Tang Doung,21021202,0
Takeo,Tang Doung,21021203,0
Takeo,Tang Doung,21021204,0
Takeo,Tang Doung,21021205,0
Takeo,Tang Doung,21021206,0
Takeo,Tang Doung,21021207,0
Takeo,Tang Doung,21021208,0
Takeo,Tang Doung,21021209,0
Takeo,Tang Doung,21021210,0
Takeo,Tnaot,21021301,0.103773585
Takeo,Tnaot,21021302,0.068965517
Takeo,Tnaot,21021303,0
Takeo,Tnaot,21021304,0.031088083
Takeo,Tnaot,21021305,0.042780749
Takeo,Tnaot,21021306,0
Takeo,Tnaot,21021307,0.039735099
Takeo,Tnaot,21021308,0.064
Takeo,Trapeang Krasang,21021401,0
Takeo,Trapeang Krasang,21021402,0
Takeo,Trapeang Krasang,21021403,0
Takeo,Trapeang Krasang,21021404,0
Takeo,Trapeang Krasang,21021405,0.024691358
Takeo,Trapeang Krasang,21021406,0
Takeo,Trapeang Krasang,21021407,0
Takeo,Trapeang Krasang,21021408,0
Takeo,Trapeang Krasang,21021409,0
Takeo,Trapeang Krasang,21021410,0
Takeo,Trapeang Krasang,21021411,0
