"","dist_provCap","pop_den","M6_24_sch","propPrimSec","pig_fam","dist_sch","garbage","crim_case","Pax_migt_out","mean_elev","dist_border","elc","PA","areaKM","year","Province","Provcomm","fit","se.fit","U_SE","L_SE"
"67",2.08935995269446,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0470500851998274,0.016729436462458,0.0805089581247434,0.0135912122749114
"68",2.14613883777215,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0475878459992486,0.0169412282144962,0.0814703024282409,0.0137053895702563
"69",2.20291772284984,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0481310839773385,0.0171560532111165,0.0824431903995715,0.0138189775551055
"70",2.25969660792753,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0486798395809427,0.0173739404143204,0.0834277204095836,0.0139319587523019
"71",2.31647549300522,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0492341532003173,0.0175949185100924,0.0844239902205022,0.0140443161801324
"72",2.37325437808291,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0497940651592127,0.0178190158925849,0.0854320969443825,0.0141560333740428
"73",2.43003326316059,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0503596157047504,0.0180462606481016,0.0864521370009536,0.0142670944085472
"74",2.48681214823828,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0509308449970928,0.0182766805388782,0.0874842060748493,0.0143774839193363
"75",2.54359103331597,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0515077930989033,0.0185103029866599,0.0885283990722231,0.0144871871255834
"76",2.60036991839366,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.052090499964598,0.0187471550560736,0.0895848100767451,0.0145961898524508
"77",2.65714880347135,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0526790054293876,0.0189872634377952,0.0906535323049781,0.0147044785537971
"78",2.71392768854904,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0532733491981085,0.0192306544315116,0.0917346580611317,0.0148120403350854
"79",2.77070657362672,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0538735708338443,0.019477353928675,0.0928282786911943,0.0149188629764944
"80",2.82748545870441,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0544797097463356,0.0197273873950525,0.0939344845364405,0.0150249349562306
"81",2.8842643437821,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0550918051801791,0.019980779853068,0.0950533648863151,0.0151302454740431
"82",2.94104322885979,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0557098962028169,0.0202375558639392,0.0961850079306952,0.0152347844749385
"83",2.99782211393748,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0563340216923136,0.020497739509608,0.0973295007115296,0.0153385426730976
"84",3.05460099901517,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0569642203249246,0.0207613543744675,0.0984869290738596,0.0154415115759895
"85",3.11137988409285,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0576005305624531,0.021028423526885,0.0996573776162231,0.015543683508683
"86",3.16815876917054,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0582429906393992,0.0212989695005234,0.100840929640446,0.0156450516383524
"87",3.22493765424823,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0588916385498999,0.0215730142754626,0.102037667100825,0.0157456099989748
"88",3.28171653932592,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0595465120344614,0.0218505792591232,0.103247670552708,0.015845353516215
"89",3.33849542440361,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.060207648566485,0.0221316852669954,0.104471019100476,0.0159442780324941
"90",3.3952743094813,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0608750853385882,0.0224163525031755,0.105707790344939,0.0160423803322373
"91",3.45205319455899,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0615488592487219,0.0227046005407136,0.106958060330149,0.0161396581672947
"92",3.50883207963667,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0622290068860845,0.0229964483017772,0.108221903489639,0.0162361102825301
"93",3.56561096471436,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0629155645168368,0.0232919140376334,0.109499392592104,0.0163317364415699
"94",3.62238984979205,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.063608568069618,0.0235910153084563,0.110790598686531,0.0164265374527053
"95",3.67916873486974,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0643080531208644,0.0238937689629628,0.11209559104679,0.0165205151949388
"96",3.73594761994743,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0650140548799362,0.0242001911178845,0.113414437115705,0.0166136726441672
"97",3.79272650502512,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0657266081740503,0.0245102971372803,0.114747202448611,0.0167060138994897
"98",3.8495053901028,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0664457474330264,0.0248241016116974,0.116093950656421,0.0167975442096316
"99",3.90628427518049,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0671715066738462,0.0251416183371872,0.117454743348221,0.0168882699994718
"100",3.96306316025818,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,"0","0",44.05124145,NA,NA,NA,0.0679039194850307,0.0254628602941845,0.1188296400734,0.0169781988966618
