"","pop_den","pred","commune","province"
"14406",-0.151836123060617,0.00805644444527953,"Krapum Chhuk","Takeo"
"14407",-0.150448309119819,0.00805611686734741,"Krapum Chhuk","Takeo"
"14408",-0.149060495179021,0.00805578942081159,"Krapum Chhuk","Takeo"
"14409",-0.147672681238224,0.0080554621056212,"Krapum Chhuk","Takeo"
"14410",-0.146284867297426,0.00805513492172539,"Krapum Chhuk","Takeo"
"14411",-0.144897053356628,0.00805480786907332,"Krapum Chhuk","Takeo"
"14412",-0.14350923941583,0.00805448094761418,"Krapum Chhuk","Takeo"
"14413",-0.142121425475032,0.00805415415729717,"Krapum Chhuk","Takeo"
"14414",-0.140733611534234,0.00805382749807151,"Krapum Chhuk","Takeo"
"14415",-0.139345797593437,0.00805350096988643,"Krapum Chhuk","Takeo"
"14416",-0.137957983652639,0.00805317457269119,"Krapum Chhuk","Takeo"
"14417",-0.136570169711841,0.00805284830643507,"Krapum Chhuk","Takeo"
"14418",-0.135182355771043,0.00805252217106736,"Krapum Chhuk","Takeo"
"14419",-0.133794541830245,0.00805219616653737,"Krapum Chhuk","Takeo"
"14420",-0.132406727889448,0.00805187029279443,"Krapum Chhuk","Takeo"
"14421",-0.13101891394865,0.00805154454978788,"Krapum Chhuk","Takeo"
"14422",-0.129631100007852,0.0080512189374671,"Krapum Chhuk","Takeo"
"14423",-0.128243286067054,0.00805089345578146,"Krapum Chhuk","Takeo"
"14424",-0.126855472126256,0.00805056810468036,"Krapum Chhuk","Takeo"
"14425",-0.125467658185459,0.00805024288411323,"Krapum Chhuk","Takeo"
"14426",-0.124079844244661,0.00804991779402951,"Krapum Chhuk","Takeo"
"14427",-0.122692030303863,0.00804959283437864,"Krapum Chhuk","Takeo"
"14428",-0.121304216363065,0.0080492680051101,"Krapum Chhuk","Takeo"
"14429",-0.119916402422267,0.00804894330617339,"Krapum Chhuk","Takeo"
"14430",-0.118528588481469,0.00804861873751801,"Krapum Chhuk","Takeo"
"14431",-0.117140774540672,0.00804829429909349,"Krapum Chhuk","Takeo"
"14432",-0.115752960599874,0.00804796999084938,"Krapum Chhuk","Takeo"
"14433",-0.114365146659076,0.00804764581273525,"Krapum Chhuk","Takeo"
"14434",-0.112977332718278,0.00804732176470067,"Krapum Chhuk","Takeo"
"14435",-0.11158951877748,0.00804699784669524,"Krapum Chhuk","Takeo"
"14436",-0.110201704836683,0.00804667405866859,"Krapum Chhuk","Takeo"
"14437",-0.108813890895885,0.00804635040057035,"Krapum Chhuk","Takeo"
"14438",-0.107426076955087,0.00804602687235018,"Krapum Chhuk","Takeo"
"14439",-0.106038263014289,0.00804570347395774,"Krapum Chhuk","Takeo"
"14440",-0.104650449073491,0.00804538020534273,"Krapum Chhuk","Takeo"
"14441",-0.103262635132694,0.00804505706645486,"Krapum Chhuk","Takeo"
"14442",-0.101874821191896,0.00804473405724385,"Krapum Chhuk","Takeo"
"14443",-0.100487007251098,0.00804441117765945,"Krapum Chhuk","Takeo"
"14444",-0.0990991933103002,0.00804408842765142,"Krapum Chhuk","Takeo"
"14445",-0.0977113793695023,0.00804376580716954,"Krapum Chhuk","Takeo"
"14446",-0.0963235654287045,0.00804344331616361,"Krapum Chhuk","Takeo"
"14447",-0.0949357514879067,0.00804312095458345,"Krapum Chhuk","Takeo"
"14448",-0.0935479375471089,0.00804279872237889,"Krapum Chhuk","Takeo"
"14449",-0.0921601236063111,0.00804247661949979,"Krapum Chhuk","Takeo"
"14450",-0.0907723096655133,0.00804215464589602,"Krapum Chhuk","Takeo"
"14451",-0.0893844957247155,0.00804183280151746,"Krapum Chhuk","Takeo"
"14452",-0.0879966817839177,0.00804151108631401,"Krapum Chhuk","Takeo"
"14453",-0.0866088678431199,0.00804118950023562,"Krapum Chhuk","Takeo"
"14454",-0.0852210539023221,0.00804086804323222,"Krapum Chhuk","Takeo"
"14455",-0.0838332399615243,0.00804054671525376,"Krapum Chhuk","Takeo"
"14456",-0.0824454260207264,0.00804022551625023,"Krapum Chhuk","Takeo"
"14457",-0.0810576120799286,0.00803990444617163,"Krapum Chhuk","Takeo"
"14458",-0.0796697981391308,0.00803958350496796,"Krapum Chhuk","Takeo"
"14459",-0.078281984198333,0.00803926269258927,"Krapum Chhuk","Takeo"
"14460",-0.0768941702575352,0.0080389420089856,"Krapum Chhuk","Takeo"
"14461",-0.0755063563167374,0.00803862145410702,"Krapum Chhuk","Takeo"
"14462",-0.0741185423759396,0.00803830102790361,"Krapum Chhuk","Takeo"
"14463",-0.0727307284351418,0.00803798073032549,"Krapum Chhuk","Takeo"
"14464",-0.071342914494344,0.00803766056132277,"Krapum Chhuk","Takeo"
"14465",-0.0699551005535461,0.00803734052084559,"Krapum Chhuk","Takeo"
"14466",-0.0685672866127483,0.00803702060884411,"Krapum Chhuk","Takeo"
"14467",-0.0671794726719505,0.00803670082526851,"Krapum Chhuk","Takeo"
"14468",-0.0657916587311527,0.00803638117006897,"Krapum Chhuk","Takeo"
"14469",-0.0644038447903549,0.00803606164319572,"Krapum Chhuk","Takeo"
"14470",-0.0630160308495571,0.00803574224459898,"Krapum Chhuk","Takeo"
"14471",-0.0616282169087593,0.008035422974229,"Krapum Chhuk","Takeo"
"14472",-0.0602404029679615,0.00803510383203604,"Krapum Chhuk","Takeo"
"14473",-0.0588525890271637,0.00803478481797038,"Krapum Chhuk","Takeo"
"14474",-0.0574647750863659,0.00803446593198233,"Krapum Chhuk","Takeo"
"14475",-0.056076961145568,0.00803414717402221,"Krapum Chhuk","Takeo"
"14476",-0.0546891472047702,0.00803382854404035,"Krapum Chhuk","Takeo"
"14477",-0.0533013332639724,0.00803351004198711,"Krapum Chhuk","Takeo"
"14478",-0.0519135193231746,0.00803319166781286,"Krapum Chhuk","Takeo"
"14479",-0.0505257053823768,0.00803287342146799,"Krapum Chhuk","Takeo"
"14480",-0.049137891441579,0.0080325553029029,"Krapum Chhuk","Takeo"
"14481",-0.0477500775007812,0.00803223731206803,"Krapum Chhuk","Takeo"
"14482",-0.0463622635599834,0.00803191944891381,"Krapum Chhuk","Takeo"
"14483",-0.0449744496191856,0.00803160171339071,"Krapum Chhuk","Takeo"
"14484",-0.0435866356783877,0.00803128410544921,"Krapum Chhuk","Takeo"
"14485",-0.0421988217375899,0.00803096662503981,"Krapum Chhuk","Takeo"
"14486",-0.0408110077967921,0.00803064927211301,"Krapum Chhuk","Takeo"
"14487",-0.0394231938559943,0.00803033204661936,"Krapum Chhuk","Takeo"
"14488",-0.0380353799151965,0.00803001494850939,"Krapum Chhuk","Takeo"
"14489",-0.0366475659743987,0.00802969797773369,"Krapum Chhuk","Takeo"
"14490",-0.0352597520336009,0.00802938113424284,"Krapum Chhuk","Takeo"
"14491",-0.0338719380928031,0.00802906441798743,"Krapum Chhuk","Takeo"
"14492",-0.0324841241520053,0.0080287478289181,"Krapum Chhuk","Takeo"
"14493",-0.0310963102112075,0.00802843136698548,"Krapum Chhuk","Takeo"
"14494",-0.0297084962704096,0.00802811503214022,"Krapum Chhuk","Takeo"
"14495",-0.0283206823296119,0.00802779882433301,"Krapum Chhuk","Takeo"
"14496",-0.026932868388814,0.00802748274351454,"Krapum Chhuk","Takeo"
"14497",-0.0255450544480162,0.00802716678963551,"Krapum Chhuk","Takeo"
"14498",-0.0241572405072184,0.00802685096264665,"Krapum Chhuk","Takeo"
"14499",-0.0227694265664206,0.00802653526249871,"Krapum Chhuk","Takeo"
"14500",-0.0213816126256228,0.00802621968914246,"Krapum Chhuk","Takeo"
"14501",-0.158775192764606,0.00635823230818389,"Pech Sar","Takeo"
"14502",-0.157387378823808,0.00635797238588927,"Pech Sar","Takeo"
"14503",-0.15599956488301,0.00635771256860017,"Pech Sar","Takeo"
"14504",-0.154611750942213,0.00635745285627533,"Pech Sar","Takeo"
"14505",-0.153223937001415,0.0063571932488735,"Pech Sar","Takeo"
"14506",-0.151836123060617,0.00635693374635344,"Pech Sar","Takeo"
"14507",-0.150448309119819,0.00635667434867392,"Pech Sar","Takeo"
"14508",-0.149060495179021,0.00635641505579376,"Pech Sar","Takeo"
"14509",-0.147672681238224,0.00635615586767174,"Pech Sar","Takeo"
"14510",-0.146284867297426,0.00635589678426671,"Pech Sar","Takeo"
"14511",-0.144897053356628,0.0063556378055375,"Pech Sar","Takeo"
"14512",-0.14350923941583,0.00635537893144297,"Pech Sar","Takeo"
"14513",-0.142121425475032,0.00635512016194198,"Pech Sar","Takeo"
"14514",-0.140733611534234,0.00635486149699342,"Pech Sar","Takeo"
"14515",-0.139345797593437,0.0063546029365562,"Pech Sar","Takeo"
"14516",-0.137957983652639,0.00635434448058923,"Pech Sar","Takeo"
"14517",-0.136570169711841,0.00635408612905145,"Pech Sar","Takeo"
"14518",-0.135182355771043,0.00635382788190179,"Pech Sar","Takeo"
"14519",-0.133794541830245,0.00635356973909923,"Pech Sar","Takeo"
"14520",-0.132406727889448,0.00635331170060273,"Pech Sar","Takeo"
"14521",-0.13101891394865,0.0063530537663713,"Pech Sar","Takeo"
"14522",-0.129631100007852,0.00635279593636394,"Pech Sar","Takeo"
"14523",-0.128243286067054,0.00635253821053967,"Pech Sar","Takeo"
"14524",-0.126855472126256,0.00635228058885753,"Pech Sar","Takeo"
"14525",-0.125467658185459,0.00635202307127657,"Pech Sar","Takeo"
"14526",-0.124079844244661,0.00635176565775587,"Pech Sar","Takeo"
"14527",-0.122692030303863,0.00635150834825451,"Pech Sar","Takeo"
"14528",-0.121304216363065,0.00635125114273158,"Pech Sar","Takeo"
"14529",-0.119916402422267,0.00635099404114619,"Pech Sar","Takeo"
"14530",-0.118528588481469,0.00635073704345749,"Pech Sar","Takeo"
"14531",-0.117140774540672,0.00635048014962461,"Pech Sar","Takeo"
"14532",-0.115752960599874,0.00635022335960671,"Pech Sar","Takeo"
"14533",-0.114365146659076,0.00634996667336297,"Pech Sar","Takeo"
"14534",-0.112977332718278,0.00634971009085258,"Pech Sar","Takeo"
"14535",-0.11158951877748,0.00634945361203473,"Pech Sar","Takeo"
"14536",-0.110201704836683,0.00634919723686866,"Pech Sar","Takeo"
"14537",-0.108813890895885,0.00634894096531359,"Pech Sar","Takeo"
"14538",-0.107426076955087,0.00634868479732878,"Pech Sar","Takeo"
"14539",-0.106038263014289,0.00634842873287349,"Pech Sar","Takeo"
"14540",-0.104650449073491,0.006348172771907,"Pech Sar","Takeo"
"14541",-0.103262635132694,0.00634791691438861,"Pech Sar","Takeo"
"14542",-0.101874821191896,0.00634766116027763,"Pech Sar","Takeo"
"14543",-0.100487007251098,0.00634740550953338,"Pech Sar","Takeo"
"14544",-0.0990991933103002,0.0063471499621152,"Pech Sar","Takeo"
"14545",-0.0977113793695023,0.00634689451798245,"Pech Sar","Takeo"
"14546",-0.0963235654287045,0.00634663917709451,"Pech Sar","Takeo"
"14547",-0.0949357514879067,0.00634638393941075,"Pech Sar","Takeo"
"14548",-0.0935479375471089,0.00634612880489058,"Pech Sar","Takeo"
"14549",-0.0921601236063111,0.00634587377349341,"Pech Sar","Takeo"
"14550",-0.0907723096655133,0.00634561884517868,"Pech Sar","Takeo"
"14551",-0.0893844957247155,0.00634536401990583,"Pech Sar","Takeo"
"14552",-0.0879966817839177,0.00634510929763432,"Pech Sar","Takeo"
"14553",-0.0866088678431199,0.00634485467832363,"Pech Sar","Takeo"
"14554",-0.0852210539023221,0.00634460016193325,"Pech Sar","Takeo"
"14555",-0.0838332399615243,0.00634434574842268,"Pech Sar","Takeo"
