"","dist_border","pop_den","M6_24_sch","propPrimSec","pig_fam","dist_sch","garbage","crim_case","Pax_migt_out","mean_elev","dist_provCap","elc","PA","areaKM","year","Province","Provcomm","fit","se.fit","U_SE","L_SE"
"55",0.928538672783916,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.044500074721051,0.0159270010434804,0.0763540768080119,0.0126460726340901
"56",0.972341442896412,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0452722312233234,0.0162328090408942,0.0777378493051117,0.012806613141535
"57",1.01614421300891,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0460563982379361,0.0165449713907883,0.0791463410195127,0.0129664554563595
"58",1.0599469831214,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0468527142198906,0.0168635770712946,0.0805798683624798,0.0131255600773013
"59",1.1037497532339,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0476613175215272,0.0171887139544242,0.0820387454303756,0.0132838896126787
"60",1.1475525233464,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0484823463216078,0.0175204686993181,0.0835232837202441,0.0134414089229716
"61",1.19135529345889,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0493159385520333,0.017858926642881,0.0850337918377953,0.0135980852662714
"62",1.23515806357139,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0501622318221756,0.0182041716877848,0.0865705751977452,0.0137538884466061
"63",1.27896083368388,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0510213633408067,0.0185562861878346,0.0881339357164759,0.0139087909651374
"64",1.32276360379638,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0518934698356083,0.0189153508306928,0.0897241714969938,0.0140627681742228
"65",1.36656637390887,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0527786874702501,0.0192814445179624,0.0913415765061749,0.0142157984343253
"66",1.41036914402137,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0536771517590251,0.0196546442426394,0.0929864402443039,0.0143678632737464
"67",1.45417191413387,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0545889974790368,0.0200350249639455,0.0946590474069278,0.0145189475511458
"68",1.49797468424636,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0555143585799325,0.0204226594795643,0.0963596775390611,0.0146690396208039
"69",1.54177745435886,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0564533680911832,0.0208176182953076,0.0980886046817984,0.014818131500568
"70",1.58558022447135,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0574061580269129,0.0212199694922488,0.0998460970114106,0.0149662190424153
"71",1.62938299458385,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0583728592882839,0.0216297785913676,0.101632416471019,0.0151133021055486
"72",1.67318576469635,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0593536015634474,0.0220471084157586,0.103447818394965,0.0152593847319301
"73",1.71698853480884,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0603485132250767,0.0224720189504672,0.105292551126011,0.0154044753241423
"74",1.76079130492134,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0613577212254982,0.0229045672000236,0.107166855625545,0.0155485868254511
"75",1.80459407503383,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0623813509894467,0.0233448070437586,0.109070965076964,0.0156917369019296
