"","pig_fam","pop_den","M6_24_sch","propPrimSec","dist_sch","garbage","crim_case","Pax_migt_out","mean_elev","dist_border","dist_provCap","elc","PA","areaKM","year","Province","Provcomm","fit","se.fit","U_SE","L_SE"
"64",1.07248252023116,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307082833587622,0.0107707386434079,0.0522497606455779,0.00916680607194644
"65",1.10987805794666,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307082945353614,0.0107707402996817,0.0522497751347248,0.00916681393599801
"66",1.14727359566216,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307083057120045,0.0107707420606639,0.0522497898333323,0.0091668215906767
"67",1.18466913337766,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307083168886914,0.0107707439263568,0.0522498047414051,0.00916682903597769
"68",1.22206467109316,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307083280654221,0.0107707458967629,0.0522498198589479,0.00916683627189617
"69",1.25946020880866,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307083392421965,0.0107707479718846,0.0522498351859657,0.00916684329842733
"70",1.29685574652416,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307083504190148,0.0107707501517242,0.0522498507224633,0.00916685011556637
"71",1.33425128423966,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307083615958769,0.0107707524362842,0.0522498664684453,0.0091668567233085
"72",1.37164682195516,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307083727727828,0.0107707548255669,0.0522498824239167,0.00916686312164893
"73",1.40904235967066,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307083839497325,0.0107707573195748,0.0522498985888821,0.00916686931058288
"74",1.44643789738616,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.030708395126726,0.0107707599183102,0.0522499149633464,0.00916687529010556
"75",1.48383343510166,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307084063037633,0.0107707626217755,0.0522499315473144,0.00916688106021222
"76",1.52122897281716,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307084174808444,0.0107707654299732,0.0522499483407908,0.00916688662089809
"77",1.55862451053266,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307084286579693,0.0107707683429055,0.0522499653437803,0.0091668919721584
"78",1.59602004824816,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307084398351381,0.0107707713605748,0.0522499825562877,0.0091668971139884
