"","mean_elev","pop_den","M6_24_sch","propPrimSec","pig_fam","dist_sch","garbage","crim_case","Pax_migt_out","dist_border","dist_provCap","elc","PA","areaKM","year","Province","Provcomm","fit","se.fit","U_SE","L_SE"
"26",1.8709590147527,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.069886188733348,0.0228253810749806,0.115536950883309,0.0242354265833867
"27",1.96685586844405,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0727322839609594,0.0236603902086809,0.120053064378321,0.0254115035435976
"28",2.0627527221354,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0756733680646572,0.0245165538347349,0.124706475734127,0.0266402603951875
"29",2.15864957582675,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0787109041447037,0.0253934268910278,0.129497757926759,0.027924050362648
"30",2.2545464295181,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0818462354081487,0.0262904558610798,0.134427147130308,0.0292653236859891
"31",2.35044328320945,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0850805726225417,0.0272069726533185,0.139494517929179,0.0306666273159047
"32",2.44634013690079,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0884149813209768,0.0281421888004431,0.144699358921863,0.0321306037200905
"33",2.54223699059214,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0918503688341232,0.0290951900742333,0.15004074898259,0.0336599886856566
"34",2.63813384428349,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0953874712343262,0.0300649316167354,0.155517334467797,0.0352576080008554
"35",2.73403069797484,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0990268402862134,0.0310502336933276,0.161127307672869,0.0369263728995581
"36",2.82992755166619,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.102768830507365,0.0320497781765053,0.166868386860375,0.0386692741543542
"37",2.92582440535754,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.106613586451297,0.0330621058710803,0.172737798193458,0.0404893747091365
"38",3.02172125904888,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.110561030333085,0.0340856147916285,0.178732259916342,0.0423898007498276
"39",3.11761811274023,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.114610850125172,0.035118559501205,0.184847969127582,0.0443737311227618
"40",3.21351496643158,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.118762488257104,0.0361590516163689,0.191080591489841,0.046444385024366
"41",3.30941182012293,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.123015131057783,0.0372050615772385,0.19742525421226,0.0486050079033063
"42",3.40530867381428,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.127367699082223,0.0382544217724723,0.203876542627167,0.050858855537278
"43",3.50120552750563,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.131818838466389,0.0393048310976561,0.210428500661701,0.0532091762710765
"44",3.59710238119698,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.136366913453411,0.0403538610115148,0.217074635476441,0.0556591914303815
"45",3.69299923488832,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.141010000231964,0.0413989631376899,0.223807926507344,0.0582120739565845
"46",3.78889608857967,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.145745882222887,0.0424374784406286,0.230620839104144,0.0608709253416297
"47",3.88479294227102,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.150572046942918,0.0434666479825862,0.23750534290809,0.0636387509777457
"48",3.98068979596237,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.155485684564771,0.0444836252451327,0.244452935055036,0.0665184340745051
"49",4.07658664965372,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.160483688280545,0.0454854899732065,0.251454668226958,0.0695127083341317
"50",4.17248350334507,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.165562656560791,0.0464692634731269,0.258501183507045,0.0726241296145372
"51",4.26838035703642,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.170718897384391,0.0474319252685662,0.265582747921524,0.0758550468472588
"52",4.36427721072776,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.175948434495039,0.0483704309908833,0.272689296476806,0.0792075725132728
"53",4.46017406441911,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.181247015718648,0.0492817313530747,0.279810478424798,0.0826835530124989
"54",4.55607091811046,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.18661012335279,0.0501627920305954,0.286935707413981,0.0862845392915991
"55",4.65196777180181,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.192032986614621,0.0510106142481393,0.2940542151109,0.0900117581183426
"56",4.74786462549316,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.197510596108075,0.0518222558498681,0.301155107807812,0.0938660844083392
"57",4.84376147918451,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.203037720244824,0.0525948526122001,0.308227425469225,0.0978480150204243
"58",4.93965833287585,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.208608923527183,0.0533256395437707,0.315260202614724,0.101957644439642
"59",5.0355551865672,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.214218586575189,0.0540119719070917,0.322242530389372,0.106194642761005
"60",5.13145204025855,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.219860927755127,0.0546513456912326,0.329163619137593,0.110558236372662
"61",5.2273488939499,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.225530026243303,0.0552414172648644,0.336012860773032,0.115047191713575
"62",5.32324574764125,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.23121984633736,0.0557800219444342,0.342779890226229,0.119659802448492
"63",5.4191426013326,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.236924262808492,0.0562651912231343,0.34945464525476,0.124393880362223
"64",5.51503945502395,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.242637087071795,0.0566951684225752,0.356027423916945,0.129246750226644
"65",5.61093630871529,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.248352093939271,0.0570684225504034,0.362488939040078,0.134215248838464
"66",5.70683316240664,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.254063048710798,0.0573836601730893,0.368830369056977,0.13929572836462
"67",5.80273001609799,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.259763734353069,0.0576398351431901,0.375043404639449,0.144484064066689
"68",5.89862686978934,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.265447978515083,0.057836156053858,0.381120290622799,0.149775666407367
"69",5.99452372348069,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.271109680131386,0.0579720913294339,0.387053862790253,0.155165497472518
"70",6.09042057717204,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.276742835370745,0.05804737189875,0.392837579168245,0.160648091573245
"71",6.18631743086338,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.282341562698238,0.0580619914363534,0.398465545570945,0.166217579825532
"72",6.28221428455473,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.287900126832516,0.058016204195315,0.403932535223146,0.171867718441886
"73",6.37811113824608,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.293412961396995,0.0579105204926834,0.409234002382362,0.177591920411629
"74",6.47400799193743,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.298874690083529,0.0577456999441201,0.414366089971769,0.183383290195289
"75",6.56990484562878,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.304280146169205,0.0575227425770045,0.419325631323214,0.189234661015196
"76",6.66580169932013,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.309624390250937,0.0572428779806407,0.424110146212218,0.195138634289656
