"","garbage","pop_den","M6_24_sch","propPrimSec","pig_fam","dist_sch","crim_case","Pax_migt_out","mean_elev","dist_border","dist_provCap","elc","PA","areaKM","year","Province","Provcomm","fit","se.fit","U_SE","L_SE"
"41",2.37435528756122,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305898364789976,0.010735532861835,0.0520609022026675,0.00911877075532774
"42",2.43929387730084,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305866318080399,0.0107347234254051,0.05205607865885,0.00911718495722981
"43",2.50423246704045,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305834285193487,0.0107339219782482,0.052051272475845,0.0091155845628523
"44",2.56917105678007,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305802266124173,0.010733128506645,0.0520464836257074,0.00911396959912723
"45",2.63410964651968,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305770260867395,0.010732342996876,0.0520417120804915,0.00911234009298747
"46",2.6990482362593,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305738269418089,0.0107315654352212,0.0520369578122512,0.00911069607136652
"47",2.76398682599891,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305706291771192,0.0107307958079604,0.0520322207930399,0.00910903756119839
"48",2.82892541573853,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305674327921643,0.0107300341013734,0.0520275009949112,0.00910736458941745
"49",2.89386400547814,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305642377864384,0.0107292803017401,0.0520227983899185,0.00910567718295822
"50",2.95880259521776,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305610441594353,0.01072853439534,0.0520181129501153,0.00910397536875527
"51",3.02374118495737,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305578519106493,0.0107277963684532,0.0520134446475556,0.00910225917374304
"52",3.08867977469699,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305546610395748,0.0107270662073596,0.0520087934542939,0.00910052862485566
"53",3.15361836443661,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305514715457061,0.0107263438983396,0.0520041593423853,0.00909878374902686
"54",3.21855695417622,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305482834285376,0.010725629427674,0.0519995422838855,0.00909702457318973
"55",3.28349554391584,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305450966875641,0.0107249227816437,0.0519949422508516,0.00909525112427663
"56",3.34843413365545,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305419113222802,0.0107242239465306,0.0519903592153413,0.00909346342921901
"57",3.41337272339507,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0305387273321806,0.0107235329086167,0.051985793149414,0.00909166151494724
