,(Intercept),agr_gdp.lag1,dev_agr.lag1,dev_env.lag1,fdi.lag1,for_rem.lag1,gdp.lag1,gdp_gr.lag1,ind_gdp.lag1,pop_den.lag1,time,df,logLik,AICc,delta,weight
992,-6135.108724,-6.030023905,-0.007498688,-0.079195016,0.003042499,0.081931111,NA,0.966393806,18.20492104,-598.4467705,1.018283173,11,-80.98918108,227.9783622,44.26671074,1.24E-10
723,-5180.902941,NA,-0.198133454,NA,NA,0.063367158,NA,5.8205328,3.30632383,NA,0.931270582,7,-101.3968533,227.9937065,44.2820551,1.23E-10
599,-5254.844933,NA,-0.188404861,0.122291214,NA,0.064201179,NA,5.703248248,NA,NA,0.924204967,7,-101.4085256,228.0170513,44.30539986,1.22E-10
536,-5226.850243,-10.42958417,-0.134598023,0.391256431,NA,0.063737498,NA,NA,NA,NA,0.943591957,7,-101.5118631,228.2237262,44.5120748,1.10E-10
540,-5309.191029,-10.29837222,-0.128860358,NA,0.043444103,0.064601794,NA,NA,NA,NA,0.944067977,7,-101.5170257,228.2340515,44.52240004,1.09E-10
660,-5207.239719,-12.47626323,-0.149020259,NA,NA,0.063554517,NA,NA,-4.892831325,NA,0.949602146,7,-101.5630173,228.3260345,44.61438309,1.05E-10
633,-5945.113493,NA,NA,NA,0.070541952,0.071109739,1.219273802,-3.300392638,NA,NA,0.945394695,7,-101.6568186,228.5136371,44.80198569,9.51E-11
629,-5841.873232,NA,NA,0.595554362,NA,0.070022462,1.260914318,-2.708935193,NA,NA,0.942479813,7,-101.6742262,228.5484524,44.83680094,9.35E-11
573,-5879.276142,NA,NA,0.436939043,0.042626807,0.070548944,0.882102439,NA,NA,NA,0.923510632,7,-101.6938872,228.5877744,44.87612296,9.17E-11
693,-5877.381947,NA,NA,0.616917827,NA,0.070549944,1.020269196,NA,-4.287582559,NA,0.923459784,7,-101.7315362,228.6630724,44.951421,8.83E-11
667,-5382.724542,NA,-0.107348568,NA,0.055014972,0.065447748,NA,NA,6.779866619,NA,0.940099632,7,-101.7340207,228.6680414,44.95639002,8.81E-11
566,-5771.204879,-2.097909081,NA,0.610237041,NA,0.069375245,0.890845661,NA,NA,NA,0.928730306,7,-101.7505566,228.7011133,44.98946183,8.66E-11
1023,-6191.546419,NA,-0.003073404,-0.171788734,0.006623582,0.082476422,0.225397678,0.906825217,22.25084297,-597.5597979,1.022098098,11,-81.35652207,228.7130441,45.00139272,8.61E-11
570,-5846.148864,-2.807459533,NA,NA,0.067112154,0.07018083,0.768330887,NA,NA,NA,0.929825384,7,-101.7646237,228.7292474,45.01759596,8.54E-11
543,-5456.776618,NA,-0.100280836,0.271539063,0.03208267,0.066336051,NA,NA,NA,NA,0.929465742,7,-101.771287,228.7425741,45.03092268,8.49E-11
697,-5865.467034,NA,NA,NA,0.065616937,0.070385293,0.841009444,NA,1.391698465,NA,0.930407149,7,-101.7795645,228.759129,45.0474776,8.42E-11
663,-5304.466738,NA,-0.117113664,0.322947546,NA,0.064675151,NA,NA,3.32128656,NA,0.939454183,7,-101.7884121,228.7768242,45.06517273,8.34E-11
753,-5837.498517,NA,NA,NA,NA,0.069980487,1.332410669,-2.648467222,-2.960705026,NA,0.952850078,7,-101.854833,228.909666,45.19801454,7.81E-11
626,-5760.160973,-1.851150498,NA,NA,NA,0.069118802,1.246746711,-2.799861857,NA,NA,0.957337915,7,-101.8610592,228.9221184,45.21046701,7.76E-11
542,-5682.284078,-7.771074255,NA,0.453804632,0.068470402,0.068630681,NA,NA,NA,NA,0.914771861,7,-101.8875048,228.9750095,45.26335811,7.55E-11
690,-5785.347481,-2.96807364,NA,NA,NA,0.069540439,0.971066711,NA,-4.947916069,NA,0.938108216,7,-101.9220036,229.0440071,45.3323557,7.30E-11
602,-5683.734378,-8.594260725,NA,NA,0.095098531,0.068616149,NA,-1.197400685,NA,NA,0.925691532,7,-101.9611609,229.1223219,45.41067045,7.02E-11
662,-5637.273903,-11.76300125,NA,0.807900337,NA,0.068238845,NA,NA,-9.616107684,NA,0.910618185,7,-101.9693175,229.1386349,45.42698349,6.96E-11
666,-5686.297012,-7.031681133,NA,NA,0.089209673,0.068663202,NA,NA,0.692499234,NA,0.921523953,7,-101.9798072,229.1596145,45.44796306,6.89E-11
669,-5697.287644,NA,NA,0.326872929,0.075975954,0.06883964,NA,NA,4.688943721,NA,0.915954132,7,-102.0233959,229.2467918,45.53514037,6.59E-11
605,-5735.028619,NA,NA,0.413410637,0.060618941,0.069309817,NA,0.450783119,NA,NA,0.90943916,7,-102.0497566,229.2995133,45.58786188,6.42E-11
598,-5540.128973,-7.089820738,NA,0.698538074,NA,0.067144363,NA,0.030899687,NA,NA,0.920613931,7,-102.0613821,229.3227641,45.61111271,6.35E-11
729,-5685.594477,NA,NA,NA,0.094790861,0.068680956,NA,-0.146895057,6.519081316,NA,0.922676721,7,-102.0665141,229.3330283,45.62137684,6.32E-11
725,-5619.079672,NA,NA,0.633782879,NA,0.068101138,NA,1.168479866,-0.593958223,NA,0.911500764,7,-102.1761036,229.5522071,45.84055569,5.66E-11
722,-5529.801008,-8.015401972,NA,NA,NA,0.067074684,NA,0.279047012,-4.942847863,NA,0.930127503,7,-102.2870473,229.7740946,46.06244319,5.07E-11
896,-6218.151768,-13.0575456,-0.020219145,0.275717186,-0.045198865,0.082429191,0.288678697,0.524448224,NA,-568.3020641,1.005894448,11,-82.98783508,231.9756702,48.26401874,1.69E-11
628,-5362.389052,-4.391101196,-0.175635511,NA,NA,0.06500062,0.787601366,2.343649593,NA,NA,0.951086548,8,-101.1124557,234.2249113,50.51325991,5.47E-12
568,-5462.632812,-5.131562448,-0.141787644,0.278004033,NA,0.065994665,0.971080204,NA,NA,NA,0.953511125,8,-101.1191291,234.2382581,50.52660669,5.44E-12
692,-5470.611859,-6.973856902,-0.152100852,NA,NA,0.066096262,1.009342772,NA,-4.759177511,NA,0.957006535,8,-101.1330732,234.2661465,50.55449504,5.36E-12
635,-5338.353893,NA,-0.192092069,NA,-0.025375153,0.064787695,0.873633383,3.458813226,NA,NA,0.950331355,8,-101.1421731,234.2843461,50.57269473,5.31E-12
631,-5478.609401,NA,-0.158977522,0.176741871,NA,0.066264022,0.91639451,2.19098719,NA,NA,0.944233186,8,-101.1431045,234.2862089,50.57455748,5.31E-12
572,-5453.246736,-4.955801215,-0.147387094,NA,0.01026442,0.065887245,0.978548309,NA,NA,NA,0.958430656,8,-101.1558134,234.3116268,50.59997533,5.24E-12
755,-5432.87582,NA,-0.17016569,NA,NA,0.065776526,0.892844731,2.553492703,0.410636601,NA,0.948050523,8,-101.158267,234.3165339,50.6048825,5.23E-12
695,-5574.58756,NA,-0.132527329,0.255800586,NA,0.067218455,1.140077984,NA,-0.92863971,NA,0.950028069,8,-101.1804829,234.3609659,50.64931446,5.11E-12
575,-5543.003227,NA,-0.135884297,0.259935916,-0.005263532,0.0668703,1.140658157,NA,NA,NA,0.95227407,8,-101.1809673,234.3619346,50.65028316,5.11E-12
699,-5529.307288,NA,-0.141502382,NA,0.004340842,0.066715823,1.141347792,NA,0.098540486,NA,0.957078884,8,-101.2131945,234.426389,50.71473753,4.95E-12
600,-5181.864221,-7.241776026,-0.189044365,0.19090657,NA,0.06331365,NA,4.581864103,NA,NA,0.932654701,8,-101.2774317,234.5548634,50.84321196,4.64E-12
604,-5079.90816,-6.37190155,-0.21652628,NA,-0.019916316,0.062242162,NA,5.656927503,NA,NA,0.938150427,8,-101.2856043,234.5712087,50.85955726,4.60E-12
724,-5173.518835,-8.171530765,-0.198528428,NA,NA,0.063241691,NA,4.821376357,-2.585617184,NA,0.934584726,8,-101.2874331,234.5748662,50.86321477,4.59E-12
607,-5106.99364,NA,-0.220832235,0.185329998,-0.042147786,0.062636976,NA,6.969902396,NA,NA,0.928285379,8,-101.3658328,234.7316657,51.02001426,4.25E-12
731,-5087.67587,NA,-0.223156759,NA,-0.030699792,0.062401533,NA,6.853739041,1.778796668,NA,0.933187441,8,-101.3772231,234.7544461,51.04279471,4.20E-12
727,-5202.245145,NA,-0.192755085,0.089581944,NA,0.063599683,NA,5.682885068,3.03653947,NA,0.928977023,8,-101.3930965,234.7861931,51.07454164,4.13E-12
664,-5313.583984,-14.02881127,-0.130727354,0.486725701,NA,0.064711327,NA,NA,-7.652016063,NA,0.934872693,8,-101.4504619,234.9009239,51.18927247,3.90E-12
544,-5322.219956,-10.44602592,-0.122704043,0.302049514,0.032499495,0.064746512,NA,NA,NA,NA,0.938735963,8,-101.4749691,234.9499382,51.23828675,3.81E-12
668,-5316.266917,-11.3990141,-0.130853887,NA,0.038985967,0.064693179,NA,NA,-2.395210327,NA,0.943083716,8,-101.5113446,235.0226892,51.31103783,3.67E-12
637,-5940.422814,NA,NA,0.412244268,0.051701678,0.071071373,1.21870639,-3.171125929,NA,NA,0.938963368,8,-101.5773569,235.1547138,51.44306241,3.44E-12
634,-5893.635779,-4.844214305,NA,NA,0.08019691,0.07052627,1.100786189,-3.805185978,NA,NA,0.948059205,8,-101.606687,235.2133739,51.50172249,3.34E-12
757,-5917.099199,NA,NA,0.623917732,NA,0.0708601,1.324259787,-2.722494445,-4.350402705,NA,0.937546216,8,-101.6439054,235.2878108,51.57615939,3.22E-12
630,-5793.476158,-3.425047895,NA,0.630951252,NA,0.069482576,1.182195121,-3.006087184,NA,NA,0.944578101,8,-101.647935,235.29587,51.58421858,3.20E-12
761,-5922.96022,NA,NA,NA,0.075426896,0.070858156,1.185096334,-3.341323054,1.977545249,NA,0.946630538,8,-101.6514863,235.3029726,51.59132119,3.19E-12
694,-5857.943681,-6.525794448,NA,0.713500102,NA,0.0703598,0.873846751,NA,-8.972763802,NA,0.919124056,8,-101.6677276,235.3354552,51.62380379,3.14E-12
574,-5838.176564,-3.247244064,NA,0.452207802,0.04756308,0.070101554,0.767162302,NA,NA,NA,0.923469609,8,-101.6702715,235.3405429,51.62889149,3.13E-12
701,-5896.031388,NA,NA,0.46319346,0.037925645,0.070738099,0.911320697,NA,-1.456434346,NA,0.922373657,8,-101.6913171,235.3826343,51.67098286,3.07E-12
671,-5398.677874,NA,-0.103662088,0.164315635,0.047362706,0.065634009,NA,NA,5.905199757,NA,0.936386099,8,-101.7230486,235.4460972,51.7344458,2.97E-12
698,-5850.724325,-3.101938544,NA,NA,0.065892816,0.07023372,0.771796119,NA,-0.715064393,NA,0.929464822,8,-101.7641258,235.5282516,51.81660021,2.85E-12
754,-5819.768156,-4.928272226,NA,NA,NA,0.069782441,1.271777023,-3.078308237,-6.344095525,NA,0.953662001,8,-101.8182842,235.6365684,51.92491697,2.70E-12
606,-5676.476699,-8.942201397,NA,0.448076769,0.075246944,0.068545732,NA,-1.120278111,NA,NA,0.91911355,8,-101.8706241,235.7412483,52.02959686,2.56E-12
670,-5704.530111,-9.787323508,NA,0.541828101,0.057759421,0.068899415,NA,NA,-4.387002961,NA,0.911084758,8,-101.87235,235.7447,52.0330486,2.56E-12
730,-5680.650504,-8.337324862,NA,NA,0.095976657,0.068579367,NA,-1.19328304,0.573610038,NA,0.925996539,8,-101.9608449,235.9216898,52.2100384,2.34E-12
726,-5632.938411,-12.23497257,NA,0.816521992,NA,0.06818732,NA,-0.369812496,-9.836971545,NA,0.912014013,8,-101.9673592,235.9347184,52.22306698,2.33E-12
733,-5697.814758,NA,NA,0.329429889,0.075240322,0.068846955,NA,0.093192267,4.602007617,NA,0.915548123,8,-102.0232653,236.0465306,52.33487914,2.20E-12
696,-5536.477481,-8.428422664,-0.138219145,0.365032558,NA,0.066829792,0.956110915,NA,-6.835548428,NA,0.945569298,9,-101.0680714,242.6361428,58.92449141,8.16E-14
632,-5401.903554,-4.746713649,-0.163193359,0.214691541,NA,0.065416135,0.798162829,1.909107801,NA,NA,0.947187663,9,-101.0898437,242.6796874,58.968036,7.98E-14
756,-5403.672952,-6.187310537,-0.173085549,NA,NA,0.065455749,0.809178377,2.103099091,-3.77926876,NA,0.948987514,9,-101.0961481,242.6922963,58.98064487,7.93E-14
636,-5304.87963,-3.990704487,-0.189263837,NA,-0.0160091,0.06440011,0.781111263,2.943442328,NA,NA,0.952453716,9,-101.1062921,242.7125842,59.00093275,7.85E-14
639,-5360.686594,NA,-0.184221074,0.222293475,-0.031604134,0.065026054,0.887490075,3.25155816,NA,NA,0.946661126,9,-101.1186749,242.7373498,59.02569835,7.76E-14
576,-5463.856616,-5.140204051,-0.141577228,0.276689877,0.000543923,0.066007988,0.969546713,NA,NA,NA,0.953414189,9,-101.1191193,242.7382386,59.02658715,7.75E-14
700,-5471.535421,-6.968953107,-0.151878604,NA,0.000467333,0.066106212,1.007873554,NA,-4.729432577,NA,0.956917619,9,-101.1330664,242.7661328,59.05448138,7.65E-14
763,-5344.660239,NA,-0.193633029,NA,-0.028608488,0.064863874,0.888099243,3.533680177,-0.997443086,NA,0.949747617,9,-101.1407711,242.7815422,59.06989078,7.59E-14
759,-5483.426796,NA,-0.158529461,0.179352586,NA,0.066316856,0.920559955,2.176493529,-0.219386823,NA,0.943979447,9,-101.1430271,242.7860543,59.07440286,7.57E-14
703,-5561.515398,NA,-0.135977118,0.289182348,-0.010554813,0.067079369,1.173517372,NA,-1.629120311,NA,0.951021935,9,-101.1775632,242.8551263,59.14347491,7.31E-14
728,-5233.981874,-9.496848148,-0.183053618,0.258814902,NA,0.063893138,NA,4.261642253,-4.320659534,NA,0.92849582,9,-101.2585477,243.0170955,59.30544404,6.75E-14
608,-5097.960376,-6.625207692,-0.208754861,0.223487657,-0.025689673,0.062435811,NA,5.449382948,NA,NA,0.934422355,9,-101.2623209,243.0246419,59.31299048,6.72E-14
732,-5085.582885,-8.092898121,-0.222146802,NA,-0.028980818,0.062331341,NA,5.806344902,-3.970916782,NA,0.936362362,9,-101.2697378,243.0394756,59.32782416,6.67E-14
735,-5103.887331,NA,-0.219473797,0.171004612,-0.038777244,0.062591336,NA,6.862828653,0.861891232,NA,0.92931357,9,-101.3648586,243.2297171,59.51806573,6.06E-14
672,-5345.913958,-13.37345621,-0.125414468,0.423920733,0.016467346,0.065043018,NA,NA,-6.241008675,NA,0.934019987,9,-101.4430363,243.3860726,59.67442116,5.61E-14
638,-5884.79626,-5.212864168,NA,0.432574976,0.06116224,0.070441609,1.09117376,-3.707959514,NA,NA,0.941513476,9,-101.5189579,243.5379158,59.82626439,5.20E-14
758,-5901.982139,-8.996839973,NA,0.759130494,NA,0.070689181,1.211803209,-3.523236414,-10.82814291,NA,0.935711839,9,-101.5287552,243.5575103,59.84585888,5.15E-14
765,-5947.731708,NA,NA,0.424364118,0.049505712,0.071154814,1.230178426,-3.153566815,-0.66474962,NA,0.938358863,9,-101.5768182,243.6536364,59.94198498,4.91E-14
762,-5905.145583,-5.574149051,NA,NA,0.077403333,0.070657152,1.112656189,-3.845652212,-1.719858231,NA,0.947385894,9,-101.6037734,243.7075469,59.99589545,4.78E-14
702,-5875.398885,-5.903097169,NA,0.575692624,0.031725067,0.070535337,0.796682333,NA,-6.157424225,NA,0.918629222,9,-101.6399879,243.7799758,60.06832438,4.61E-14
734,-5699.003656,-11.00910373,NA,0.537467818,0.064459777,0.06881764,NA,-1.136903879,-4.459398433,NA,0.915430036,9,-101.8549389,244.2098779,60.49822647,3.72E-14
1024,-6179.983201,-5.691293157,-0.002652298,-0.067234192,0.002679675,0.082327097,0.165580839,0.412439539,17.78203134,-596.033589,1.020640509,12,-80.91491888,248.2298378,64.51818633,4.98E-15
587,727.1656575,NA,-1.197077915,NA,-0.807745874,NA,NA,36.47333216,NA,NA,1.239696317,6,-114.6031161,248.8425958,65.1309444,3.66E-15
523,689.61328,NA,-0.766592608,NA,-0.583471461,NA,NA,NA,NA,NA,1.383780549,5,-117.5532649,250.1065299,66.39487845,1.95E-15
643,564.3103422,NA,-0.634056502,NA,NA,NA,NA,NA,83.82538381,NA,1.405020406,5,-118.2879927,251.5759855,67.86433407,9.34E-16
515,638.4804217,NA,-0.667785257,NA,NA,NA,NA,NA,NA,NA,1.405528052,4,-120.4184359,251.9137949,68.2021435,7.89E-16
641,536.8356431,NA,NA,NA,NA,NA,NA,NA,88.88497705,NA,1.436907714,4,-120.6703452,252.4176136,68.70596215,6.13E-16
524,635.9770644,-43.80124798,-0.7961405,NA,-0.513427759,NA,NA,NA,NA,NA,1.379231511,6,-116.5316852,252.6997341,68.98808267,5.33E-16
513,614.181137,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.439252163,3,-122.5422386,252.798763,69.08711159,5.07E-16
771,-14.65387293,NA,-0.654143355,NA,NA,NA,NA,NA,NA,505.752094,1.23525174,5,-118.9134365,252.8268731,69.11522164,5.00E-16
516,574.294432,-59.19054792,-0.723743553,NA,NA,NA,NA,NA,NA,NA,1.395852767,5,-118.9589492,252.9178984,69.20624693,4.78E-16
619,824.5824885,NA,-1.193371659,NA,-0.753256063,NA,-2.769570857,44.54236722,NA,NA,1.144037174,7,-113.9361884,253.0723769,69.36072548,4.42E-16
521,654.0017089,NA,NA,NA,-0.488754823,NA,NA,NA,NA,NA,1.425214882,4,-121.0335928,253.1441088,69.43245735,4.27E-16
651,633.2568753,NA,-0.722102714,NA,-0.437810559,NA,NA,NA,49.26595443,NA,1.388911357,6,-116.8346748,253.3057132,69.59406174,3.93E-16
704,-5504.492474,-9.006009471,-0.146360933,0.447527471,-0.023716853,0.066490631,1.018642836,NA,-8.81433219,NA,0.947496978,10,-101.053666,253.5359035,69.82425205,3.51E-16
760,-5483.444335,-7.699581576,-0.153793795,0.308349216,NA,0.066306299,0.83637805,1.344866054,-5.886502389,NA,0.942217394,10,-101.0544565,253.5374844,69.82583294,3.50E-16
640,-5327.192004,-4.237037313,-0.180497194,0.242658059,-0.02223059,0.06463638,0.790526303,2.685388245,NA,NA,0.948578259,10,-101.0783096,253.5851907,69.87353927,3.42E-16
764,-5319.176777,-6.12169968,-0.195614859,NA,-0.027502704,0.064581775,0.80550352,3.050176081,-5.088492749,NA,0.950609075,10,-101.0798748,253.588321,69.87666958,3.42E-16
769,-61.01297749,NA,NA,NA,NA,NA,NA,NA,NA,523.2317031,1.262378081,4,-121.286132,253.649187,69.93753562,3.31E-16
767,-5381.212287,NA,-0.186598869,0.26628638,-0.04109458,0.065267782,0.927177128,3.40174615,-2.547396796,NA,0.944443947,10,-101.110425,253.6494214,69.93777002,3.31E-16
736,-5119.42999,-9.901068634,-0.214125439,0.361964779,-0.045694263,0.062717415,NA,5.591568903,-7.196367064,NA,0.928871918,10,-101.2189677,253.8665067,70.15485532,2.97E-16
779,373.5437219,NA,-0.743433206,NA,-0.484627415,NA,NA,NA,NA,238.0396934,1.307321664,6,-117.2219662,254.080296,70.36864462,2.67E-16
588,707.1257693,-13.59491775,-1.167359594,NA,-0.765745317,NA,NA,33.17839259,NA,NA,1.251300726,7,-114.5019195,254.203839,70.49218758,2.51E-16
843,597.0611215,NA,-1.173741587,NA,-0.760199978,NA,NA,35.29632105,NA,97.07223891,1.213166159,7,-114.5313906,254.2627812,70.55112974,2.44E-16
715,708.4597529,NA,-1.15811079,NA,-0.751717507,NA,NA,34.27132254,14.37051735,NA,1.249891754,7,-114.5340179,254.2680358,70.55638441,2.43E-16
591,725.9655952,NA,-1.211151449,-0.747035652,-0.77784344,NA,NA,36.65744436,NA,NA,1.249688075,7,-114.5425497,254.2850995,70.57344807,2.41E-16
766,-5929.789888,-8.373173181,NA,0.57543221,0.043247002,0.070958484,1.137411553,-3.844302937,-7.159403676,NA,0.936548908,10,-101.4775033,254.3835781,70.67192669,2.30E-16
673,667.881361,NA,NA,NA,NA,NA,-3.650153274,NA,91.55026685,NA,1.34224824,5,-119.7106396,254.4212793,70.70962786,2.25E-16
647,569.0785085,NA,-0.703489684,-3.035997596,NA,NA,NA,NA,84.54584251,NA,1.44387795,6,-117.4412669,254.5188974,70.80724595,2.14E-16
514,558.5196283,-49.75122466,NA,NA,NA,NA,NA,NA,NA,NA,1.433495136,4,-121.7469663,254.5708557,70.85920427,2.09E-16
519,643.7467094,NA,-0.735710935,-2.957732471,NA,NA,NA,NA,NA,NA,1.443388135,5,-119.791657,254.583314,70.87166254,2.08E-16
527,688.6308008,NA,-0.775006409,-0.52816328,-0.561529665,NA,NA,NA,NA,NA,1.391359065,6,-117.5314662,254.6992961,70.98764467,1.96E-16
555,675.4279681,NA,-0.782343384,NA,-0.600044185,NA,0.440889161,NA,NA,NA,1.393934229,6,-117.5383957,254.713155,71.00150361,1.95E-16
545,738.1502614,NA,NA,NA,NA,NA,-3.392991792,NA,NA,NA,1.351327009,4,-121.87816,254.8332431,71.12159166,1.83E-16
579,645.7171412,NA,-0.826487946,NA,NA,NA,NA,14.74733861,NA,NA,1.350650103,5,-120.0527276,255.1054552,71.39380382,1.60E-16
675,646.4386377,NA,-0.563468424,NA,NA,NA,-2.372802266,NA,86.12124323,NA,1.347036435,6,-117.8079752,255.252314,71.54066261,1.49E-16
547,710.509166,NA,-0.608162526,NA,NA,NA,-2.03078134,NA,NA,NA,1.355913917,5,-120.1429962,255.2859924,71.57434101,1.46E-16
649,581.8234599,NA,NA,NA,-0.302406474,NA,NA,NA,65.49922492,NA,1.428839278,5,-120.1446514,255.2893027,71.57765132,1.46E-16
899,211.3562845,NA,-0.634221328,NA,NA,NA,NA,NA,64.19228418,286.7603551,1.308593,6,-117.844562,255.3254876,71.61383621,1.43E-16
897,184.4529657,NA,NA,NA,NA,NA,NA,NA,69.28537024,286.2903394,1.340646633,5,-120.3331383,255.6662766,71.95462522,1.21E-16
772,82.99161786,-45.33966418,-0.700073559,NA,NA,NA,NA,NA,NA,392.0690518,1.266115259,6,-118.0187642,255.6738921,71.96224068,1.20E-16
546,713.8393443,-67.83350726,NA,NA,NA,NA,-4.80474556,NA,NA,NA,1.306893728,5,-120.3517109,255.7034219,71.99177047,1.19E-16
707,572.4670709,NA,-0.752086328,NA,NA,NA,NA,10.84810849,80.62312152,NA,1.364671706,6,-118.04247,255.7213037,72.00965224,1.18E-16
548,683.906842,-71.00438721,-0.633574796,NA,NA,NA,-3.451607184,NA,NA,NA,1.309595266,6,-118.0567219,255.7498074,72.03815597,1.16E-16
517,615.7854696,NA,NA,-1.697974036,NA,NA,NA,NA,NA,NA,1.462956157,4,-122.3766802,255.8302836,72.11863214,1.11E-16
645,537.9017138,NA,NA,-1.839478813,NA,NA,NA,NA,89.65719283,NA,1.46256677,5,-120.4302909,255.8605817,72.14893031,1.10E-16
644,555.0013491,-23.41394391,-0.663504679,NA,NA,NA,NA,NA,65.65100166,NA,1.401303228,6,-118.1325285,255.9014206,72.18976916,1.07E-16
705,534.4367125,NA,NA,NA,NA,NA,NA,-8.553995895,90.6673708,NA,1.464043093,5,-120.5082249,256.0164498,72.30479838,1.01E-16
577,613.5566617,NA,NA,NA,NA,NA,NA,-6.299720302,NA,NA,1.459271048,4,-122.4708077,256.0185385,72.30688709,1.01E-16
522,608.6184453,-36.13679972,NA,NA,-0.427955562,NA,NA,NA,NA,NA,1.422779451,5,-120.5725442,256.1450885,72.43343706,9.51E-17
777,219.8733653,NA,NA,NA,-0.356470408,NA,NA,NA,NA,328.0693451,1.31811307,5,-120.5985399,256.1970798,72.48542835,9.27E-17
642,535.019373,-4.017564938,NA,NA,NA,NA,NA,NA,85.80678227,NA,1.436524008,5,-120.666729,256.333458,72.62180659,8.66E-17
835,-13.45123781,NA,-0.81847917,NA,NA,NA,NA,15.28301466,NA,510.628112,1.176738773,6,-118.4467542,256.5298721,72.81822069,7.85E-17
553,718.9048431,NA,NA,NA,-0.42511509,NA,-1.918286543,NA,NA,NA,1.377332641,5,-120.8168839,256.6337678,72.92211639,7.45E-17
520,583.5076469,-54.58117583,-0.773749651,-2.367197085,NA,NA,NA,NA,NA,NA,1.426907225,6,-118.5010044,256.6383725,72.92672109,7.43E-17
770,11.11661408,-34.64685793,NA,NA,NA,NA,NA,NA,NA,437.2972887,1.287418282,5,-120.8894509,256.7789018,73.06725041,6.93E-17
775,59.36684439,NA,-0.701273119,-1.988100746,NA,NA,NA,NA,NA,451.1754935,1.279074991,6,-118.6039085,256.8441806,73.13252921,6.71E-17
801,116.6039854,NA,NA,NA,NA,NA,-2.291218426,NA,NA,450.4628586,1.227602907,5,-120.9711135,256.942227,73.2305756,6.39E-17
525,655.5340191,NA,NA,0.589301837,-0.514396441,NA,NA,NA,NA,NA,1.416251693,5,-121.0147282,257.0294565,73.31780503,6.11E-17
585,654.5904621,NA,NA,NA,-0.494492808,NA,NA,1.223267136,NA,NA,1.421162857,5,-121.0306465,257.061293,73.34964161,6.02E-17
17,-9861.893127,NA,NA,NA,NA,0.114938217,NA,NA,NA,NA,NA,3,-124.6941538,257.1025934,73.39094197,5.89E-17
803,45.96939053,NA,-0.631240085,NA,NA,NA,-0.802964623,NA,NA,480.8620329,1.224014436,6,-118.8671565,257.3706766,73.65902519,5.15E-17
580,581.6409176,-55.11689695,-0.784126672,NA,NA,NA,NA,5.968929966,NA,NA,1.374307002,6,-118.8971975,257.4307587,73.71910728,5.00E-17
833,-57.22256427,NA,NA,NA,NA,NA,NA,-5.546711465,NA,519.8682946,1.28114107,5,-121.2225466,257.4450931,73.73344168,4.97E-17
611,820.2612888,NA,-0.86260294,NA,NA,NA,-4.697370487,30.91872067,NA,NA,1.175711263,6,-118.921788,257.4799396,73.76828821,4.88E-17
773,-36.88738442,NA,NA,-0.678603278,NA,NA,NA,NA,NA,505.0328035,1.278003478,5,-121.2575912,257.5151824,73.803531,4.79E-17
578,543.4149696,-61.92736523,NA,NA,NA,NA,NA,-14.95077149,NA,NA,1.479595851,5,-121.3504116,257.7008232,73.98917181,4.37E-17
583,654.3942542,NA,-0.959348854,-3.57115695,NA,NA,NA,19.47232222,NA,NA,1.378779592,6,-119.1256565,257.8876767,74.17602529,3.98E-17
780,436.6664932,-40.11194205,-0.778716598,NA,-0.455584461,NA,NA,NA,NA,153.5080342,1.330307542,7,-116.3866637,257.9733275,74.26167606,3.81E-17
556,665.0239653,-49.07416109,-0.760275651,NA,-0.46351659,NA,-1.103481493,NA,NA,NA,1.353270701,7,-116.442669,258.085338,74.37368653,3.61E-17
652,624.5970661,-34.00857256,-0.771084117,NA,-0.468680653,NA,NA,NA,20.43101379,NA,1.382376333,7,-116.4523519,258.1047038,74.39305237,3.57E-17
21,-9852.725385,NA,NA,4.700939019,NA,0.114735184,NA,NA,NA,NA,NA,4,-123.5699512,258.2168254,74.50517396,3.38E-17
528,635.6697617,-43.5645663,-0.80109455,-0.321005399,-0.500470528,NA,NA,NA,NA,NA,1.383862138,7,-116.5227031,258.2454061,74.53375471,3.33E-17
518,562.3990919,-47.23843692,NA,-1.13051129,NA,NA,NA,NA,NA,NA,1.449568029,5,-121.6693157,258.3386314,74.62697994,3.18E-17
739,746.3722476,NA,-0.788238698,NA,NA,NA,-4.674531583,26.95202558,80.39234323,NA,1.190543293,7,-116.6198961,258.4397921,74.72814071,3.02E-17
655,622.8481376,NA,-0.739365324,-1.46444945,-0.357110178,NA,NA,NA,55.98371799,NA,1.410624089,7,-116.6657095,258.5314189,74.8197675,2.88E-17
81,-9656.606595,NA,NA,NA,NA,0.11267083,NA,24.26135619,NA,NA,NA,4,-123.7332127,258.5433485,74.83169705,2.87E-17
549,733.5702773,NA,NA,-1.314999097,NA,NA,-3.233633022,NA,NA,NA,1.373814194,5,-121.7731454,258.5462908,74.83463942,2.86E-17
609,766.1866755,NA,NA,NA,NA,NA,-4.140952725,7.145360822,NA,NA,1.309238421,5,-121.8128746,258.6257492,74.91409782,2.75E-17
25,-10681.71027,NA,NA,NA,0.474777886,0.123429512,NA,NA,NA,NA,NA,4,-123.7796527,258.6362284,74.92457698,2.74E-17
