"","(Intercept)","agr_gdp.lag1","dev_agr.lag1","dev_env.lag1","fdi.lag1","for_rem.lag1","gdp.lag1","gdp_gr.lag1","ind_gdp.lag1","pop_den.lag1","time","df","logLik","AICc","delta","weight"
"757",-5917.09919909558,NA,NA,0.623917732092846,NA,0.0708601000370879,1.32425978707924,-2.7224944450258,-4.35040270540745,NA,0.937546216299611,8,-101.643905407146,235.287810814292,51.5761593927198,3.21652799136297e-12
"630",-5793.47615771828,-3.42504789533193,NA,0.630951251543667,NA,0.06948257568799,1.1821951208301,-3.00608718419153,NA,NA,0.94457810083243,8,-101.647935000324,235.295870000648,51.5842185790762,3.20359277145162e-12
"761",-5922.96022040549,NA,NA,NA,0.0754268956683857,0.0708581559821512,1.18509633359431,-3.3413230540392,1.97754524921918,NA,0.946630537603189,8,-101.651486307659,235.302972615317,51.5913211937455,3.19223600656198e-12
"694",-5857.94368060125,-6.5257944479684,NA,0.713500102095555,NA,0.0703598004633431,0.873846751075628,NA,-8.97276380223352,NA,0.919124055640478,8,-101.667727606748,235.335455213497,51.6238037919248,3.14080870039719e-12
"574",-5838.17656411327,-3.2472440643287,NA,0.452207802260254,0.0475630802358271,0.0701015538913759,0.767162301966633,NA,NA,NA,0.923469608994915,8,-101.670271457153,235.340542914305,51.6288914927334,3.13282910666431e-12
"701",-5896.03138768408,NA,NA,0.463193460033934,0.037925644840242,0.0707380985549055,0.911320696931925,NA,-1.45643434565195,NA,0.922373657152439,8,-101.691317141744,235.382634283487,51.6709828619154,3.06758552940946e-12
"671",-5398.67787422104,NA,-0.103662087503381,0.164315635261047,0.0473627063447594,0.0656340093198253,NA,NA,5.90519975738949,NA,0.936386098963681,8,-101.72304861085,235.4460972217,51.7344458001283,2.97177468249887e-12
"698",-5850.72432486019,-3.10193854410733,NA,NA,0.0658928160271358,0.0702337197429626,0.771796118863076,NA,-0.715064392628552,NA,0.929464821576938,8,-101.764125815507,235.528251631014,51.8166002094425,2.85217569815648e-12
"754",-5819.76815604903,-4.92827222579954,NA,NA,NA,0.0697824406409768,1.27177702289942,-3.07830823658466,-6.3440955253167,NA,0.953662000694611,8,-101.818284194405,235.636568388811,51.9249169672388,2.70181488546528e-12
"606",-5676.47669869147,-8.94220139706626,NA,0.448076768642294,0.0752469437760483,0.0685457317336787,NA,-1.12027811064519,NA,NA,0.91911355048987,8,-101.870624139579,235.741248279159,52.0295968575869,2.56403908275524e-12
"670",-5704.5301106994,-9.78732350843935,NA,0.541828100843187,0.0577594214688198,0.0688994147353885,NA,NA,-4.38700296139163,NA,0.911084758148056,8,-101.872350012228,235.744700024455,52.0330486028835,2.55961769430733e-12
"730",-5680.6505041106,-8.3373248624494,NA,NA,0.0959766571137192,0.0685793666718204,NA,-1.19328304033689,0.5736100381185,NA,0.925996539363424,8,-101.96084491241,235.921689824819,52.2100384032474,2.3428379859114e-12
"726",-5632.93841057416,-12.234972573467,NA,0.816521992444821,NA,0.0681873196636199,NA,-0.369812496349981,-9.83697154529906,NA,0.912014012752601,8,-101.967359202716,235.934718405431,52.2230669838594,2.32762566167518e-12
"733",-5697.81475758297,NA,NA,0.329429889173729,0.0752403219207368,0.0688469548837921,NA,0.093192266791379,4.60200761716517,NA,0.915548122695824,8,-102.023265280537,236.046530561074,52.3348791395019,2.20106787619923e-12
"696",-5536.47748135962,-8.42842266353153,-0.138219145496288,0.365032558404485,NA,0.0668297921991076,0.956110915362273,NA,-6.83554842754713,NA,0.94556929830708,9,-101.068071417893,242.636142835787,58.924491414215,8.16051018342881e-14
"632",-5401.90355432382,-4.74671364909339,-0.163193358575019,0.214691541125365,NA,0.0654161349768598,0.798162828759955,1.90910780131367,NA,NA,0.947187663255169,9,-101.089843711872,242.679687423744,58.9680360021727,7.98475737031665e-14
"756",-5403.67295214848,-6.1873105374793,-0.173085549051966,NA,NA,0.0654557488063656,0.809178377419092,2.10309909142452,-3.77926875993499,NA,0.948987513712558,9,-101.096148144786,242.692296289573,58.9806448680009,7.93457635078294e-14
"636",-5304.87962966665,-3.99070448711639,-0.189263837181992,NA,-0.0160090996847673,0.0644001098211894,0.781111263076327,2.94344232843428,NA,NA,0.952453716064401,9,-101.106292085361,242.712584170722,59.0009327491499,7.85449533501974e-14
"639",-5360.68659388333,NA,-0.184221074040934,0.22229347457083,-0.0316041335973228,0.0650260535188427,0.887490074827084,3.25155816038684,NA,NA,0.946661125670649,9,-101.118674885474,242.737349770948,59.0256983493763,7.75783439098245e-14
"576",-5463.85661558428,-5.1402040505037,-0.141577228220734,0.276689877218922,0.000543923377832543,0.0660079881514805,0.969546712749867,NA,NA,NA,0.953414189273211,9,-101.119119284407,242.738238568814,59.0265871472418,7.75438758359408e-14
"700",-5471.53542051,-6.96895310693065,-0.151878603515537,NA,0.000467332598202503,0.0661062118997758,1.00787355404001,NA,-4.7294325767139,NA,0.956917618816049,9,-101.133066398711,242.766132797422,59.05448137585,7.64698695897767e-14
"763",-5344.66023928751,NA,-0.193633029461624,NA,-0.028608488185841,0.06486387443006,0.88809924319451,3.53368017742734,-0.997443086245553,NA,0.949747616756835,9,-101.140771099159,242.781542198318,59.0698907767462,7.58829560511668e-14
"759",-5483.42679565127,NA,-0.158529461358468,0.179352585981253,NA,0.0663168557463759,0.920559954573412,2.17649352913979,-0.219386823293927,NA,0.943979447235504,9,-101.143027139098,242.786054278197,59.0744028566248,7.57119540378176e-14
"703",-5561.51539767798,NA,-0.13597711781241,0.289182347909493,-0.0105548130646111,0.0670793693372916,1.1735173715348,NA,-1.62912031050517,NA,0.951021934641304,9,-101.177563164783,242.855126329565,59.1434749079935,7.31418009399189e-14
"728",-5233.98187359655,-9.49684814844872,-0.18305361801972,0.258814901546592,NA,0.0638931378345886,NA,4.26164225272602,-4.32065953366227,NA,0.928495820298198,9,-101.25854773241,243.01709546482,59.3054440432483,6.74519483432581e-14
"608",-5097.96037562256,-6.62520769245539,-0.208754861076335,0.22348765670959,-0.0256896730891908,0.0624358108134698,NA,5.44938294833221,NA,NA,0.934422355036868,9,-101.26232094838,243.02464189676,59.312990475188,6.71979171332697e-14
"732",-5085.58288494956,-8.09289812111923,-0.222146802245801,NA,-0.0289808179699004,0.0623313406260041,NA,5.80634490215501,-3.97091678230745,NA,0.936362362093714,9,-101.269737789549,243.039475579099,59.327824157527,6.67013645570253e-14
"735",-5103.88733081383,NA,-0.219473796944074,0.171004611738103,-0.0387772436257065,0.0625913363800372,NA,6.86282865296064,0.861891232077526,NA,0.929313569997366,9,-101.364858573641,243.229717147281,59.5180657257095,6.06490897326516e-14
"672",-5345.91395823371,-13.3734562142118,-0.125414467507548,0.423920732884784,0.0164673460193121,0.0650430183766177,NA,NA,-6.241008675433,NA,0.93401998708799,9,-101.443036291683,243.386072583366,59.6744211617938,5.60882817195436e-14
"638",-5884.79626010394,-5.21286416761587,NA,0.432574976143518,0.0611622400705766,0.070441609060289,1.09117376029177,-3.70795951440038,NA,NA,0.94151347552509,9,-101.518957908222,243.537915816444,59.8262643948721,5.19876033043089e-14
"758",-5901.98213901031,-8.99683997311754,NA,0.75913049383571,NA,0.0706891805631412,1.21180320857903,-3.52323641436353,-10.8281429110114,NA,0.935711839462227,9,-101.528755150526,243.557510301051,59.8458588794796,5.14807550696157e-14
"765",-5947.73170754175,NA,NA,0.424364118439838,0.0495057118388172,0.0711548143664655,1.23017842590732,-3.15356681509139,-0.664749619937407,NA,0.938358862518052,9,-101.576818201218,243.653636402436,59.9419849808642,4.90649533643064e-14
"762",-5905.14558301099,-5.57414905080284,NA,NA,0.0774033331375908,0.0706571521137385,1.11265618937146,-3.84565221174582,-1.71985823095683,NA,0.947385893951269,9,-101.603773436489,243.707546872977,59.9958954514053,4.77600618404092e-14
"702",-5875.39888505668,-5.90309716937252,NA,0.575692624183354,0.0317250673405636,0.0705353368065467,0.796682332577487,NA,-6.15742422503718,NA,0.918629221774508,9,-101.639987899463,243.779975798926,60.0683243773539,4.60614005461853e-14
"734",-5699.00365585453,-11.0091037295647,NA,0.537467818092985,0.0644597769533486,0.0688176397439214,NA,-1.13690387927242,-4.45939843296239,NA,0.915430035847331,9,-101.854938946814,244.209877893628,60.4982264720565,3.71522469894862e-14
"1024",-6179.98320113112,-5.69129315718492,-0.00265229757853192,-0.0672341916755248,0.00267967544389868,0.0823270971185399,0.165580839345936,0.412439539337642,17.7820313375463,-596.033588971851,1.0206405093262,12,-80.9149188765159,248.229837753032,64.5181863314601,4.97808024564166e-15
"587",727.165657524526,NA,-1.1970779152899,NA,-0.807745873667077,NA,NA,36.4733321603481,NA,NA,1.23969631720842,6,-114.603116091318,248.842595819,65.1309443974282,3.6644024908002e-15
"523",689.613280030271,NA,-0.766592607602649,NA,-0.583471461356737,NA,NA,NA,NA,NA,1.38378054949799,5,-117.553264937179,250.106529874357,66.3948784527856,1.94779558368861e-15
"643",564.310342224079,NA,-0.634056501594753,NA,NA,NA,NA,NA,83.8253838135476,NA,1.40502040640162,5,-118.287992743374,251.575985486747,67.8643340651755,9.34232873141149e-16
"515",638.480421651221,NA,-0.667785256577158,NA,NA,NA,NA,NA,NA,NA,1.40552805162255,4,-120.418435921851,251.913794920626,68.2021434990542,7.89043158069018e-16
"641",536.8356431417,NA,NA,NA,NA,NA,NA,NA,88.8849770547358,NA,1.4369077143956,4,-120.670345248474,252.417613573871,68.7059621522989,6.13335253376278e-16
"524",635.977064439201,-43.8012479815853,-0.796140500092776,NA,-0.513427759274524,NA,NA,NA,NA,NA,1.37923151088978,6,-116.531685227525,252.699734091414,68.9880826698424,5.32643014663771e-16
"513",614.181136996906,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43925216289543,3,-122.542238647951,252.798763010189,69.0871115886169,5.0691177481422e-16
"771",-14.653872931645,NA,-0.654143354934468,NA,NA,NA,NA,NA,NA,505.752093954655,1.2352517400593,5,-118.913436528973,252.826873057947,69.1152216363751,4.9983695257749e-16
"516",574.294432010876,-59.1905479231676,-0.723743552635796,NA,NA,NA,NA,NA,NA,NA,1.3958527674271,5,-118.958949176426,252.917898352852,69.2062469312803,4.77597965841802e-16
"619",824.582488497465,NA,-1.1933716587427,NA,-0.753256063077809,NA,-2.76957085695622,44.5423672200145,NA,NA,1.14403717440232,7,-113.93618844891,253.07237689782,69.3607254762479,4.42097316296727e-16
"521",654.001708898202,NA,NA,NA,-0.48875482259539,NA,NA,NA,NA,NA,1.42521488221887,4,-121.033592846011,253.144108768944,69.4324573473725,4.26522062548243e-16
"651",633.256875285919,NA,-0.722102713646551,NA,-0.437810558600875,NA,NA,NA,49.2659544308024,NA,1.38891135714025,6,-116.834674760948,253.305713158259,69.5940617366874,3.93413766992837e-16
"704",-5504.49247415687,-9.00600947107659,-0.146360933021114,0.447527471450716,-0.023716853420025,0.0664906308439493,1.01864283586974,NA,-8.81433218975319,NA,0.947496978387856,10,-101.053666023798,253.535903476167,69.8242520545957,3.50642344097903e-16
"760",-5483.4443352704,-7.69958157621949,-0.153793795452994,0.308349215976707,NA,0.0663062991376382,0.836378050061592,1.34486605354701,-5.88650238946836,NA,0.94221739354744,10,-101.054456467407,253.537484363385,69.8258329418129,3.50365290610103e-16
"640",-5327.1920035493,-4.23703731274218,-0.180497193543404,0.242658059225466,-0.0222305902986135,0.0646363801357253,0.79052630282005,2.6853882454647,NA,NA,0.94857825914547,10,-101.078309629255,253.585190687082,69.8735392655106,3.42106857068231e-16
"764",-5319.17677741886,-6.12169967976409,-0.195614858846427,NA,-0.0275027042100574,0.0645817745536347,0.805503519978263,3.05017608073121,-5.08849274931687,NA,0.950609075255563,10,-101.079874785502,253.588320999575,69.8766695780037,3.41571825197371e-16
"769",-61.0129774888986,NA,NA,NA,NA,NA,NA,NA,NA,523.231703129476,1.26237808071773,4,-121.286131980663,253.649187038248,69.9375356166764,3.31333347334687e-16
"767",-5381.21228736756,NA,-0.186598869062829,0.266286380466248,-0.0410945804838434,0.0652677820125932,0.927177127731894,3.4017461503786,-2.5473967962876,NA,0.944443946656064,10,-101.110425004312,253.649421437196,69.9377700156244,3.31294517516116e-16
"736",-5119.42998963843,-9.9010686336435,-0.214125439124466,0.361964778798175,-0.045694262786411,0.0627174149178135,NA,5.59156890282338,-7.19636706385803,NA,0.928871918016224,10,-101.218967657418,253.866506743407,70.154855321835,2.97217771552761e-16
"779",373.543721899476,NA,-0.743433205714404,NA,-0.484627415061004,NA,NA,NA,NA,238.039693386895,1.30732166357455,6,-117.221966201973,254.080296040309,70.3686446187377,2.67085934643824e-16
"588",707.125769320735,-13.5949177467025,-1.16735959377753,NA,-0.76574531731186,NA,NA,33.1783925855048,NA,NA,1.25130072597658,7,-114.501919502963,254.203839005926,70.4921875843538,2.51086870385499e-16
"843",597.0611214627,NA,-1.17374158724341,NA,-0.760199978226549,NA,NA,35.2963210455608,NA,97.0722389103011,1.21316615941645,7,-114.531390580788,254.262781161576,70.5511297400039,2.43795046408592e-16
"715",708.459752879646,NA,-1.15811078958469,NA,-0.751717506632659,NA,NA,34.2713225377575,14.3705173463797,NA,1.24989175380421,7,-114.534017914661,254.268035829321,70.5563844077494,2.43155356133094e-16
"591",725.965595228819,NA,-1.21115144859038,-0.747035651705102,-0.777843440255996,NA,NA,36.6574443643888,NA,NA,1.24968807475823,7,-114.542549743757,254.285099487513,70.5734480659412,2.41089620971238e-16
"766",-5929.78988759636,-8.3731731809421,NA,0.575432209997463,0.0432470016623141,0.0709584841767467,1.13741155261619,-3.84430293701152,-7.15940367627416,NA,0.936548907888274,10,-101.47750334169,254.383578111952,70.67192669038,2.29506057478535e-16
"673",667.881361039961,NA,NA,NA,NA,NA,-3.65015327443594,NA,91.5502668494579,NA,1.34224824047456,5,-119.71063964108,254.421279282159,70.7096278605876,2.25220255854924e-16
"647",569.078508486089,NA,-0.70348968439684,-3.03599759632032,NA,NA,NA,NA,84.5458425076464,NA,1.4438779497229,6,-117.441266869493,254.51889737535,70.8072459537786,2.14491431609752e-16
"514",558.5196282648,-49.7512246603605,NA,NA,NA,NA,NA,NA,NA,NA,1.43349513614022,4,-121.746966306422,254.570855689768,70.8592042681959,2.08990884145797e-16
"519",643.746709377518,NA,-0.735710935398946,-2.95773247125954,NA,NA,NA,NA,NA,NA,1.44338813511441,5,-119.791656981101,254.583313962202,70.8716625406307,2.07693097700935e-16
"527",688.630800843815,NA,-0.77500640888615,-0.528163279966298,-0.561529665440786,NA,NA,NA,NA,NA,1.39135906523532,6,-117.531466228372,254.699296093108,70.9876446715367,1.9599133181442e-16
"555",675.4279681172,NA,-0.782343384338051,NA,-0.600044184853801,NA,0.440889161432055,NA,NA,NA,1.39393422912893,6,-117.538395698431,254.713155033225,71.0015036116533,1.94637910411128e-16
"545",738.150261367086,NA,NA,NA,NA,NA,-3.39299179191863,NA,NA,NA,1.35132700858117,4,-121.878160001522,254.833243079967,71.1215916583955,1.83295011474224e-16
"579",645.717141174958,NA,-0.826487945727589,NA,NA,NA,NA,14.7473386122776,NA,NA,1.35065010284282,5,-120.052727621705,255.105455243409,71.3938038218375,1.59970729466782e-16
"675",646.43863765181,NA,-0.563468423545899,NA,NA,NA,-2.37280226599968,NA,86.1212432296093,NA,1.34703643531748,6,-117.807975197166,255.252314030695,71.5406626091234,1.48645081933444e-16
"547",710.509166029491,NA,-0.60816252606463,NA,NA,NA,-2.03078133976421,NA,NA,NA,1.3559139169692,5,-120.142996213997,255.285992427993,71.5743410064214,1.46162974869156e-16
"649",581.823459858293,NA,NA,NA,-0.302406474135762,NA,NA,NA,65.499224918795,NA,1.42883927804491,5,-120.144651371011,255.289302742022,71.57765132045,1.45921252295661e-16
"899",211.356284505275,NA,-0.634221327701058,NA,NA,NA,NA,NA,64.1922841761737,286.760355065376,1.30859299984815,6,-117.844561995764,255.325487627892,71.6138362063205,1.43304919657976e-16
"897",184.452965672523,NA,NA,NA,NA,NA,NA,NA,69.2853702363351,286.290339385785,1.34064663323534,5,-120.333138322558,255.666276645115,71.9546252235433,1.2085363155635e-16
"772",82.991617857158,-45.3396641828991,-0.700073559310355,NA,NA,NA,NA,NA,NA,392.069051820149,1.26611525909322,6,-118.01876423195,255.673892100265,71.9622406786928,1.20394328855686e-16
"546",713.839344349526,-67.8335072642376,NA,NA,NA,NA,-4.80474556023197,NA,NA,NA,1.3068937275749,5,-120.351710944829,255.703421889657,71.9917704680857,1.18629778027864e-16
"707",572.467070906657,NA,-0.752086327845604,NA,NA,NA,NA,10.8481084871999,80.6231215244189,NA,1.36467170589187,6,-118.042470011739,255.721303659841,72.0096522382692,1.17573850312419e-16
"548",683.906842044365,-71.0043872113057,-0.633574795964913,NA,NA,NA,-3.45160718421304,NA,NA,NA,1.30959526597245,6,-118.056721877915,255.749807392193,72.0381559706211,1.15910087555321e-16
"517",615.785469643466,NA,NA,-1.69797403595137,NA,NA,NA,NA,NA,NA,1.46295615725685,4,-122.376680241692,255.830283560307,72.1186321387356,1.11338676894642e-16
"645",537.901713789138,NA,NA,-1.83947881289916,NA,NA,NA,NA,89.657192834849,NA,1.46256677038984,5,-120.4302908656,255.8605817312,72.1489303096281,1.09664709317599e-16
"644",555.001349088903,-23.4139439084568,-0.663504679090503,NA,NA,NA,NA,NA,65.651001659485,NA,1.40130322800103,6,-118.132528471436,255.901420579235,72.1897691576633,1.07448126804385e-16
"705",534.436712535093,NA,NA,NA,NA,NA,NA,-8.55399589480407,90.6673707965735,NA,1.46404309277847,5,-120.508224900406,256.016449800812,72.3047983792401,1.01442646429165e-16
"577",613.556661675294,NA,NA,NA,NA,NA,NA,-6.29972030223274,NA,NA,1.45927104805865,4,-122.470807716299,256.01853850952,72.3068870879486,1.01336759660939e-16
"522",608.618445315242,-36.136799719947,NA,NA,-0.427955561818701,NA,NA,NA,NA,NA,1.42277945099752,5,-120.572544241294,256.145088482588,72.4334370610167,9.51233278973687e-17
"777",219.873365253242,NA,NA,NA,-0.35647040840374,NA,NA,NA,NA,328.069345099182,1.31811306976053,5,-120.598539885167,256.197079770333,72.4854283487614,9.26823999462523e-17
"642",535.019372984611,-4.0175649380196,NA,NA,NA,NA,NA,NA,85.8067822654778,NA,1.43652400781833,5,-120.666729007182,256.333458014363,72.6218065927914,8.65731284332291e-17
"835",-13.4512378081494,NA,-0.818479169756156,NA,NA,NA,NA,15.2830146619808,NA,510.628111983755,1.1767387732054,6,-118.446754239024,256.529872114411,72.8182206928395,7.84751820179894e-17
"553",718.904843143151,NA,NA,NA,-0.425115090453068,NA,-1.91828654253533,NA,NA,NA,1.37733264146663,5,-120.816883906913,256.633767813825,72.9221163922536,7.45026408536657e-17
"520",583.507646850921,-54.5811758307332,-0.773749650751225,-2.36719708471679,NA,NA,NA,NA,NA,NA,1.42690722452465,6,-118.501004438441,256.638372513246,72.926721091674,7.43313070309604e-17
"770",11.1166140833621,-34.6468579250249,NA,NA,NA,NA,NA,NA,NA,437.297288716495,1.28741828208346,5,-120.889450915475,256.778901830949,73.0672504093774,6.92877112682789e-17
"775",59.3668443929446,NA,-0.701273119417884,-1.98810074574778,NA,NA,NA,NA,NA,451.175493503698,1.27907499137182,6,-118.603908495289,256.844180626942,73.1325292053706,6.70627109459659e-17
"801",116.603985411559,NA,NA,NA,NA,NA,-2.2912184263954,NA,NA,450.462858606701,1.22760290690609,5,-120.971113512223,256.942227024447,73.2305756028748,6.38543665103715e-17
"525",655.534019124596,NA,NA,0.589301836552742,-0.514396441172145,NA,NA,NA,NA,NA,1.41625169251651,5,-121.014728225669,257.029456451337,73.3178050297656,6.11292364703346e-17
"585",654.590462073311,NA,NA,NA,-0.494492807739302,NA,NA,1.223267135858,NA,NA,1.42116285720983,5,-121.030646517771,257.061293035542,73.3496416139701,6.01638673268678e-17
"17",-9861.89312731157,NA,NA,NA,NA,0.114938217267545,NA,NA,NA,NA,NA,3,-124.69415383631,257.102593386905,73.3909419653336,5.89342128834769e-17
"803",45.9693905258188,NA,-0.63124008475602,NA,NA,NA,-0.802964622601739,NA,NA,480.862032946255,1.22401443640801,6,-118.867156487796,257.370676611956,73.6590251903847,5.15411322518005e-17
"580",581.64091764744,-55.1168969476615,-0.784126671756861,NA,NA,NA,NA,5.96892996602618,NA,NA,1.37430700237816,6,-118.897197533234,257.430758702832,73.71910728126,5.00158086249059e-17
"833",-57.2225642650383,NA,NA,NA,NA,NA,NA,-5.54671146482183,NA,519.868294636394,1.28114107013615,5,-121.222546550673,257.445093101346,73.7334416797742,4.96586169195862e-17
"611",820.261288781593,NA,-0.862602939503036,NA,NA,NA,-4.69737048723687,30.9187206743619,NA,NA,1.17571126277388,6,-118.921787996655,257.479939629674,73.7682882081019,4.88008955699175e-17
"773",-36.8873844212212,NA,NA,-0.678603278388062,NA,NA,NA,NA,NA,505.032803471674,1.27800347827764,5,-121.257591209819,257.515182419639,73.8035309980669,4.79484880750507e-17
"578",543.414969581946,-61.9273652292539,NA,NA,NA,NA,NA,-14.9507714893621,NA,NA,1.47959585142176,5,-121.350411615914,257.700823231828,73.989171810256,4.36981979083601e-17
"583",654.394254215621,NA,-0.959348854489523,-3.57115695040395,NA,NA,NA,19.4723222173938,NA,NA,1.3787795916353,6,-119.125656539401,257.887676715165,74.1760252935931,3.98005257414646e-17
"780",436.666493175164,-40.11194205444,-0.778716598420166,NA,-0.455584460809992,NA,NA,NA,NA,153.508034180002,1.33030754231109,7,-116.386663739033,257.973327478067,74.2616760564948,3.81320349176981e-17
"556",665.023965291171,-49.0741610890324,-0.760275650602237,NA,-0.463516590056169,NA,-1.10348149306994,NA,NA,NA,1.35327070087646,7,-116.442668978213,258.085337956425,74.3736865348534,3.60551424459724e-17
"652",624.597066057424,-34.0085725571491,-0.771084116696402,NA,-0.468680652865402,NA,NA,NA,20.4310137928719,NA,1.38237633253958,7,-116.452351893478,258.104703786957,74.3930523653848,3.57077083587695e-17
"21",-9852.72538474621,NA,NA,4.70093901852597,NA,0.114735184293224,NA,NA,NA,NA,NA,4,-123.569951152292,258.216825381507,74.5051739599353,3.37609830680001e-17
"528",635.669761660008,-43.5645663006919,-0.801094550335591,-0.32100539850503,-0.500470528099995,NA,NA,NA,NA,NA,1.38386213798176,7,-116.522703066841,258.245406133682,74.53375471211,3.32819568075831e-17
"518",562.399091879643,-47.2384369199727,NA,-1.1305112904768,NA,NA,NA,NA,NA,NA,1.44956802851717,5,-121.669315679131,258.338631358261,74.6269799366895,3.17661990091027e-17
"739",746.372247560225,NA,-0.788238697958007,NA,NA,NA,-4.67453158295057,26.9520255804742,80.3923432276153,NA,1.19054329332383,7,-116.619896063883,258.439792127766,74.7281407061944,3.01994108371559e-17
"655",622.84813762914,NA,-0.739365323958744,-1.46444945027322,-0.357110178052616,NA,NA,NA,55.9837179857107,NA,1.41062408948246,7,-116.665709462057,258.531418924115,74.819767502543,2.88470869998207e-17
"81",-9656.60659527774,NA,NA,NA,NA,0.11267082997251,NA,24.2613561940081,NA,NA,NA,4,-123.733212695503,258.543348467929,74.8316970463573,2.86755328549885e-17
"549",733.570277310787,NA,NA,-1.31499909655535,NA,NA,-3.23363302207792,NA,NA,NA,1.37381419429753,5,-121.773145419047,258.546290838094,74.8346394165218,2.86333768560689e-17
"609",766.186675541513,NA,NA,NA,NA,NA,-4.14095272476562,7.14536082164748,NA,NA,1.30923842055894,5,-121.812874618935,258.625749237869,74.9140978162975,2.75180969854328e-17
"25",-10681.7102667506,NA,NA,NA,0.47477788576138,0.123429511689156,NA,NA,NA,NA,NA,4,-123.77965266139,258.636228399703,74.9245769781315,2.73742907607655e-17
"907",455.683414561331,NA,-0.714404690940704,NA,-0.399133871343914,NA,NA,NA,42.7802373074665,139.322450193612,1.34348521653954,7,-116.726299783752,258.652599567504,74.9409481459317,2.7151130800372e-17
"674",673.975372052668,-27.7998701919549,NA,NA,NA,NA,-4.16996103683683,NA,70.6300016732774,NA,1.32611296964554,6,-119.536919008405,258.710201653173,74.9985502316013,2.63803035166895e-17
"677",662.531605828408,NA,NA,-1.43129584782081,NA,NA,-3.4780357996684,NA,92.0254491274157,NA,1.36667704023221,6,-119.551945521638,258.74025467964,75.0286032580686,2.59868629597405e-17
"681",670.546504764969,NA,NA,NA,-0.1649735644081,NA,-3.04078137554682,NA,78.347546679412,NA,1.35364946906209,6,-119.568680841514,258.773725319392,75.0620738978203,2.55555833622413e-17
"683",647.853954709372,NA,-0.699704502221313,NA,-0.408528328009541,NA,-0.554959309187388,NA,52.1143679957804,NA,1.37642728973543,7,-116.811650127895,258.82330025579,75.1116488342181,2.49299115968748e-17
"551",697.677126762233,NA,-0.684485448668588,-2.68833517347948,NA,NA,-1.53404009707787,NA,NA,NA,1.40246152775412,6,-119.629637527017,258.895638690397,75.1839872688255,2.40443281786653e-17
"929",482.909812999559,NA,NA,NA,NA,NA,-3.28131769918845,NA,81.7292954676833,139.520449526519,1.30490147876059,6,-119.633198138594,258.902759913552,75.1911084919802,2.39588679010983e-17
"737",687.917761151423,NA,NA,NA,NA,NA,-4.16936418956216,4.97774382379292,90.8921761510692,NA,1.31299290941194,6,-119.67051155536,258.977386747083,75.2657353255115,2.30813540091881e-17
"711",581.520211332474,NA,-0.883593904776357,-3.52120084792937,NA,NA,NA,15.5334733565036,80.0756447759643,NA,1.39231248302057,7,-116.902543409673,259.005086819347,75.293435397775,2.27638800102675e-17
"145",-10418.4864592152,NA,NA,NA,NA,0.121631422605655,NA,NA,-68.7502557834105,NA,NA,4,-123.972539430847,259.022001938617,75.3103505170454,2.25721650008996e-17
"620",805.676496810579,-22.2244216131996,-1.14426225321558,NA,-0.676845831755732,NA,-3.16345311822227,40.3034936610691,NA,NA,1.14940316006185,8,-113.656269577562,259.312539155124,75.6008877335518,1.9520181943321e-17
"554",706.055923618932,-54.2158360997326,NA,NA,-0.279734256542286,NA,-3.55094838885506,NA,NA,NA,1.33292599875449,6,-119.893711481472,259.423786599308,75.7121351777357,1.84640422713582e-17
"679",633.391046493824,NA,-0.64028671098022,-2.70869226079027,NA,NA,-1.87293146203701,NA,86.2803690972517,NA,1.39392011927114,7,-117.126165736047,259.452331472093,75.7406800505213,1.82023870727114e-17
"747",803.791291739913,NA,-1.13326129622865,NA,-0.662830526004063,NA,-2.99472973932472,41.8185838621432,22.0567215483479,NA,1.15190889597086,8,-113.764506128224,259.529012256448,75.8173608348762,1.75177096836914e-17
"811",339.306832821312,NA,-0.767102560608497,NA,-0.506676036483808,NA,0.687401603418506,NA,NA,247.167715636714,1.32022058468257,7,-117.184916687175,259.56983337435,75.8581819527782,1.71637875979449e-17
"783",376.061791600751,NA,-0.750477183919008,-0.426939701801727,-0.46792664680122,NA,NA,NA,NA,235.545153559772,1.3142489930081,7,-117.207231137801,259.614462275601,75.9028108540296,1.67850287214665e-17
"905",335.751171978285,NA,NA,NA,-0.250650780476873,NA,NA,NA,56.2432548964372,193.663972533144,1.36510338541924,6,-119.998772082856,259.633907802075,75.9222563805036,1.66226226585112e-17
"581",615.158114840673,NA,NA,-1.6306569507578,NA,NA,NA,-5.68712378813744,NA,NA,1.48008861132543,5,-122.317689636993,259.635379273986,75.9237278524144,1.66103972952199e-17
"903",334.135251924144,NA,-0.693965592077632,-2.61476843156224,NA,NA,NA,NA,71.4139430696279,190.344044468308,1.37448066652218,7,-117.246827525824,259.693655051648,75.9820036300758,1.61333886464304e-17
"612",769.212876926751,-61.4329086371412,-0.819602226780688,NA,NA,NA,-5.24558585394939,23.0216789141663,NA,NA,1.18166251490424,7,-117.267477601653,259.734955203307,76.0233037817349,1.5803649236762e-17
"623",823.429268085269,NA,-1.20752558476375,-0.75141176180815,-0.723148329168577,NA,-2.77110243820219,44.7320201485814,NA,NA,1.1540345635352,8,-113.870177332741,259.740354665483,76.0287032439111,1.57610411746469e-17
