"","(Intercept)","corn_med.lag2","cpi.lag2","for_prod.lag2","for_rem","nfi.lag2","rice_med.lag2","rub_med.lag2","sug_med.lag2","time","df","logLik","AICc","delta","weight"
"359",762.18064978766,NA,-3.01438136084681,-0.000100143955324419,NA,NA,0.234729479702542,0.0611964190745181,NA,1.12939352964819,7,-140.055192266962,303.443717867257,60.9241230984265,1.45975598070939e-14
"483",763.710075338088,NA,-3.03980676963874,NA,NA,NA,0.23240374929176,0.0549895315448023,0.0952752736161904,1.1523787434809,7,-140.093150820154,303.519634973641,61.0000402048107,1.40538422065496e-14
"455",762.998660264174,NA,-2.91374030669777,-9.63827767634768e-05,NA,NA,NA,0.0622796027050874,0.0373441880094065,1.11986806502687,7,-140.101275028132,303.535883389597,61.016288620766,1.39401284122873e-14
"10",-5687.09375566301,-2.17893575874223,NA,NA,0.0697189055613404,NA,NA,NA,NA,NA,4,-146.435166996425,303.537000659516,61.0174058906857,1.39323431439755e-14
"41",-5903.0312646621,NA,NA,NA,0.0720140114240375,NA,-1.04628596687369,NA,NA,NA,4,-146.472173957277,303.611014581221,61.0914198123907,1.34261731394071e-14
"420",760.911543632057,-0.758406930378523,-2.6415413840235,NA,NA,NA,0.447584076730634,NA,0.294970678781411,1.13736934278808,7,-140.160805469009,303.654944271351,61.1353495025208,1.31344845015641e-14
"296",756.572416691078,-0.849465997101409,-2.40207761441115,-9.34941412571002e-05,NA,NA,0.478720457703037,NA,NA,1.11387403935488,7,-140.168999409006,303.671332151345,61.1517373825143,1.3027301050749e-14
"423",760.481088612914,NA,-2.82248157575245,-6.14276399593197e-05,NA,NA,0.274821110851653,NA,0.301414842493376,1.13097268336367,7,-140.235663736815,303.804660806964,61.2850660381331,1.21871596330789e-14
"392",760.719711203142,-0.353811105396804,-2.52940178313566,-6.55914245776391e-05,NA,NA,NA,NA,0.296455218339069,1.10993567570575,7,-140.27396809247,303.881269518273,61.3616747494428,1.17291659101952e-14
"25",-6197.07074579554,NA,NA,NA,0.0749662560374212,-0.840763883601854,NA,NA,NA,NA,4,-146.698556994683,304.063780656032,61.5441858872014,1.07061996889579e-14
"11",-5492.27767588682,NA,-1.88241122707433,NA,0.0679331472845008,NA,NA,NA,NA,NA,4,-146.716182336865,304.099031340397,61.5794365715662,1.05191524836669e-14
"73",-5937.17471533153,NA,NA,NA,0.0722737227718432,NA,NA,-0.0564886315862034,NA,NA,4,-146.898928269674,304.464523206015,61.9449284371844,8.76224112895216e-15
"137",-5929.1784881188,NA,NA,NA,0.0721581406712434,NA,NA,NA,-0.319410928779064,NA,4,-146.984327013561,304.635320693788,62.1157259249576,8.04501757460443e-15
"466",706.891694401232,-1.38218844990966,NA,NA,NA,0.487031297579191,NA,0.0767418137206845,-0.660089337020097,1.16964071666133,7,-140.691389494092,304.716112321518,62.1965175526877,7.72650905873032e-15
"482",702.800256982328,-2.220802215854,NA,NA,NA,NA,0.481685820868708,0.0924591548164101,-0.675866467964179,1.16079099512441,7,-140.732594170642,304.798521674618,62.278926905787,7.41461071511765e-15
"454",704.906969997032,-1.81689521793129,NA,-0.000177491467668431,NA,NA,NA,0.0957167025460934,-0.694150708953201,1.10320028277854,7,-140.757846059362,304.849025452058,62.329430683227,7.22972200948816e-15
"30",-5901.88983253789,-2.29309576630492,NA,-0.000916157910339513,0.071818298109526,-0.755775363628765,NA,NA,NA,NA,6,-143.206891460984,304.875321383506,62.3557266146758,7.13528803999588e-15
"342",701.444118724637,-1.3014203066904,NA,-0.000129408095564009,NA,0.429823068597939,NA,0.0487942222233474,NA,1.14167955932746,7,-140.813623189566,304.960579712466,62.4409849436351,6.83750880597156e-15
"358",697.678466012279,-2.04179202263202,NA,-0.000142491718332558,NA,NA,0.420226585697078,0.0624885560436734,NA,1.13064503039029,7,-140.847962105787,305.029257544908,62.5096627760772,6.60670167671436e-15
"406",705.19231680541,-0.765896638447506,NA,-0.000115968041499061,NA,0.536636404135435,NA,NA,-0.348654264900735,1.14290704604821,7,-140.859493920861,305.052321175056,62.5327264062257,6.5309520196943e-15
"370",701.129010925577,-1.43353958438087,NA,NA,NA,0.339034152508466,0.159584665134845,0.046255784586606,NA,1.17392920536794,7,-140.866829853337,305.066993040008,62.5473982711776,6.48321670228326e-15
"469",696.437238591309,NA,NA,-0.000131429485133417,NA,0.652688010423184,NA,0.0381230258402867,-0.608900272008877,1.17221043015837,7,-140.903983058021,305.141299449374,62.6217046805438,6.246764109456e-15
"434",705.372156683064,-0.780473032751275,NA,NA,NA,0.501245359965589,0.0361392500936354,NA,-0.312553700202178,1.17159156584782,7,-140.910333137917,305.153999609168,62.6344048403373,6.20722233784116e-15
"497",702.393510231737,NA,NA,NA,NA,0.729929518690753,-0.281684664019249,0.0371340598107447,-0.537350606205245,1.19118317192669,7,-140.911799525913,305.15693238516,62.6373376163296,6.19812681193039e-15
"310",702.097212159235,-0.910983980907203,NA,-0.000102069348486005,NA,0.450676962989325,0.0613262666110225,NA,NA,1.14850867498417,7,-140.923824084401,305.180981502135,62.6613867333049,6.12404337650918e-15
"437",702.821407652205,NA,NA,-0.000104548416999865,NA,0.707199604208013,-0.226453769458421,NA,-0.384407005290028,1.15979546396286,7,-140.938175452121,305.209684237576,62.6900894687457,6.03678263129122e-15
"78",-5702.56883560779,-2.63126454458981,NA,-0.000988322855287607,0.0696710426907982,NA,NA,0.0625355084337607,NA,NA,6,-143.411849272854,305.285237007247,62.7656422384166,5.81298848754376e-15
"422",701.30601851378,-1.38739538911238,NA,-0.000113944296212911,NA,NA,0.37390315843609,NA,-0.270669035125539,1.12960060948259,7,-140.989949400698,305.313232134729,62.7936373658983,5.7321876374728e-15
"373",698.461050373372,NA,NA,-9.32154396311947e-05,NA,0.673228406804154,-0.278535230547031,0.015905256639182,NA,1.16974643961805,7,-141.00254635212,305.338426037574,62.8188312687436,5.66043244545141e-15
"142",-5686.88411161649,-2.00715237581607,NA,-0.000963670100752278,0.0695450057899514,NA,NA,NA,-0.381239586157182,NA,6,-143.492957339578,305.447453140695,62.9278583718646,5.36012202952487e-15
"16",-5573.44467923558,-1.86989950919206,-0.725247134865467,-0.000945302328056711,0.0684781815110971,NA,NA,NA,NA,NA,6,-143.500686236441,305.462910934421,62.9433161655908,5.31885388324041e-15
"46",-5757.42792959822,-1.71798881317251,NA,-0.000940045243995987,0.0703018369728564,NA,-0.319125269299167,NA,NA,NA,6,-143.507577112926,305.47669268739,62.9570979185592,5.28232830923515e-15
"485",692.45725350354,NA,NA,-0.0001025585397043,NA,NA,-0.0154299541452289,0.0310978699675524,-0.441015156704917,1.1560944403908,7,-141.232315320115,305.797963973564,63.2783692047332,4.49844294686083e-15
"47",-5705.35825639847,NA,-0.991556316596354,-0.000916490948896531,0.069913950072035,NA,-0.667793156085887,NA,NA,NA,6,-143.74878078127,305.959100024078,63.4395052552474,4.1502281134757e-15
"173",-5902.48568371231,NA,NA,-0.000935202807855378,0.0718084768865482,NA,-0.743106055417528,NA,-0.364787659478253,NA,6,-143.796577712123,306.054693885785,63.5350991169546,3.95652600581921e-15
"61",-6036.78089688372,NA,NA,-0.000915940742420462,0.073200257506591,-0.294472928940763,-0.677593648616169,NA,NA,NA,6,-143.807616208101,306.07677087774,63.5571761089095,3.91309207309378e-15
"26",-5920.23700011935,-2.48437425290527,NA,NA,0.0721948507626849,-1.03744460346001,NA,NA,NA,NA,5,-145.930233732088,306.146181749891,63.62658698106,3.7796160746803e-15
"109",-5951.96310171559,NA,NA,-0.000924893233029482,0.0723196871401554,NA,-0.786381904135706,7.70772925593864e-05,NA,NA,6,-143.85182696036,306.165192382259,63.6455976134284,3.74385983523379e-15
"31",-5813.14392187232,NA,-1.20490318602867,-0.000926554424707739,0.0709991591588974,-0.440029815474128,NA,NA,NA,NA,6,-143.907827810463,306.277194082464,63.7575993136338,3.53996298416828e-15
"143",-5648.8065198686,NA,-1.26806968059328,-0.000952517051830495,0.0692865968869277,NA,NA,NA,-0.227925167220557,NA,6,-143.997595334685,306.456729130909,63.937134362078,3.23603477820066e-15
"157",-6084.77399949003,NA,NA,-0.000949547580712823,0.0736236562167066,-0.505171577460088,NA,NA,-0.383992196240647,NA,6,-144.001955546766,306.46544955507,63.9458547862396,3.22195569646332e-15
"79",-5619.64586454336,NA,-1.53966808497285,-0.000950078511143357,0.0690159468323641,NA,NA,0.0113218858224645,NA,NA,6,-144.010242244055,306.482022949649,63.9624281808183,3.19536664479238e-15
"93",-6144.87656206773,NA,NA,-0.000928976030296907,0.0742548613331321,-0.565043061124618,NA,-0.015580277637294,NA,NA,6,-144.049324564184,306.560187589907,64.0405928210765,3.07289316523748e-15
"205",-5935.09986574232,NA,NA,-0.000982868431221771,0.0720407460136943,NA,NA,0.00808199673942824,-0.543351376252843,NA,6,-144.143176842426,306.74789214639,64.2282973775591,2.79761491659595e-15
"42",-5736.53217088062,-1.46468722738582,NA,NA,0.0702897567889006,NA,-0.651668861773164,NA,NA,NA,5,-146.280634738067,306.846983761848,64.327388993017,2.66238258611067e-15
"12",-5431.18823867029,-1.86353186052538,-1.15974265303688,NA,0.0672470111201836,NA,NA,NA,NA,NA,5,-146.328321591444,306.942357468602,64.4227626997719,2.53840156437948e-15
"43",-5592.61567230226,NA,-1.25059795322047,NA,0.0689837909189726,NA,-0.893906660870854,NA,NA,NA,5,-146.345589522372,306.976893330459,64.4572985616282,2.49494490462289e-15
"57",-6043.33356857448,NA,NA,NA,0.0734673336339657,-0.484160069710529,-0.86350401983027,NA,NA,NA,5,-146.379405142062,307.044524569839,64.5249298010082,2.41198733242449e-15
"138",-5662.88696629821,-2.14946869028083,NA,NA,0.0694717511591118,NA,NA,NA,-0.194315622498661,NA,5,-146.422876602936,307.131467491586,64.6118727227558,2.30938109889639e-15
"105",-5884.37189477459,NA,NA,NA,0.0718371839178921,NA,-0.987546996332598,-0.033596380186679,NA,NA,5,-146.430388489419,307.146491264552,64.6268964957212,2.29209828477521e-15
"74",-5681.19819185422,-2.28057355221465,NA,NA,0.0696534057616538,NA,NA,0.0111662134258939,NA,NA,5,-146.431648924557,307.149012134828,64.6294173659978,2.28921106351644e-15
"169",-5883.58927458424,NA,NA,NA,0.0718139853870133,NA,-1.03063168489002,NA,-0.141901958412179,NA,5,-146.465712773286,307.217139832286,64.6975450634557,2.21254490940571e-15
"27",-5771.70365869567,NA,-1.49070146364617,NA,0.0707963214296975,-0.678464465422081,NA,NA,NA,NA,5,-146.517762672326,307.321239630367,64.8016448615362,2.10032794472157e-15
"89",-6156.33038294439,NA,NA,NA,0.0745811955599772,-0.822174079037306,NA,-0.0529928789708229,NA,NA,5,-146.592446447382,307.470607180478,64.9510124116479,1.94918185234462e-15
"153",-6171.36316241371,NA,NA,NA,0.0747022216830174,-0.819330990867681,NA,NA,-0.138664389554515,NA,5,-146.692618361772,307.670951009258,65.1513562404276,1.76338949646912e-15
"75",-5527.95704262453,NA,-1.67608358192326,NA,0.0682871882032376,NA,NA,-0.0255397797133593,NA,NA,5,-146.695307015836,307.676328317386,65.1567335485556,1.75865472007317e-15
"139",-5486.91765466266,NA,-1.95635661891051,NA,0.0678874956597144,NA,NA,NA,0.0941470102877479,NA,5,-146.713823257845,307.713360801405,65.1937660325745,1.72639066995416e-15
"344",775.826967956883,-0.632246753706683,-3.09694228743425,-0.000141327566383392,NA,0.732136027518723,NA,0.085568101971117,NA,1.11982567353063,8,-139.462081582399,308.015072255707,65.4954774868765,1.48464722338098e-15
"201",-5933.0615326433,NA,NA,NA,0.0722308461463934,NA,NA,-0.0549196099225868,-0.0357741195309729,NA,5,-146.898618106985,308.082950499685,65.5633557308546,1.43510506424178e-15
"471",774.802404900283,NA,-3.18121862045678,-0.000132127937508031,NA,0.82414587102978,NA,0.0743593548672624,-0.129307567271856,1.13586966562662,8,-139.517668359928,308.126245810765,65.6066510419349,1.40437225098549e-15
"375",776.120244563866,NA,-3.22147993445256,-0.00012436366246996,NA,0.828631739287802,-0.0513897042010542,0.0702239674139769,NA,1.13510918107674,8,-139.523001412882,308.136911916672,65.6173171478417,1.39690259514374e-15
"372",775.134416106787,-0.794259754176057,-3.08587257243821,NA,NA,0.62631279648818,0.184819906269308,0.0829021289701122,NA,1.15515565675067,8,-139.532904217641,308.156717526191,65.6371227573599,1.38313760994603e-15
"468",775.576861575066,-0.579139122727885,-3.00684306548205,NA,NA,0.729338016947919,NA,0.0846303434842891,-0.131546232122959,1.15417165703647,8,-139.540874616543,308.172658323996,65.6530635551653,1.37215726843762e-15
"499",776.325931901522,NA,-3.15976258383569,NA,NA,0.814556058061691,-0.0512267112501111,0.0684213653108405,-0.0556008848667591,1.16399524247008,8,-139.589446159907,308.269801410723,65.7502066418927,1.30710217462739e-15
"360",765.30167239759,-1.82076537990195,-2.89807294463436,-0.000159406751950884,NA,NA,0.627053325505001,0.104873342242084,NA,1.10165441349778,8,-139.639178672077,308.369266435063,65.8496716662322,1.24368667589616e-15
"484",764.8573966219,-1.74424931587629,-2.77530082880749,NA,NA,NA,0.603525051276815,0.104582141269582,-0.174854095538584,1.13983222330767,8,-139.732993807439,308.556896705786,66.0373019369557,1.1323158485093e-15
"408",771.595828596543,0.083426441406937,-2.90672983189545,-8.26033835466253e-05,NA,0.769206870667023,NA,NA,0.207048142600078,1.13634325134459,8,-139.809674756436,308.710258603781,66.1906638349504,1.04873430157149e-15
"439",771.244886140731,NA,-2.88205457057324,-8.40287469399485e-05,NA,0.749800732795163,0.0238139781291745,NA,0.205780580107624,1.13477175338076,8,-139.810575250486,308.712059591882,66.1924648230512,1.04779034764874e-15
"312",769.384402806248,0.0750844348342624,-2.75066934597417,-9.20925728827252e-05,NA,0.785702123656127,-0.00196642313280217,NA,NA,1.13380936473732,8,-139.831810545101,308.754530181111,66.2349354122809,1.02577479162842e-15
"436",772.804415377461,0.140398073689255,-2.93883651976105,NA,NA,0.770303212678177,-0.0209101046872592,NA,0.238240324742618,1.1564240046487,8,-139.838337767012,308.767584624932,66.2479898561016,1.01910113584359e-15
"456",763.670179450349,-1.20152817135407,-2.59630885491854,-0.000146551001560772,NA,NA,NA,0.101756927151782,-0.181590047087459,1.08841836806423,8,-139.886180357937,308.863269806783,66.3436750379528,9.71492634743003e-16
"487",762.543674719103,NA,-3.03515694861721,-9.77307221680359e-05,NA,NA,0.235082353466926,0.0596902208828333,0.04131481831745,1.12982747624583,8,-140.054459378542,309.199827847994,66.6802330791635,8.2102590903934e-16
"94",-5879.93253119974,-2.99615346130669,NA,-0.000952792855068697,0.0715583340810888,-0.82722850478153,NA,0.0754047304556342,NA,NA,7,-142.992414468981,309.318162271295,66.7985675024642,7.73857273333903e-16
"424",759.744325045075,-0.810439552577173,-2.60985608329748,-8.12274798161364e-05,NA,NA,0.464667746706959,NA,0.264378860277937,1.11757967179353,8,-140.133902009817,309.358713110542,66.8391183417118,7.5832498630385e-16
"5",715.096106795182,NA,NA,-0.000959774351913056,NA,NA,NA,NA,NA,NA,3,-150.959851944701,309.419703889402,66.9001091205712,7.35548622653468e-16
"206",-5560.34727472494,-2.96653163149742,NA,-0.00103822428763699,0.068184828036584,NA,NA,0.115616844955186,-0.936338596217635,NA,7,-143.128269518366,309.589872370065,67.0702776012347,6.75553534430847e-16
"1",732.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-152.451486459119,309.608855271178,67.0892605023479,6.69171884924726e-16
"62",-5911.33994297301,-2.59639963371093,NA,-0.000921199573627037,0.0719004902070729,-0.879141543302435,0.244135105137698,NA,NA,NA,7,-143.187103626396,309.707540586125,67.1879458172941,6.36954546716645e-16
"158",-5869.06752129963,-2.2512338190984,NA,-0.000922629960854407,0.0714786899055511,-0.719558433055091,NA,NA,-0.200690158906021,NA,7,-143.189678899507,309.712691132348,67.1930963635174,6.35316325138521e-16
"32",-5858.68856864604,-2.23965489122088,-0.172438028998042,-0.000915037967648789,0.0713962740354695,-0.733096306010158,NA,NA,NA,NA,7,-143.203985862978,309.741305059289,67.2217102904582,6.26291589899607e-16
"80",-5450.35400931029,-2.47177413220745,-1.10474033733741,-0.000981930838332693,0.0672239678103823,NA,NA,0.0779381730072557,NA,NA,7,-143.290232883921,309.913799101175,67.3942043323447,5.74539609106934e-16
"110",-5722.78567413477,-2.32540947214847,NA,-0.000974688654109203,0.0699069096139557,NA,-0.248279422468004,0.0586523102640239,NA,NA,7,-143.382746599176,310.098826531686,67.579231762855,5.23771397602552e-16
"470",706.410762068757,-1.56321023023896,NA,-0.000189443880356796,NA,0.508263573855109,NA,0.0923284900012412,-0.788871180267812,1.12265313932648,8,-140.559868045964,310.210645182837,67.6910504140068,4.9529126290722e-16
"3",848.205072420841,NA,-4.40772497411348,NA,NA,NA,NA,NA,NA,NA,3,-151.357357462014,310.214714924028,67.695120155197,4.94284434010973e-16
"486",701.785674712969,-2.52547138857187,NA,-0.000210487014812318,NA,NA,0.556921541612661,0.111779530071389,-0.830382358698538,1.10952263843143,8,-140.573688222129,310.238285535167,67.7186907663363,4.88493332894637e-16
"174",-5711.72209955523,-1.70545042184096,NA,-0.000949799420755983,0.069829610457153,NA,-0.281396781027812,NA,-0.347760956104441,NA,7,-143.455633463888,310.244600261109,67.7250054922785,4.86953414453719e-16
"48",-5611.94757441473,-1.58984896001491,-0.643396942857369,-0.000933485151666284,0.068891558219621,NA,-0.277098405839576,NA,NA,NA,7,-143.464758382872,310.262850099078,67.7432553302475,4.82530215355433e-16
"90",-5911.7336266993,-2.76912285162107,NA,NA,0.0720967275374291,-1.07058540695014,NA,0.0302113355298575,NA,NA,6,-145.903644625327,310.268827712192,67.7492329433617,4.81090178950894e-16
"144",-5590.33658117402,-1.88953851556835,-0.491279788857,-0.000954898645317124,0.0686205075614201,NA,NA,NA,-0.282605921193039,NA,7,-143.47172413684,310.276781607013,67.7571868381825,4.79180708058908e-16
"28",-5820.24250138538,-2.36020219577012,-0.398921365491425,NA,0.071217467474962,-0.984181885688843,NA,NA,NA,NA,6,-145.918366100416,310.29827066237,67.7786758935394,4.74059698359509e-16
"154",-5929.49708474269,-2.49584875394297,NA,NA,0.0722902900484153,-1.04713930758199,NA,NA,0.0568447335164544,NA,6,-145.92917331438,310.319885090299,67.8002903214689,4.68964018415121e-16
"58",-5921.4594563448,-2.52332928621078,NA,NA,0.0722056358724124,-1.05343281392598,0.0312472107407725,NA,NA,NA,6,-145.929985909756,310.321510281051,67.8019155122206,4.68583095211489e-16
"498",705.174476055957,-1.74588616973438,NA,NA,NA,0.359668372078332,0.2450791130807,0.083700096092983,-0.68869013923096,1.17046399439681,8,-140.667443373039,310.425795836987,67.9062010681563,4.44775950058844e-16
"7",822.142730805811,NA,-4.03954721403462,-0.000901254390197868,NA,NA,NA,NA,NA,NA,4,-149.901204610151,310.469075886968,67.9494811181372,4.35254382433961e-16
"374",699.781881292547,-1.6064671869032,NA,-0.000136794479921087,NA,0.320727993160197,0.206155816073179,0.0537548066194068,NA,1.1407008198893,8,-140.796852258922,310.684613608753,68.1650188399229,3.90786660781735e-16
"63",-5791.46089435893,NA,-0.914448892975943,-0.000910111076331339,0.0707958121612638,-0.232243770348303,-0.591304509018164,NA,NA,NA,7,-143.721647154818,310.776627642968,68.2570328741378,3.73215040411724e-16
"501",701.306483693519,NA,NA,-0.000134197553139984,NA,0.760307942842462,-0.288426584660625,0.0441078288841866,-0.616770429721605,1.16063320830003,8,-140.845116065701,310.78114122231,68.2615464534798,3.72373722259593e-16
"111",-5682.31654009959,NA,-1.12736800090227,-0.00092454951734674,0.0696846012936462,NA,-0.681222883706948,0.0184419761028484,NA,NA,7,-143.73451585443,310.802365042194,68.2827702733637,3.68443018876546e-16
"175",-5717.24449959202,NA,-0.834778767899391,-0.000923485974477833,0.0700142548514893,NA,-0.66286887902328,NA,-0.199969674239759,NA,7,-143.734631882372,310.802597098077,68.2830023292465,3.68400271671525e-16
"438",704.74659970362,-0.839689708096304,NA,-0.000117235010442421,NA,0.506863608039729,0.059016869919164,NA,-0.348352367648912,1.14283292237272,8,-140.858032118759,310.806973328427,68.2873785595965,3.67595050725968e-16
"189",-5980.37174229065,NA,NA,-0.000926430371581851,0.0726167658175328,-0.250593353428555,-0.655582466585319,NA,-0.32295438233498,NA,7,-143.765133734729,310.863600802791,68.3440060339606,3.5733302477523e-16
"44",-5516.14411345923,-1.27305402788546,-0.97565938435791,NA,0.0681513110502549,NA,-0.58441944621331,NA,NA,NA,6,-146.205625076923,310.872788615384,68.3531938465532,3.556952351492e-16
"2",761.471613467844,-3.22990094612779,NA,NA,NA,NA,NA,NA,NA,NA,3,-151.688343158044,310.876686316089,68.3570915472583,3.55002713394592e-16
"237",-5900.11886366399,NA,NA,-0.000948956621633568,0.0717715585854289,NA,-0.764533757509719,0.0213543218858496,-0.473932865404621,NA,7,-143.779909291735,310.893151916803,68.3735571479729,3.52092044845618e-16
"6",743.348202814682,-3.12294110834619,NA,-0.000943193412363543,NA,NA,NA,NA,NA,NA,4,-150.129395512464,310.925457691595,68.4058629227643,3.46450428553667e-16
"125",-6036.07435260433,NA,NA,-0.000915082034230517,0.0731939412137073,-0.295383184443387,-0.674579785821682,-0.00166534937064519,NA,NA,7,-143.80748531989,310.948303973114,68.4287092042833,3.42515394555266e-16
"170",-5720.1106045047,-1.4592637314156,NA,NA,0.0701208476033592,NA,-0.639411355797602,NA,-0.124356490244013,NA,6,-146.275579607666,311.012697676871,68.4931029080409,3.31663119155587e-16
"106",-5734.7990418163,-1.49395838660246,NA,NA,0.0702704066995453,NA,-0.648801353085182,0.00287052666550701,NA,NA,6,-146.280401675196,311.02234181193,68.5027470430992,3.30067666978657e-16
"59",-5744.88240089497,NA,-1.11231023757383,NA,0.0705405654375409,-0.406997726627828,-0.757105023091922,NA,NA,NA,6,-146.280854631859,311.023247725257,68.5036529564265,3.29918194484271e-16
"76",-5381.94011076816,-2.09392376736193,-1.31151586169366,NA,0.0667484444684208,NA,NA,0.0298462298689662,NA,NA,6,-146.304733370817,311.071005203173,68.5514104343426,3.2213347853712e-16
"140",-5428.94195153804,-1.86068551873299,-1.19312285976149,NA,0.0672281326498409,NA,NA,NA,0.0410942096337849,NA,6,-146.32785532342,311.117249108378,68.5976543395471,3.14770573910304e-16
"121",-6027.95258571368,NA,NA,NA,0.0733256137312324,-0.499966933369076,-0.794698293826045,-0.0359410118181097,NA,NA,6,-146.331222350604,311.123983162746,68.6043883939151,3.13712515087234e-16
"159",-5817.97561306678,NA,-1.07590576968502,-0.000932947405928513,0.0710303003042016,-0.425785163184707,NA,NA,-0.170990006404472,NA,7,-143.897750925015,311.128835183363,68.6092404145323,3.12952367727175e-16
"107",-5612.22419360512,NA,-1.13793104343357,NA,0.0691775892332659,NA,-0.881327213862728,-0.0150467774878835,NA,NA,6,-146.338150011789,311.137838485116,68.6182437162854,3.11546731641883e-16
"95",-5801.45542124082,NA,-1.2649119865612,-0.000930165182662967,0.0708818167526092,-0.434997187112283,NA,0.00727265434233,NA,NA,7,-143.905643157149,311.144619647632,68.625024878801,3.10492195887487e-16
"171",-5586.07307478156,NA,-1.34245540279445,NA,0.0689284834962629,NA,-0.895804620476913,NA,0.11866054354781,NA,6,-146.34170193835,311.144942338239,68.6253475694085,3.10442103471026e-16
"185",-6031.73743976723,NA,NA,NA,0.0733478540455864,-0.475574821843135,-0.859411381099959,NA,-0.0664787376912452,NA,6,-146.378003514418,311.217545490374,68.6979507215433,2.99374663952819e-16
"202",-5630.74794904179,-2.39237348714191,NA,NA,0.0691298571966813,NA,NA,0.0289408379015583,-0.329646309686238,NA,6,-146.405168229205,311.271874919949,68.7522801511186,2.91351700699989e-16
"207",-5624.14528181742,NA,-1.37027819033234,-0.000966886818564171,0.0690310154259156,NA,NA,0.0233444634146431,-0.329547314859121,NA,7,-143.97869244109,311.290718215514,68.7711234466834,2.88619578352681e-16
"233",-5887.91729386791,NA,NA,NA,0.0718742685860583,NA,-0.988645902930215,-0.0349457540565505,0.031346896834891,NA,6,-146.430139516001,311.321817493541,68.8022227247108,2.84166360788531e-16
"221",-6084.07617877047,NA,NA,-0.00095142366096093,0.0736145177734195,-0.503375657109593,NA,0.00253678138700308,-0.397837575943874,NA,7,-144.001723035323,311.33677940398,68.8171846351495,2.82048456818329e-16
"91",-5821.85815918344,NA,-1.23200332749486,NA,0.0712963128594892,-0.695832133286624,NA,-0.0307811463941029,NA,NA,6,-146.486948414213,311.435435289964,68.9158405211331,2.68473159913443e-16
"155",-5767.02849362367,NA,-1.62134288370835,NA,0.0707657331795264,-0.691422642203266,NA,NA,0.175857447045107,NA,6,-146.509437382472,311.480413226482,68.9608184576514,2.62502860106125e-16
"33",749.87965667786,NA,NA,NA,NA,NA,-1.1660374867246,NA,NA,NA,3,-152.061901624422,311.623803248844,69.1042084800136,2.4434153163975e-16
"217",-6184.00071748439,NA,NA,NA,0.0748703442899324,-0.847526734270487,NA,-0.0608623727300387,0.181884357439085,NA,6,-146.584472241653,311.630482944844,69.1108881760132,2.43526829312311e-16
"203",-5525.91930908325,NA,-1.79433785209397,NA,0.0682856473065497,NA,NA,-0.0335924280834753,0.233388393064128,NA,6,-146.682850798471,311.82724005848,69.3076452896492,2.20709765827595e-16
"37",729.479478140893,NA,NA,-0.000912065567954179,NA,NA,-0.910105823411403,NA,NA,NA,4,-150.690003379163,312.046673424994,69.5270786561631,1.97775367357794e-16
"65",739.567948811942,NA,NA,NA,NA,NA,NA,-0.0735322709915209,NA,NA,3,-152.336160864534,312.172321729069,69.6527269602383,1.85732548255746e-16
"129",739.206061847097,NA,NA,NA,NA,NA,NA,NA,-0.78525292275188,NA,3,-152.33890594498,312.177811889961,69.6582171211304,1.85223396620156e-16
"133",722.87901133132,NA,NA,-0.000981315361804359,NA,NA,NA,NA,-0.966477616144641,NA,4,-150.761850949366,312.190368565399,69.6707737965682,1.84064144478857e-16
"17",731.103464900497,NA,NA,NA,NA,-0.210406266585516,NA,NA,NA,NA,3,-152.439845612722,312.379691225443,69.8600964566126,1.67439648375757e-16
"69",718.767513828185,NA,NA,-0.000939557832835786,NA,NA,NA,-0.0346820617931378,NA,NA,4,-150.930912459201,312.528491585069,70.0088968162381,1.5543424777755e-16
"21",715.485471969917,NA,NA,-0.000962992883252245,NA,0.0645310732706192,NA,NA,NA,NA,4,-150.958599577623,312.583865821912,70.0642710530812,1.51189751429891e-16
"4",844.797327856819,-2.15232663936146,-3.54360437698332,NA,NA,NA,NA,NA,NA,NA,4,-151.032584149817,312.7318349663,70.2122401974694,1.40407808719551e-16
"35",846.506314722958,NA,-3.96551023154458,NA,NA,NA,-0.666881366205658,NA,NA,NA,4,-151.228740966565,313.124148599797,70.6045538309661,1.15398838722181e-16
"8",818.685477527282,-2.16345211098636,-3.17050937977301,-0.000902357305152248,NA,NA,NA,NA,NA,NA,5,-149.520575951839,313.326866189392,70.8072714205619,1.04275402093148e-16
"131",851.150376490867,NA,-4.60132037916501,NA,NA,NA,NA,NA,0.252274632252349,NA,4,-151.346691892364,313.360050451395,70.8404556825641,1.02559525351982e-16
"19",851.296067263807,NA,-4.48003771596715,NA,NA,0.171979795100865,NA,NA,NA,NA,4,-151.348993818564,313.364654303795,70.8450595349642,1.02323712409632e-16
"67",849.449933892746,NA,-4.49897441743977,NA,NA,NA,NA,0.012064660611059,NA,NA,4,-151.354408941078,313.375484548823,70.8558897799925,1.01771114513832e-16
"18",759.434077251735,-3.39885093613233,NA,NA,NA,-0.511364780904653,NA,NA,NA,NA,4,-151.61608411032,313.898834887306,71.3792401184758,7.83394374397221e-17
"130",765.4752868701,-3.1312090444244,NA,NA,NA,NA,NA,NA,-0.57775798575423,NA,4,-151.623464698219,313.913596063105,71.3940012942745,7.77633747912112e-17
