"","(Intercept)","corn_med","cpi","for_prod","for_rem","nfi","rice_med","rub_med","sug_med","time","df","logLik","AICc","delta","weight"
"256",-4520.9413106316,-9.93205384179387,5.08713217405363,-0.00171291035447457,0.0547187221624344,-4.71833129527634,3.59958285066386,0.40485596656412,-2.93236030215576,NA,10,-150.795497173857,341.590994347714,76.3254599765535,4.16626345715526e-18
"125",-3777.34842111958,NA,NA,-0.00135072623104636,0.0481501000236475,-2.60170746955956,0.644226406064698,0.100216519990875,NA,NA,7,-159.811645220875,341.62329044175,76.3577560705891,4.09952672309999e-18
"78",-3169.6855521799,-1.83237269243523,NA,-0.00154002781915319,0.0419169155896079,NA,NA,0.181160279907927,NA,NA,6,-162.179640276813,341.959280553625,76.693746182465,3.46556776970444e-18
"27",-5105.17192751872,NA,3.25538072381453,NA,0.0616468643687438,-3.08837866281919,NA,NA,NA,NA,5,-164.134112169366,342.018224338733,76.7526899675723,3.36492133418083e-18
"133",745.929926688715,NA,NA,-0.00163283506707007,NA,NA,NA,NA,-0.769635327612951,NA,4,-165.859235917224,342.071413010919,76.8058786397586,3.27661294150855e-18
"143",-3711.45013532562,NA,2.68608292661207,-0.00149232205897529,0.0470959296752061,NA,NA,NA,-1.28341485627664,NA,6,-162.351633685392,342.303267370784,77.0377329996235,2.91795511870175e-18
"6",744.130634138748,-0.226663830617724,NA,-0.00160538407144151,NA,NA,NA,NA,NA,NA,4,-165.989172464213,342.331286104897,77.0657517337369,2.87736142428711e-18
"37",742.567878116109,NA,NA,-0.00160297680473186,NA,NA,0.120518843838758,NA,NA,NA,4,-165.989331055592,342.331603287655,77.0660689164943,2.87690513575451e-18
"7",742.22241729307,NA,0.0512580331851093,-0.00160108213316519,NA,NA,NA,NA,NA,NA,4,-165.994405889491,342.341752955452,77.0762185842912,2.86234230328109e-18
"189",-3820.8328264699,NA,NA,-0.00133469237934245,0.0486426753147356,-2.64822945062846,0.935313798624563,NA,-0.326187035703532,NA,7,-160.194445452861,342.388890905723,77.1233565345623,2.79566863016545e-18
"128",-4478.63960451327,-8.03196146068432,3.38126695242339,-0.00149510103827422,0.0546485985672293,-4.63401014090835,3.10697010325933,0.248578285347404,NA,NA,9,-154.698693062936,342.397386125872,77.1318517547112,2.78381890425095e-18
"109",-3242.54270111774,NA,NA,-0.00147837606515691,0.0426840786443974,NA,-0.277270555700604,0.123074152717438,NA,NA,6,-162.47310818159,342.546216363179,77.2806819920186,2.58418085279327e-18
"79",-3359.89953751999,NA,0.696027401517967,-0.00147461720260153,0.0437517704842115,NA,NA,0.0996934201866263,NA,NA,6,-162.475272463093,342.550544926187,77.2850105550265,2.57859400590618e-18
"85",724.79772863499,NA,NA,-0.00156023201599572,NA,-1.8391661220724,NA,0.136351848230236,NA,NA,5,-164.407420740603,342.564841481205,77.2993071100447,2.56022722400424e-18
"498",750.46375924312,0.017048803442071,NA,NA,NA,0.523427491310913,0.10408984134608,0.0484500314790743,-0.0703360259318557,1.03677177866067,8,-157.760825762556,342.598574602035,77.3330402308748,2.51740712586051e-18
"57",-4511.62647682363,NA,NA,NA,0.0560461112513686,-3.11995755534186,0.911920610275248,NA,NA,NA,5,-164.556742099898,342.863484199795,77.5979498286346,2.20510395879738e-18
"16",-3646.52167354362,-0.834650830857844,2.05306007474965,-0.00145531000368857,0.0465446656356488,NA,NA,NA,NA,NA,6,-162.681020388177,342.962040776355,77.6965064051945,2.09907414956746e-18
"89",-4445.90777474498,NA,NA,NA,0.0554037069543305,-2.77507246852429,NA,0.0896702144289711,NA,NA,5,-164.608176872926,342.966353745852,77.700819374691,2.09455240546686e-18
"47",-3634.13609076162,NA,1.83448891809574,-0.00143362030871116,0.0464619658526052,NA,-0.271249831111679,NA,NA,NA,6,-162.731554360056,343.063108720113,77.7975743489524,1.99563519764687e-18
"158",-3815.22127752062,-0.68876569704754,NA,-0.00133512329289478,0.0486920826665672,-2.36045570168934,NA,NA,-0.090372803026568,NA,7,-160.560768614678,343.121537229356,77.8560028581959,1.93817758006967e-18
"53",721.637617289197,NA,NA,-0.00151925639006112,NA,-2.14874654625522,0.851365702823815,NA,NA,NA,5,-164.710493169261,343.170986338522,77.905451967362,1.89084455785787e-18
"96",-4410.02687285545,-3.56864789597226,3.45782132850085,-0.00140616862679813,0.0541481454983536,-3.00711626039295,NA,0.176778619124473,NA,NA,8,-158.064619590601,343.206162258124,77.940627886964,1.85787920620161e-18
"173",-3270.13536060655,NA,NA,-0.00147458697548564,0.0430248813705505,NA,0.105203066629091,NA,-0.688488623453861,NA,6,-162.836976867598,343.273953735197,78.0084193640361,1.79596033946611e-18
"142",-3277.20606273042,-0.0363426916313098,NA,-0.00147196998392894,0.0431090249013455,NA,NA,NA,-0.659217929483503,NA,6,-162.84191214011,343.28382428022,78.0182899090598,1.78711862185969e-18
"197",741.182341642375,NA,NA,-0.00175284300373817,NA,NA,NA,0.224873585078972,-2.00084481639332,NA,5,-164.803707304386,343.357414608771,78.0918802376108,1.72255637187173e-18
"153",-4503.82318009461,NA,NA,NA,0.0560444480623123,-2.80449504165324,NA,NA,0.379308477646495,NA,5,-164.812108085293,343.374216170586,78.1086817994259,1.70814616642773e-18
"26",-4489.812576646,-0.344858796073329,NA,NA,0.0559215522476713,-2.77809753093365,NA,NA,NA,NA,5,-164.834195868703,343.418391737407,78.1528573662461,1.6708306296999e-18
"46",-3295.91606345979,-0.282176178556574,NA,-0.00145041207926008,0.0432875260442788,NA,0.0916651151601394,NA,NA,NA,6,-162.967054277416,343.534108554832,78.2685741836716,1.57690249574015e-18
"22",731.928683476542,-0.646515367190312,NA,-0.0015305533568892,NA,-1.85454294075996,NA,NA,NA,NA,5,-164.913712595937,343.577425191875,78.3118908207143,1.54311663239213e-18
"23",710.491372619384,NA,0.810367586393076,-0.00151977629968244,NA,-1.87467088225659,NA,NA,NA,NA,5,-164.915574178898,343.581148357795,78.315613986635,1.54024666493348e-18
"149",732.125056660008,NA,NA,-0.00153985281380165,NA,-1.74026207608817,NA,NA,-0.409036454192565,NA,5,-164.920785302733,343.591570605466,78.326036234306,1.53224112586942e-18
"222",-3539.8981839346,-3.1854693250196,NA,-0.00154796981825158,0.0457427092792553,-2.38263198081557,NA,0.307365330961724,-1.52371094325381,NA,8,-158.379563322151,343.836049721226,78.5705153500651,1.3559358686841e-18
"70",741.796805881025,-2.11877637965713,NA,-0.00170646736770558,NA,NA,NA,0.20762113793796,NA,NA,5,-165.196591837688,344.143183675376,78.8776493042153,1.16290933990035e-18
"11",-4229.26384283345,NA,1.69263528118897,NA,0.0529067778117129,NA,NA,NA,NA,NA,4,-166.95859460348,344.27013038343,79.0045960122698,1.09138939933428e-18
"73",-3902.08894016432,NA,NA,NA,0.0498012574023017,NA,NA,0.0804905459051505,NA,NA,4,-166.963549339883,344.280039856236,79.0145054850756,1.08599522693414e-18
"206",-3000.23448834678,-2.49666049798655,NA,-0.00168350081974425,0.0401436663902143,NA,NA,0.303631349756611,-2.08042270565193,NA,7,-161.148681085735,344.297362171469,79.0318278003087,1.0766298670774e-18
"160",-4755.07790294916,-2.24404104517524,5.13626223470086,-0.00136707117200655,0.0574916329051982,-2.88294134697989,NA,NA,-1.00862764347599,NA,8,-158.715992881452,344.508908839828,79.2433744686676,9.68566955448492e-19
"10",-3942.04127664631,0.324398136728901,NA,NA,0.0502511196791593,NA,NA,NA,NA,NA,4,-167.110148305172,344.573237786816,79.3077034156551,9.37909197647067e-19
"1",748.975909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-169.973331865951,344.578242679271,79.3127083081103,9.35565064570369e-19
"41",-3948.91094262575,NA,NA,NA,0.0503467754301366,NA,-0.146114839560951,NA,NA,NA,4,-167.113252419979,344.579446016429,79.3139116452681,9.35002333773174e-19
"137",-3938.06210605719,NA,NA,NA,0.0502249491175828,NA,NA,NA,-0.158377031593053,NA,4,-167.115000252226,344.582941680922,79.317407309762,9.33369533889064e-19
"71",767.428363239964,NA,-1.26016647869312,-0.00164444988543795,NA,NA,NA,0.15694526160603,NA,NA,5,-165.441466073257,344.632932146514,79.3673977753539,9.10328897700524e-19
"101",739.521209500716,NA,NA,-0.001639534874852,NA,NA,-0.189390198199436,0.136738365047438,NA,NA,5,-165.519018209959,344.788036419919,79.5225020487582,8.42399041968418e-19
"376",809.331994762354,-0.525142789939134,-2.79043957646211,-0.000538206524957147,NA,0.369280576262619,0.552346903611287,0.124807506372555,NA,0.931729068734085,9,-155.901900350594,344.803800701188,79.5382663300276,8.35785233973363e-19
"488",796.452678733731,-1.29208614938747,-2.36702982569707,-0.000636224405075937,NA,NA,0.82878157336298,0.155450797835819,-0.320086338622461,0.873528488751851,9,-155.90380937498,344.80761874996,79.5420843787999,8.3419122156852e-19
"503",813.985414391437,NA,-2.9150225772372,-0.000501912429299065,NA,0.554042456671176,0.373643501342759,0.112534167880956,-0.016466327881965,0.954515734998129,9,-155.917252642196,344.834505284393,79.5689709132325,8.2305200754025e-19
"223",-4197.16695507111,NA,2.9575691229879,-0.00141802633170324,0.0519992059949672,-2.40809311969899,NA,0.129494153620835,-1.54500461969352,NA,8,-158.932065863034,344.941054802991,79.6755204318306,7.80351634858278e-19
"472",819.4162844337,0.484065493444218,-3.00228287158387,-0.00045433583699551,NA,0.807584714246782,NA,0.100923970521594,0.0832219342505612,0.983363076104181,9,-155.986619931319,344.973239862638,79.7077054914778,7.6789430670173e-19
"86",727.616672673149,-2.9117048077005,NA,-0.0016389315076924,NA,-2.09548741608311,NA,0.242573291988933,NA,NA,6,-163.719154809861,345.038309619722,79.7727752485612,7.43313001859262e-19
"17",732.513507980552,NA,NA,NA,NA,-2.2190602562824,NA,NA,NA,NA,3,-168.86695061054,345.067234554414,79.8017001832537,7.32640225212169e-19
"190",-3906.41340255278,-3.61629815306003,NA,-0.00137875314892625,0.0494853452486047,-3.56162193810087,2.38723005384816,NA,-0.119917806895253,NA,8,-159.007417016431,345.091757109786,79.8262227386255,7.23711967744129e-19
"207",-3409.15549368821,NA,1.73393166192711,-0.00158315480833255,0.0440534952858311,NA,NA,0.172667580182049,-2.01286322260737,NA,7,-161.576930794772,345.153861589545,79.8883272183845,7.01584423027689e-19
"28",-5356.35468836386,-1.89191202866848,4.42370304148661,NA,0.0640798318689768,-3.37063048297369,NA,NA,NA,NA,6,-163.783755302012,345.167510604025,79.9019762328642,6.9681275571202e-19
"135",726.586822881372,NA,0.83720345924284,-0.00164400856706355,NA,NA,NA,NA,-0.966118882528518,NA,5,-165.821559769069,345.393119538138,80.1275851669778,6.22480476282146e-19
"165",744.327924657631,NA,NA,-0.00163955284942053,NA,NA,0.246338491844831,NA,-0.829089192098948,NA,5,-165.837840558903,345.425681117806,80.1601467466451,6.12428055193461e-19
"213",728.703974256006,NA,NA,-0.00165888046234424,NA,-1.61208415002623,NA,0.210203730606239,-1.58648644059931,NA,6,-163.924563415844,345.449126831687,80.1835924605269,6.052905663354e-19
"134",746.092063979217,-0.0601307155873695,NA,-0.00163377327506683,NA,NA,NA,NA,-0.763560574193232,NA,5,-165.858859355127,345.467718710254,80.2021843390938,5.99689894068101e-19
"440",828.730739417117,1.54439083187444,-3.33149718325104,-0.000298982662275935,NA,1.05918512027321,-0.0544326224366807,NA,0.636034490871574,1.05745369948275,9,-156.25112630104,345.50225260208,80.2367182309194,5.89423966770527e-19
"237",-3116.95546641256,NA,NA,-0.00158059284332988,0.0413584480066044,NA,-0.190409705253982,0.202048717163019,-1.72750942805082,NA,7,-161.76407148702,345.52814297404,80.2626086028792,5.81842938676367e-19
"54",715.805239399963,-3.39420821943714,NA,-0.00157322959520265,NA,-2.97629919671811,2.235579930716,NA,NA,NA,6,-164.022220022135,345.644440044269,80.3789056731089,5.48974510450233e-19
"59",-5050.65730242987,NA,2.88590251163579,NA,0.0611012648074103,-3.26857035801923,0.537488685439635,NA,NA,NA,6,-164.036669374031,345.673338748062,80.4078043769011,5.410992180215e-19
"58",-4590.93165527224,-2.92241539439075,NA,NA,0.0568420229223511,-3.85312973064131,2.10472450651667,NA,NA,NA,6,-164.039683627494,345.679367254988,80.4138328838271,5.39470663500873e-19
"38",742.939727658232,-0.566347751618392,NA,-0.0016173626698912,NA,NA,0.304519041643949,NA,NA,NA,5,-165.9677877722,345.6855755444,80.4200411732399,5.37798664901877e-19
"191",-4409.59555129379,NA,3.34369420948577,-0.00134347371112401,0.0541396890493361,-2.75115952213689,0.57742234151387,NA,-0.989602819481516,NA,8,-159.308090914684,345.69310490629,80.4275705351299,5.35777830800444e-19
"8",739.525982122532,-0.291151844544761,0.20113852044424,-0.00160738616370339,NA,NA,NA,NA,NA,NA,5,-165.986958163355,345.723916326711,80.4583819555503,5.27587047217821e-19
"39",743.693814575903,NA,-0.0493391147582298,-0.00160292060430635,NA,NA,0.127576170707024,NA,NA,NA,5,-165.98918949346,345.728378986919,80.462844615759,5.26411138764559e-19
"502",737.772075350682,-2.87559438420987,NA,-0.000846874272828427,NA,-0.617980895987061,1.1925606425914,0.195590184608186,-1.01167703505886,0.748571407481343,9,-156.374017446412,345.748034892823,80.4825005216629,5.21262934452379e-19
"155",-5145.72295337168,NA,3.57065704458088,NA,0.0620166213037131,-3.06461935362704,NA,NA,-0.386162562660059,NA,6,-164.101461054636,345.802922109271,80.5373877381107,5.07152110284125e-19
"224",-4434.73504884716,-4.50626310834755,4.80869762796352,-0.00156634627031407,0.0541408928749207,-2.87059444485879,NA,0.290709490949603,-2.30573291955354,NA,9,-156.404304409567,345.808608819133,80.5430744479726,5.05712144967002e-19
"91",-5044.49068659426,NA,2.99880261041996,NA,0.0610527327203352,-3.06958929784965,NA,0.0272652885949911,NA,NA,6,-164.115283908726,345.830567817451,80.565033446291,5.00190049292618e-19
"118",704.471261597378,-7.29477904572708,NA,-0.00172799195764912,NA,-3.68885288170612,3.03780260511473,0.312114841457598,NA,NA,7,-161.92104724109,345.84209448218,80.5765601110197,4.97315579013526e-19
"500",844.583392984245,1.74597211567788,-3.91688120871035,NA,NA,1.31610881248052,-0.204803403004148,0.0345747630931585,0.697127929536654,1.14302213135504,9,-156.442352222642,345.884704445285,80.6191700741242,4.86832348817093e-19
"198",746.342096287942,-2.86356163817234,NA,-0.00186227371996443,NA,NA,NA,0.346205687304697,-2.37585883941216,NA,6,-164.168223122591,345.936446245182,80.6709118740219,4.743990812016e-19
"253",-3656.53757726345,NA,NA,-0.00142771330919664,0.0468873112635424,-2.42121382217671,0.638193539408876,0.154441814020696,-1.15145058813407,NA,8,-159.431053291358,345.939029659639,80.6734952884787,4.73786692078141e-19
"127",-4187.98896509297,NA,2.02118340312162,-0.00132305051304798,0.052051373259751,-2.7427121830086,0.477738879742323,0.0624833102154933,NA,NA,8,-159.484938784633,346.046800646188,80.7812662750277,4.48932126512854e-19
"80",-3389.82664841211,-2.06184058017567,1.23480290103294,-0.00153600642286768,0.0439751109392229,NA,NA,0.163141975487389,NA,NA,7,-162.076560309902,346.153120619803,80.8875862486425,4.25690145490408e-19
"192",-4904.81563432949,-5.449125056619,5.42378321188221,-0.00141532834439457,0.058829098538974,-4.19151338070455,2.54256288858502,NA,-1.09149774606481,NA,9,-156.585254967738,346.170509935477,80.9049755643163,4.22004959263249e-19
"117",719.85619093632,NA,NA,-0.00155492614551171,NA,-2.05702826248255,0.548084939421451,0.120049557527969,NA,NA,6,-164.307027846788,346.214055693576,80.9485213224157,4.1291600176805e-19
"110",-3144.88066752533,-2.20996795527799,NA,-0.00155509053184762,0.0416379298376577,NA,0.301911257901311,0.185606426249037,NA,NA,7,-162.150522462345,346.30104492469,81.0355105535298,3.95341350885044e-19
"90",-4445.10319791973,-1.74743747547513,NA,NA,0.0554143453857375,-2.94157720372088,NA,0.152448520107062,NA,NA,6,-164.364908670899,346.329817341799,81.0642829706383,3.89694602797572e-19
"87",735.007173712292,NA,-0.431390162604691,-0.00156296780358344,NA,-1.80370446701107,NA,0.145168823630614,NA,NA,6,-164.396205014482,346.392410028963,81.1268756578026,3.77687456532197e-19
"121",-4477.31643742148,NA,NA,NA,0.0556683492206006,-3.07003629153067,0.740600757035728,0.0677180627221208,NA,NA,6,-164.427534205442,346.455068410884,81.1895340397233,3.66038247047755e-19
"144",-3789.36084448741,-0.916713657681546,3.20500276606045,-0.00151080670825908,0.0478287640977091,NA,NA,NA,-1.31077396433347,NA,7,-162.249493137949,346.498986275897,81.2334519047368,3.58088046306193e-19
"175",-3757.56367259763,NA,2.87263037032968,-0.00148680251489019,0.0475598806434926,NA,-0.22998708587162,NA,-1.27053946143807,NA,7,-162.328468295388,346.656936590777,81.3914022196165,3.30895871451955e-19
"185",-4522.87932193297,NA,NA,NA,0.0561582912958596,-3.14379427182285,0.88461425364594,NA,0.238271235762754,NA,6,-164.542518736811,346.685037473621,81.419503102461,3.26279147846134e-19
"217",-4436.14629853307,NA,NA,NA,0.0553030561112726,-2.75653886792546,NA,0.0959882854046346,-0.138948921638537,NA,6,-164.604478615726,346.808957231452,81.5434228602915,3.06676491324027e-19
"111",-3425.68433788591,NA,0.969886870284585,-0.00146841536170341,0.0444139921936254,NA,-0.381126794694145,0.105561919842559,NA,NA,7,-162.413152357629,346.826304715258,81.5607703440974,3.0402796152741e-19
"181",723.412729973247,NA,NA,-0.00154623150526691,NA,-2.08809606272913,0.915400885773886,NA,-0.557894201957904,NA,6,-164.634791126156,346.869582252313,81.6040478811522,2.975198386671e-19
"65",745.370089618124,NA,NA,NA,NA,NA,NA,0.0955759378328451,NA,NA,3,-169.802503607548,346.93834054843,81.6728061772697,2.87465185588246e-19
"55",715.077889537106,NA,0.283306089363592,-0.00151920077582342,NA,-2.15845636086508,0.814144975054258,NA,NA,NA,6,-164.705276820833,347.010553641667,81.7450192705062,2.77270957135336e-19
"154",-4513.76821094545,-0.463960056148678,NA,NA,0.0561604464169643,-2.85241428877363,NA,NA,0.437827349388332,NA,6,-164.788065579428,347.176131158855,81.9105967876946,2.55240555169628e-19
"24",697.300334289785,-1.15403960615703,1.46433332488295,-0.00153834963042236,NA,-2.02255814409944,NA,NA,NA,NA,6,-164.792922270293,347.185844540585,81.9203101694247,2.54003936066023e-19
"199",747.205380082784,NA,-0.263822199216489,-0.00175115262379399,NA,NA,NA,0.228303895959286,-1.95770965577601,NA,6,-164.799853325203,347.199706650406,81.9341722792453,2.52249507880242e-19
"229",741.731697525781,NA,NA,-0.0017516238316952,NA,NA,-0.0923831557173358,0.227309865518644,-1.99188703940954,NA,6,-164.800527913813,347.201055827626,81.935521456465,2.52079400618046e-19
"151",699.976646511537,NA,1.36667394874777,-0.00155423873767857,NA,-1.81239388729021,NA,NA,-0.71483521410922,NA,6,-164.812785290725,347.22557058145,81.9600362102893,2.49008427877392e-19
"2",747.942036143394,0.334488306549079,NA,NA,NA,NA,NA,NA,NA,NA,3,-169.965074853016,347.263483039366,81.9979486682053,2.44332624917357e-19
"129",749.715448773423,NA,NA,NA,NA,NA,NA,NA,-0.219359215522436,NA,3,-169.965610607457,347.264554548248,81.9990201770871,2.44201757687987e-19
"3",751.684422419478,NA,-0.113566664560996,NA,NA,NA,NA,NA,NA,NA,3,-169.972743136824,347.278819606981,82.0132852358208,2.4246617837289e-19
"33",749.138460780859,NA,NA,NA,NA,NA,-0.0225055832530339,NA,NA,NA,3,-169.973204263126,347.279741859584,82.0142074884239,2.42354396615539e-19
"48",-3652.76642139092,-0.78293068187427,2.06869170918087,-0.00145322860234622,0.0466098756618406,NA,-0.0507957470915046,NA,NA,NA,7,-162.68023749274,347.36047498548,82.0949406143194,2.32766205693725e-19
"150",733.199629637219,-0.558507413592898,NA,-0.00154566145659683,NA,-1.79464424792744,NA,NA,-0.341344294190338,NA,6,-164.886308978031,347.372617956061,82.1070835849008,2.31357250652768e-19
"201",-3867.96204255019,NA,NA,NA,0.0494491925494082,NA,NA,0.11600851905619,-0.77361520579034,NA,5,-166.867673701216,347.485347402433,82.2198130312725,2.18677563540212e-19
"139",-4312.00344471273,NA,2.26529019471679,NA,0.0536713627222621,NA,NA,NA,-0.675645423146708,NA,5,-166.880664446424,347.511328892848,82.2457945216877,2.15855151340795e-19
"75",-4116.97724353359,NA,1.19143288395468,NA,0.0518094013377506,NA,NA,0.0553098242406335,NA,NA,5,-166.898165799325,347.546331598649,82.280797227489,2.12110260080555e-19
"43",-4318.15453034692,NA,2.08032952869027,NA,0.0537951335042685,NA,-0.452356958026573,NA,NA,NA,5,-166.899274498516,347.548548997032,82.2830146258717,2.11875223923001e-19
"105",-3914.72852244305,NA,NA,NA,0.0499596920266246,NA,-0.354658076343917,0.0914702158318634,NA,NA,5,-166.924820092178,347.599640184357,82.3341058131962,2.06531293095832e-19
"60",-5501.50923863319,-4.68476764492298,4.61906921604897,NA,0.0654130871378121,-4.53313078925059,2.22473872921329,NA,NA,NA,7,-162.801072278172,347.602144556344,82.3366101851837,2.06272839353192e-19
"74",-3890.99068376792,-0.580057281622951,NA,NA,0.049693205437183,NA,NA,0.101146809197076,NA,NA,5,-166.94128459228,347.63256918456,82.3670348133991,2.03158698825544e-19
"81",728.310739347586,NA,NA,NA,NA,-2.25458756559816,NA,0.104412647917868,NA,NA,4,-168.641240631583,347.635422439637,82.3698880684761,2.02869073673843e-19
"12",-4252.52743153958,-0.257185267015117,1.83204114413033,NA,0.0531289294875158,NA,NA,NA,NA,NA,5,-166.953279497369,347.656558994737,82.3910246235766,2.00736386262822e-19
"174",-3263.43905300815,-0.232044211285088,NA,-0.00148051024818051,0.0429546228352941,NA,0.179995566679455,NA,-0.683271336245575,NA,7,-162.832181723689,347.664363447379,82.3988290762182,1.999545938104e-19
"49",723.722499538203,NA,NA,NA,NA,-2.56716756306687,0.859582077982302,NA,NA,NA,4,-168.688309044978,347.729559266427,82.464024895267,1.93541585263104e-19
"102",739.603489998196,-2.78940414749581,NA,-0.00173137778946065,NA,NA,0.53892992830542,0.215243402967072,NA,NA,6,-165.125557415841,347.851114831682,82.5855804605216,1.82128888985347e-19
"246",708.005294345815,-8.61335034834456,NA,-0.00191706599402212,NA,-3.61768672683594,3.48009764106708,0.465134229001624,-2.53643310489405,NA,8,-160.392965140877,347.862853358678,82.5973189875174,1.81063057428099e-19
"214",732.988393502056,-3.44110799652851,NA,-0.0017759545325853,NA,-1.8596123452091,NA,0.353754586728037,-1.97351349067842,NA,7,-162.937272275892,347.874544551784,82.6090101806237,1.8000772337739e-19
"42",-3962.55902683159,0.753552952907465,NA,NA,0.0504868925413702,NA,-0.389572122469211,NA,NA,NA,5,-167.078202652934,347.906405305868,82.6408709347077,1.77162852569118e-19
"72",758.965182392628,-1.96988110824678,-0.754961171728888,-0.00170392938684162,NA,NA,NA,0.21784318857522,NA,NA,6,-165.16501561505,347.9300312301,82.6644968589392,1.75082347162979e-19
"138",-3937.8402616774,0.370100545820961,NA,NA,0.0502117368403669,NA,NA,NA,-0.197728856622638,NA,5,-167.10221136543,347.95442273086,82.6888883596993,1.72960054342861e-19
"169",-3945.15227003086,NA,NA,NA,0.0503096751132189,NA,-0.126985506753184,NA,-0.128793212113223,NA,5,-167.109921238582,347.969842477164,82.7043081060033,1.7163168163615e-19
"19",712.316995866753,NA,0.824410733989223,NA,NA,-2.2911342620833,NA,NA,NA,NA,4,-168.833822573938,348.020586324347,82.755051953187,1.67331834086365e-19
"145",731.601891264652,NA,NA,NA,NA,-2.24831335368433,NA,NA,0.206028983724277,NA,4,-168.859621013134,348.072183202739,82.8066488315789,1.63070142795748e-19
"18",733.016558757886,-0.203241485900132,NA,NA,NA,-2.23592995752531,NA,NA,NA,NA,4,-168.863647581522,348.080236339514,82.8147019683533,1.6241484989009e-19
"122",-4554.31775040982,-5.46667068930435,NA,NA,0.0563716339496279,-4.33769811511047,2.61560407433053,0.208536272478963,NA,NA,7,-163.1273746563,348.254749312601,82.9892149414401,1.4884379155905e-19
"208",-3470.45900094219,-3.20394881507513,2.88298803590308,-0.00171115932201595,0.0444912033062793,NA,NA,0.293187095292694,-2.61762892207403,NA,8,-160.592694359885,348.262311796693,82.9967774255321,1.48282039884965e-19
"103",766.878195178944,NA,-1.21961816171746,-0.00164384705405323,NA,NA,-0.0632712503454483,0.158063355309158,NA,NA,6,-165.4401458984,348.480291796801,83.2147574256401,1.32970345223153e-19
"238",-2920.61223827515,-3.51340559263978,NA,-0.00173598905412772,0.039261661134116,NA,0.758785762891304,0.327295446161226,-2.29258611561866,NA,8,-160.956524468317,348.989972013557,83.7244376423965,1.03057390949104e-19
"92",-5228.89409707868,-2.67619494462915,3.9288067298797,NA,0.062820930426282,-3.41592784792277,NA,0.104056727191019,NA,NA,7,-163.559795041264,349.119590082528,83.8540557113672,9.65901715496841e-20
"136",723.293631672,-0.341012113742851,1.01953654619264,-0.00165176277067604,NA,NA,NA,NA,-0.974459674298057,NA,6,-165.811192552264,349.222385104528,83.9568507333677,9.17511004850212e-20
"167",728.320515308162,NA,0.715278253588292,-0.00164692408174342,NA,NA,0.166581079091811,NA,-0.977708606377183,NA,6,-165.812548732307,349.225097464614,83.9595630934531,9.16267538109445e-20
"166",744.633584247949,-0.50377068190852,NA,-0.00165182750522234,NA,NA,0.408213525209402,NA,-0.817263942803987,NA,6,-165.820593053023,349.241186106045,83.9756517348846,9.08926355174395e-20
"88",715.809003586332,-3.03069775498888,0.503789314089015,-0.00163895280001559,NA,-2.14737562295884,NA,0.236617548200333,NA,NA,7,-163.704055058374,349.408110116749,84.1425757455883,8.36145020997871e-20
"156",-5399.3333589456,-1.89880645835734,4.75499471127793,NA,0.0644722445014765,-3.34701367381795,NA,NA,-0.40056396319613,NA,7,-163.747485207725,349.494970415449,84.2294360442889,8.00608384107126e-20
"40",740.109347288745,-0.597907580043769,0.12493674509717,-0.00161830663575587,NA,NA,0.296901887904946,NA,NA,NA,6,-165.966945225054,349.533890450107,84.2683560789468,7.85179144620663e-20
"245",723.798746318506,NA,NA,-0.00165343875166559,NA,-1.82844701668871,0.543255761374808,0.193908385620144,-1.58354998347929,NA,7,-163.821495063011,349.642990126021,84.3774557548607,7.43495016780233e-20
"56",677.669098541182,-3.98912147037443,1.60290018307766,-0.00158237498747584,NA,-3.17628344543297,2.26760651254345,NA,NA,NA,7,-163.865203421878,349.730406843755,84.4648724725947,7.11698028825192e-20
"193",746.944735788724,NA,NA,NA,NA,NA,NA,0.139406964978644,-0.957556536122579,NA,4,-169.688743556111,349.730428288693,84.4648939175329,7.11690397705972e-20
"230",742.60051807876,-4.26416540458512,NA,-0.0019297020294995,NA,NA,1.05360883777093,0.377765510870164,-2.66144428754112,NA,7,-163.882990979142,349.765981958284,84.5004475871239,6.99150584405042e-20
"215",721.220491170658,NA,0.321145817087321,-0.00165979543751304,NA,-1.63168894867158,NA,0.205849675167318,-1.63395498819705,NA,7,-163.918512319163,349.837024638326,84.5714902671656,6.74751724289963e-20
"67",770.89166627229,NA,-1.10619743387093,NA,NA,NA,NA,0.118390450105243,NA,NA,4,-169.75548319181,349.863907560091,84.5983731889301,6.65742757856893e-20
"66",746.704647596424,-0.762804126852512,NA,NA,NA,NA,NA,0.122696907836905,NA,NA,4,-169.772727889091,349.898396954653,84.6328625834922,6.5436064811493e-20
"97",746.942463393549,NA,NA,NA,NA,NA,-0.25991180297784,0.103657579319404,NA,NA,4,-169.786437650949,349.925816478369,84.6602821072082,6.45450735407402e-20
"182",717.141884850592,-3.30690698080936,NA,-0.00158987377911562,NA,-2.91447017954741,2.24278348259691,NA,-0.372942869345572,NA,7,-163.986743125932,349.973486251865,84.7079518807043,6.30248383100477e-20
"186",-4614.14904565822,-3.03484002504761,NA,NA,0.0570736824561394,-3.92405313843845,2.10167490445803,NA,0.427012554975043,NA,7,-163.992517028204,349.985034056408,84.719499685248,6.26619875932935e-20
