"","year","commGIS","ForPix","khum_name","area","diffPix"
"8305",2010,60604,8706,"Mean Ritth",834873657.9,-31
"8306",2010,171106,30,"Khchas",54095566.41,0
"8307",2010,171109,0,"Samraong",24183674.91,0
"8308",2010,20402,0,"Khnach Romeas",76284907.67,0
"8309",2010,20209,0,"Bansay Traeng",59479979.9,0
"8310",2010,170907,0,"Mean Chey",16862964.79,0
"8311",2010,190204,376,"Ou Mreah",100263307.7,0
"8312",2010,110201,4795,"Nang Khi Loek",431119565.8,0
"8313",2010,171009,86,"Siem Reab",55129129.72,0
"8314",2010,170909,0,"Trapeang Thum",28294057.43,0
"8315",2010,20203,0,"Ou Ta Ki",102256063.9,0
"8316",2010,21205,0,NA,83350433.85,0
"8317",2010,21206,9,NA,171985575.1,0
"8318",2010,170408,268,"Pongro Kraom",124128844.5,0
"8319",2010,170405,69,"Kouk Thlok Kraom",132530399.1,0
"8320",2010,20406,102,"Kdol Ta Haen",382357830.4,0
"8321",2010,60607,2266,"Sandan",256359916.2,-16
"8322",2010,100401,11524,"Boeng Char",1153174213,0
"8323",2010,20504,70,"Preaek Luong",64051369.25,0
"8324",2010,171103,84,"Dan Run",120553178.4,0
"8325",2010,171105,0,"Kien Sangkae",35336706.94,0
"8326",2010,20803,137,"Ta Pon",191208578.1,0
"8327",2010,20501,67,"Preaek Norint",91294390.8,0
"8328",2010,60808,1625,"Popok",314084156.9,-45
"8329",2010,170411,107,"Sangvaeuy",87474300.44,0
"8330",2010,99,184,NA,2505150870,-10
"8331",2010,20204,0,"Chrey",60422570.88,0
"8332",2010,21202,0,NA,35492045.63,0
"8333",2010,20305,0,"Sla Kaet",7635808.56,0
"8334",2010,170407,423,"Lveaeng Ruessei",189586369.2,0
"8335",2010,20804,44,"Roka",152341366.6,0
"8336",2010,21203,0,NA,112407138.4,0
"8337",2010,110205,6188,"Srae Huy",560600689.5,0
"8338",2010,20502,0,"Samraong Knong",20807266.36,0
"8339",2010,21204,0,NA,50798212,0
"8340",2010,170403,0,"Kampong Kdei",31171889.92,0
"8341",2010,171104,79,"Kampong Khleang",210201796.2,-45
"8342",2010,20306,0,"Kdol Doun Teav",9235982.4,0
"8343",2010,60402,886,"Kraya",173317779.6,-7
"8344",2010,60606,794,"Ngan",136492540,-21
"8345",2010,20205,0,"Anlong Run",84487061.68,0
"8346",2010,20503,0,"Preaek Khpob",26588788.59,0
"8347",2010,60813,205,"Trea",118914748.3,0
"8348",2010,60403,121,"Phan Nheum",110757985,0
"8349",2010,170402,3,"Chi Kraeng",66228495.56,0
"8350",2010,60407,203,"Tuol Kreul",178528851.2,0
"8351",2010,20303,0,"Rotanak",6802571.1,0
"8352",2010,60405,1392,"Sala Visai",396515891.7,-13
"8353",2010,170412,120,"Spean Tnaot",193203774.7,-20
"8354",2010,20701,24,"Sdau",209969081.6,0
"8355",2010,60809,288,"Pralay",220067591.3,-9
"8356",2010,20802,2,"Norea",7248611.01,0
"8357",2010,240202,15,"Stueng Trang",150644184.2,0
"8358",2010,20309,0,"Ou Char",11919475.97,0
"8359",2010,20108,200,"Ta Kream",228461754.2,0
"8360",2010,20805,197,"Kampong Preah",268257822,0
"8361",2010,20304,0,"Chamkar Samraong",8877494.32,0
"8362",2010,60605,1015,"Mean Chey",146194727,0
"8363",2010,171003,60,"Kouk Chak",38083509.92,0
"8364",2010,171005,208,"Nokor Thum",54867383.87,0
"8365",2010,130508,3331,"Rieb Roy",342133111.2,0
"8366",2010,190202,110,"Kaoh Sampeay",64254324.54,-7
"8367",2010,171108,52,"Popel",75084959.28,0
"8368",2010,130605,5853,"Ronak Ser",539810134.8,0
"8369",2010,190206,11295,"Siem Bouk",1038413839,-2
"8370",2010,170710,46,"Puok",59172053.38,0
"8371",2010,130511,3776,"Romtom",354251652,0
"8372",2010,171101,55,"Chan Sar",93163499.73,0
"8373",2010,190503,1844,"Kang Cham",206525874.1,0
"8374",2010,130506,144,"Ruos Roan",35713910.05,0
"8375",2010,130505,706,"Rik Reay",97427064.38,0
"8376",2010,21000,183,NA,452529541.1,0
"8377",2010,10211,0,"Soea",188346363,0
"8378",2010,10210,7,"Sambuor",76687135.1,0
"8379",2010,110203,24645,"Roya",2219353040,-42
"8380",2010,20207,8,"Boeng Pring",81042489.95,0
"8381",2010,130507,541,"Rotanak",93914177.8,-37
"8382",2010,171110,0,"Ta Yaek",83443132.32,0
"8383",2010,170709,21,"Pou Treay",74865230.46,0
"8384",2010,170406,223,"Kouk Thlok Leu",212584679.1,0
"8385",2010,190207,159,"Srae Krasang",107522558.6,-44
"8386",2010,20404,6,"Prey Khpos",186182136.3,0
"8387",2010,170714,15,"Tuek Vil",45204091.98,0
"8388",2010,10207,0,"Phnum Touch",47618132.31,0
"8389",2010,170901,0,"Ampil",55550685.14,0
"8390",2010,170713,10,"Samraong Yea",46609006.52,0
"8391",2010,170705,0,"Khnat",23564192.52,0
"8392",2010,170903,0,"Ballangk",42556306.05,0
"8393",2010,60602,4746,"Dang Kambet",450711852.1,-83
"8394",2010,130501,278,"Robieb",71730784.61,0
"8395",2010,170902,0,"Bakong",25310580.09,0
"8396",2010,171002,22,"Svay Dangkum",40306978.75,0
"8397",2010,170905,0,"Kantreang",27708106.45,0
"8398",2010,20403,0,"Lvea",69729768.08,0
"8399",2010,20206,55,"Chrouy Sdau",107402124.7,0
"8400",2010,20506,340,"Prey Chas",324277046.4,0
"8401",2010,171001,0,"Sla Kram",13000350.56,0
"8402",2010,170706,18,"Krabei Riel",29962952.52,0
"8403",2010,130502,2,"Reaksmei",7656452.71,0
"8404",2010,170704,68,"Kaev Poar",102897690.3,0
"8405",2010,21100,74,NA,647802654.7,0
"8406",2010,171010,30,"Srangae",37376480.88,0
"8407",2010,100406,8116,"Roluos Mean Chey",825807483.6,-292
"8408",2010,170409,2596,"Pongro Leu",383480260.6,0
"8409",2010,190205,32,"Ou Ruessei Kandal",31566497.33,0
"8410",2010,130503,134,"Rohas",28862269.35,0
"8411",2010,130504,1703,"Rung Roeang",189997242.2,-9
"8412",2010,190201,10,"Kaoh Preah",30584049.57,0
"8413",2010,170410,18,"Ruessei Lok",113673230.8,0
"8414",2010,170908,21,"Roluos",20717612.77,0
"8415",2010,130512,6152,"Romoniy",592399389.9,-186
"8416",2010,171006,74,"Chreav",65776012.86,-3
"8417",2010,20507,68,"Kaoh Chiveang",446086822.6,-1
"8418",2010,20201,37,"Ta Pung",107847252.6,0
"8419",2010,170906,75,"Kandaek",75446232,0
"8420",2010,171008,39,"Sambuor",26958535.76,0
"8421",2010,171004,0,"Sala Kamraeuk",8401248.04,0
"8422",2010,20210,0,"Rung Chrey",80688222.78,0
"8423",2010,110202,6915,"Ou Buon Leu",653776691.5,0
"8424",2010,20405,11,"Ampil Pram Daeum",187771713.6,0
"8425",2010,100405,9637,"Ou Krieng",1013324612,-347
"8426",2010,20202,35,"Ta Meun",119123837.8,0
"8427",2010,20602,0,"Kear",96229547.12,0
"8428",2010,21305,34,"Doun Ba",119869465.4,0
"8429",2010,150206,0,"Srae Sdok",48888.32,0
"8430",2010,150206,0,"Srae Sdok",215201.77,0
"8431",2010,150206,0,"Srae Sdok",2765.98,0
"8432",2010,150206,0,"Srae Sdok",16154.41,0
"8433",2010,150206,0,"Srae Sdok",228626471.5,-9
"8434",2010,150206,0,"Srae Sdok",24544.07,0
"8435",2010,150206,0,"Srae Sdok",585094.77,0
"8436",2010,150206,0,"Srae Sdok",274168.84,0
"8437",2010,150206,0,"Srae Sdok",21308.04,0
"8438",2010,150206,0,"Srae Sdok",158742.67,0
"8439",2010,150206,0,"Srae Sdok",347848.47,0
"8440",2010,20601,0,"Moung Ruessei",50913616.48,0
"8441",2010,150107,27,"Snam Preah",228934433.1,-3
"8442",2010,20604,29,"Ruessei Krang",163115229.9,0
"8443",2010,21303,0,"Hab",48631524.88,0
"8444",2010,20703,162,"Phlov Meas",282403075.8,0
"8445",2010,60207,311,"San Kor",222207577.9,0
"8446",2010,60201,4,"Chey",56212171.43,0
"8447",2010,150101,16,"Boeng Bat Kandaol",194916886.7,-9
"8448",2010,60505,178,"Tang Krasau",143531316.4,0
"8449",2010,60208,49,"Tbaeng",142017094.5,0
"8450",2010,20702,86,"Andaeuk Haeb",134299645.8,0
"8451",2010,240102,300,"Ou Tavau",201643386.8,-2
"8452",2010,60209,76,"Trapeang Ruessei",143944648.8,0
"8453",2010,150206,0,"Srae Sdok",48888.32,0
"8454",2010,150206,0,"Srae Sdok",215201.77,0
"8455",2010,150206,0,"Srae Sdok",2765.98,0
"8456",2010,150206,0,"Srae Sdok",16154.41,0
"8457",2010,150206,0,"Srae Sdok",228626471.5,-9
"8458",2010,150206,0,"Srae Sdok",24544.07,0
"8459",2010,150206,0,"Srae Sdok",585094.77,0
"8460",2010,150206,0,"Srae Sdok",274168.84,0
"8461",2010,150206,0,"Srae Sdok",21308.04,0
"8462",2010,150206,0,"Srae Sdok",158742.67,0
"8463",2010,150206,0,"Srae Sdok",347848.47,0
"8464",2010,60705,5498,"Kraya",886450646.7,-464
"8465",2010,100407,209,"Sambour",96748621.7,0
"8466",2010,100408,463,"Sandan",97900919.26,0
"8467",2010,150206,0,"Srae Sdok",48888.32,0
"8468",2010,150206,0,"Srae Sdok",215201.77,0
"8469",2010,150206,0,"Srae Sdok",2765.98,0
"8470",2010,150206,0,"Srae Sdok",16154.41,0
"8471",2010,150206,0,"Srae Sdok",228626471.5,-9
"8472",2010,150206,0,"Srae Sdok",24544.07,0
"8473",2010,150206,0,"Srae Sdok",585094.77,0
"8474",2010,150206,0,"Srae Sdok",274168.84,0
"8475",2010,150206,0,"Srae Sdok",21308.04,0
"8476",2010,150206,0,"Srae Sdok",158742.67,0
"8477",2010,150206,0,"Srae Sdok",347848.47,0
"8478",2010,60701,7336,"Boeng Lvea",8022882.93,0
"8479",2010,60701,7336,"Boeng Lvea",858374066.9,-138
"8480",2010,150206,0,"Srae Sdok",48888.32,0
"8481",2010,150206,0,"Srae Sdok",215201.77,0
"8482",2010,150206,0,"Srae Sdok",2765.98,0
"8483",2010,150206,0,"Srae Sdok",16154.41,0
"8484",2010,150206,0,"Srae Sdok",228626471.5,-9
"8485",2010,150206,0,"Srae Sdok",24544.07,0
"8486",2010,150206,0,"Srae Sdok",585094.77,0
"8487",2010,150206,0,"Srae Sdok",274168.84,0
"8488",2010,150206,0,"Srae Sdok",21308.04,0
"8489",2010,150206,0,"Srae Sdok",158742.67,0
"8490",2010,150206,0,"Srae Sdok",347848.47,0
"8491",2010,60204,0,"Kampong Svay",90862839.73,0
"8492",2010,21302,0,"Koas Krala",27587516.13,0
"8493",2010,150206,184,"Srae Sdok",48888.32,0
"8494",2010,150206,184,"Srae Sdok",215201.77,0
"8495",2010,150206,184,"Srae Sdok",2765.98,0
"8496",2010,150206,184,"Srae Sdok",16154.41,0
"8497",2010,150206,184,"Srae Sdok",228626471.5,-9
"8498",2010,150206,184,"Srae Sdok",24544.07,0
"8499",2010,150206,184,"Srae Sdok",585094.77,0
"8500",2010,150206,184,"Srae Sdok",274168.84,0
"8501",2010,150206,184,"Srae Sdok",21308.04,0
"8502",2010,150206,184,"Srae Sdok",158742.67,0
"8503",2010,150206,184,"Srae Sdok",347848.47,0
"8504",2010,150206,0,"Srae Sdok",48888.32,0
"8505",2010,150206,0,"Srae Sdok",215201.77,0
"8506",2010,150206,0,"Srae Sdok",2765.98,0
"8507",2010,150206,0,"Srae Sdok",16154.41,0
"8508",2010,150206,0,"Srae Sdok",228626471.5,-9
"8509",2010,150206,0,"Srae Sdok",24544.07,0
"8510",2010,150206,0,"Srae Sdok",585094.77,0
"8511",2010,150206,0,"Srae Sdok",274168.84,0
"8512",2010,150206,0,"Srae Sdok",21308.04,0
"8513",2010,150206,0,"Srae Sdok",158742.67,0
"8514",2010,150206,0,"Srae Sdok",347848.47,0
"8515",2010,150206,0,"Srae Sdok",48888.32,0
"8516",2010,150206,0,"Srae Sdok",215201.77,0
"8517",2010,150206,0,"Srae Sdok",2765.98,0
"8518",2010,150206,0,"Srae Sdok",16154.41,0
"8519",2010,150206,0,"Srae Sdok",228626471.5,-9
"8520",2010,150206,0,"Srae Sdok",24544.07,0
"8521",2010,150206,0,"Srae Sdok",585094.77,0
"8522",2010,150206,0,"Srae Sdok",274168.84,0
"8523",2010,150206,0,"Srae Sdok",21308.04,0
"8524",2010,150206,0,"Srae Sdok",158742.67,0
"8525",2010,150206,0,"Srae Sdok",347848.47,0
"8526",2010,150206,0,"Srae Sdok",48888.32,0
"8527",2010,150206,0,"Srae Sdok",215201.77,0
"8528",2010,150206,0,"Srae Sdok",2765.98,0
"8529",2010,150206,0,"Srae Sdok",16154.41,0
"8530",2010,150206,0,"Srae Sdok",228626471.5,-9
"8531",2010,150206,0,"Srae Sdok",24544.07,0
"8532",2010,150206,0,"Srae Sdok",585094.77,0
"8533",2010,150206,0,"Srae Sdok",274168.84,0
"8534",2010,150206,0,"Srae Sdok",21308.04,0
"8535",2010,150206,0,"Srae Sdok",158742.67,0
"8536",2010,150206,0,"Srae Sdok",347848.47,0
"8537",2010,150206,0,"Srae Sdok",48888.32,0
"8538",2010,150206,0,"Srae Sdok",215201.77,0
"8539",2010,150206,0,"Srae Sdok",2765.98,0
"8540",2010,150206,0,"Srae Sdok",16154.41,0
"8541",2010,150206,0,"Srae Sdok",228626471.5,-9
"8542",2010,150206,0,"Srae Sdok",24544.07,0
"8543",2010,150206,0,"Srae Sdok",585094.77,0
"8544",2010,150206,0,"Srae Sdok",274168.84,0
"8545",2010,150206,0,"Srae Sdok",21308.04,0
"8546",2010,150206,0,"Srae Sdok",158742.67,0
"8547",2010,150206,0,"Srae Sdok",347848.47,0
"8548",2010,150206,0,"Srae Sdok",48888.32,0
"8549",2010,150206,0,"Srae Sdok",215201.77,0
"8550",2010,150206,0,"Srae Sdok",2765.98,0
"8551",2010,150206,0,"Srae Sdok",16154.41,0
"8552",2010,150206,0,"Srae Sdok",228626471.5,-9
"8553",2010,150206,0,"Srae Sdok",24544.07,0
"8554",2010,150206,0,"Srae Sdok",585094.77,0
"8555",2010,150206,0,"Srae Sdok",274168.84,0
"8556",2010,150206,0,"Srae Sdok",21308.04,0
"8557",2010,150206,0,"Srae Sdok",158742.67,0
"8558",2010,150206,0,"Srae Sdok",347848.47,0
"8559",2010,150206,0,"Srae Sdok",48888.32,0
"8560",2010,150206,0,"Srae Sdok",215201.77,0
"8561",2010,150206,0,"Srae Sdok",2765.98,0
"8562",2010,150206,0,"Srae Sdok",16154.41,0
"8563",2010,150206,0,"Srae Sdok",228626471.5,-9
"8564",2010,150206,0,"Srae Sdok",24544.07,0
"8565",2010,150206,0,"Srae Sdok",585094.77,0
"8566",2010,150206,0,"Srae Sdok",274168.84,0
"8567",2010,150206,0,"Srae Sdok",21308.04,0
"8568",2010,150206,0,"Srae Sdok",158742.67,0
"8569",2010,150206,0,"Srae Sdok",347848.47,0
"8570",2010,60709,625,"Ti Pou",351627005,0
"8571",2010,100410,2194,"Voadthonak",238747800.6,0
"8572",2010,60206,254,"Phat Sanday",224651228.1,-66
"8573",2010,20900,6068,NA,1250112014,-10
"8574",2010,21306,3128,"Chhnal Moan",624508780.7,-8
"8575",2010,110101,12029,"Chong Phlah",1072183495,0
"8576",2010,150102,0,"Boeng Khnar",56612084.38,0
"8577",2010,150208,0,"Sya",237828,0
"8578",2010,150208,0,"Sya",668510.11,0
"8579",2010,150208,0,"Sya",124525480.4,-6
"8580",2010,150208,0,"Sya",69142.73,0
"8581",2010,150208,0,"Sya",376642.61,0
"8582",2010,150208,0,"Sya",65813.48,0
"8583",2010,150208,0,"Sya",354399.38,0
"8584",2010,150208,0,"Sya",48397.03,0
"8585",2010,150208,0,"Sya",119162.13,0
"8586",2010,150208,0,"Sya",435980.78,0
"8587",2010,21304,224,"Preah Phos",199189119,0
"8588",2010,20609,0,"Robas Mongkol",128762802.7,0
"8589",2010,100202,2358,"Changkrang",245232114.3,0
"8590",2010,150108,0,"Svay Doun Kaev",29861256.84,0
"8591",2010,20603,0,"Prey Svay",143571129.2,0
"8592",2010,100212,2145,"Sambok",269612512.3,0
"8593",2010,150208,0,"Sya",237828,0
"8594",2010,150208,0,"Sya",668510.11,0
"8595",2010,150208,0,"Sya",124525480.4,-6
"8596",2010,150208,0,"Sya",69142.73,0
"8597",2010,150208,0,"Sya",376642.61,0
"8598",2010,150208,0,"Sya",65813.48,0
"8599",2010,150208,0,"Sya",354399.38,0
"8600",2010,150208,0,"Sya",48397.03,0
"8601",2010,150208,0,"Sya",119162.13,0
"8602",2010,150208,0,"Sya",435980.78,0
"8603",2010,150208,446,"Sya",237828,0
"8604",2010,150208,446,"Sya",668510.11,0
"8605",2010,150208,446,"Sya",124525480.4,-6
"8606",2010,150208,446,"Sya",69142.73,0
"8607",2010,150208,446,"Sya",376642.61,0
"8608",2010,150208,446,"Sya",65813.48,0
"8609",2010,150208,446,"Sya",354399.38,0
"8610",2010,150208,446,"Sya",48397.03,0
"8611",2010,150208,446,"Sya",119162.13,0
"8612",2010,150208,446,"Sya",435980.78,0
"8613",2010,60311,4,"Tboung Krapeu",36409167.75,0
"8614",2010,150208,0,"Sya",237828,0
"8615",2010,150208,0,"Sya",668510.11,0
"8616",2010,150208,0,"Sya",124525480.4,-6
"8617",2010,150208,0,"Sya",69142.73,0
"8618",2010,150208,0,"Sya",376642.61,0
"8619",2010,150208,0,"Sya",65813.48,0
"8620",2010,150208,0,"Sya",354399.38,0
"8621",2010,150208,0,"Sya",48397.03,0
"8622",2010,150208,0,"Sya",119162.13,0
"8623",2010,150208,0,"Sya",435980.78,0
"8624",2010,100215,4206,"Thmei",453573818.5,0
"8625",2010,60306,0,"Kampong Krabau",6117001.71,0
"8626",2010,150208,0,"Sya",237828,0
"8627",2010,150208,0,"Sya",668510.11,0
"8628",2010,150208,0,"Sya",124525480.4,-6
"8629",2010,150208,0,"Sya",69142.73,0
"8630",2010,150208,0,"Sya",376642.61,0
"8631",2010,150208,0,"Sya",65813.48,0
"8632",2010,150208,0,"Sya",354399.38,0
"8633",2010,150208,0,"Sya",48397.03,0
"8634",2010,150208,0,"Sya",119162.13,0
"8635",2010,150208,0,"Sya",435980.78,0
"8636",2010,150208,0,"Sya",237828,0
"8637",2010,150208,0,"Sya",668510.11,0
"8638",2010,150208,0,"Sya",124525480.4,-6
"8639",2010,150208,0,"Sya",69142.73,0
"8640",2010,150208,0,"Sya",376642.61,0
"8641",2010,150208,0,"Sya",65813.48,0
"8642",2010,150208,0,"Sya",354399.38,0
"8643",2010,150208,0,"Sya",48397.03,0
"8644",2010,150208,0,"Sya",119162.13,0
"8645",2010,150208,0,"Sya",435980.78,0
"8646",2010,150208,1,"Sya",237828,0
"8647",2010,150208,1,"Sya",668510.11,0
"8648",2010,150208,1,"Sya",124525480.4,-6
"8649",2010,150208,1,"Sya",69142.73,0
"8650",2010,150208,1,"Sya",376642.61,0
"8651",2010,150208,1,"Sya",65813.48,0
"8652",2010,150208,1,"Sya",354399.38,0
"8653",2010,150208,1,"Sya",48397.03,0
"8654",2010,150208,1,"Sya",119162.13,0
"8655",2010,150208,1,"Sya",435980.78,0
"8656",2010,100302,4347,"Chrouy Banteay",507528616.6,-18
"8657",2010,150208,0,"Sya",237828,0
"8658",2010,150208,0,"Sya",668510.11,0
"8659",2010,150208,0,"Sya",124525480.4,-6
"8660",2010,150208,0,"Sya",69142.73,0
"8661",2010,150208,0,"Sya",376642.61,0
"8662",2010,150208,0,"Sya",65813.48,0
"8663",2010,150208,0,"Sya",354399.38,0
"8664",2010,150208,0,"Sya",48397.03,0
"8665",2010,150208,0,"Sya",119162.13,0
"8666",2010,150208,0,"Sya",435980.78,0
"8667",2010,150208,0,"Sya",237828,0
"8668",2010,150208,0,"Sya",668510.11,0
"8669",2010,150208,0,"Sya",124525480.4,-6
"8670",2010,150208,0,"Sya",69142.73,0
"8671",2010,150208,0,"Sya",376642.61,0
"8672",2010,150208,0,"Sya",65813.48,0
"8673",2010,150208,0,"Sya",354399.38,0
"8674",2010,150208,0,"Sya",48397.03,0
"8675",2010,150208,0,"Sya",119162.13,0
"8676",2010,150208,0,"Sya",435980.78,0
"8677",2010,60307,0,"Prey Kuy",30348988.09,0
"8678",2010,60305,0,"Kdei Doung",19831437.93,0
"8679",2010,60203,659,"Kampong Kou",281928771.2,0
"8680",2010,150208,0,"Sya",237828,0
"8681",2010,150208,0,"Sya",668510.11,0
"8682",2010,150208,0,"Sya",124525480.4,-6
"8683",2010,150208,0,"Sya",69142.73,0
"8684",2010,150208,0,"Sya",376642.61,0
"8685",2010,150208,0,"Sya",65813.48,0
"8686",2010,150208,0,"Sya",354399.38,0
"8687",2010,150208,0,"Sya",48397.03,0
"8688",2010,150208,0,"Sya",119162.13,0
"8689",2010,150208,0,"Sya",435980.78,0
"8690",2010,60309,0,"achar Leak",6338375.23,0
"8691",2010,60308,0,"Prey Ta Hu",6702997.38,0
"8692",2010,170401,120,"Anlong Samnar",276417158.2,-71
"8693",2010,21201,0,NA,75140266.17,0
"8694",2010,20806,204,"Kampong Pring",319246642.9,0
"8695",2010,20810,0,"Voat Ta Muem",40615078.88,0
"8696",2010,60601,547,"Chheu Teal",116849195.4,0
"8697",2010,20308,0,"Voat Kor",24740174.83,0
"8698",2010,20809,0,"Ou Dambang Pir",28519570.13,0
"8699",2010,20808,0,"Ou Dambang Muoy",25641237.93,0
"8700",2010,20605,633,"Chrey",491663389.4,0
"8701",2010,20307,0,"Ou Mal",37592050.81,0
"8702",2010,20302,0,"Preaek Preah Sdach",3020206.9,0
"8703",2010,110206,7464,"Srae Sangkom",702782818.9,0
"8704",2010,20310,0,"Svay Pao",2219510.73,0
"8705",2010,20801,0,"Anlong Vil",40242258.16,0
"8706",2010,20301,0,"Tuol Ta Aek",3684341.69,0
"8707",2010,60406,58,"Sameakki",78726190.57,0
"8708",2010,150105,509,"Ou Ta Paong",291988924.7,0
"8709",2010,60801,2,"Banteay Stoung",55498093.5,0
"8710",2010,20103,0,"Bay Damram",45107392.24,0
"8711",2010,60603,597,"Klaeng",88876647.43,-3
"8712",2010,60609,3133,"Tum Ring",447861815.4,-146
"8713",2010,60503,246,"Sambour",208820662.3,0
"8714",2010,100409,4825,"Srae Chis",450528204.8,0
"8715",2010,60804,3,"Kampong Chen Cheung",38933796.84,0
"8716",2010,60608,4835,"Sochet",485653811.4,-50
"8717",2010,20104,3,"Chheu Teal",40168088.05,0
"8718",2010,20107,46,"Snoeng",267251457.5,0
"8719",2010,240201,0,"Sala Krau",58523456.46,0
"8720",2010,60401,10,"Doung",91052728,0
"8721",2010,20106,6,"Phnum Sampov",64205264.03,0
"8722",2010,240204,50,"Ou Andoung",181368826.9,0
"8723",2010,110204,7675,"Sokh Sant",714322472.3,0
"8724",2010,60811,0,"Rung Roeang",14580289.61,0
"8725",2010,240203,13,"Stueng Kach",111772639.2,0
"8726",2010,60205,205,"Ni Pechr",87744534.98,0
"8727",2010,60805,0,"Kampong Chen Tboung",8848498.34,0
"8728",2010,20704,166,"Traeng",343735525.4,0
"8729",2010,60806,297,"Msar Krang",182825282.8,-147
"8730",2010,20102,4,"Kantueu Pir",32545747.2,0
"8731",2010,60502,690,"Koul",127719468.5,-43
"8732",2010,60202,26,"Damrei Slab",94817085.34,0
"8733",2010,20608,64,"Prey Touch",116430073.8,0
"8734",2010,100404,1440,"Kaoh Khnhaer",216508875.1,0
"8735",2010,100403,6397,"Kbal Damrei",623849182.7,0
"8736",2010,20807,0,"Reang Kesei",95702320.39,0
"8737",2010,20606,310,"Ta Loas",135904662.3,0
"8738",2010,60501,6,"Chhuk",65079903.87,0
"8739",2010,60810,0,"Preah Damrei",14400116.36,0
"8740",2010,240101,899,"Pailin",137651423,-1
"8741",2010,240104,1069,"Ba Yakha",134650531.4,0
"8742",2010,60807,104,"Peam Bang",243521365.5,-44
"8743",2010,60504,1055,"Sraeung",192645170.8,0
"8744",2010,20105,14,"Chaeng Mean Chey",109366535.8,0
"8745",2010,21301,0,"Thipakdei",132201798.2,0
"8746",2010,60802,639,"Chamnar Kraom",236542833.9,-31
"8747",2010,240103,985,"Tuol Lvea",100588384.2,0
"8748",2010,60812,417,"Samprouch",224229916.2,-104
"8749",2010,110401,8343,"Krang Teh",794640675.7,0
"8750",2010,60803,0,"Chamnar Leu",34417023.54,0
"8751",2010,110402,25897,"Bu Chri",2337461515,0
"8752",2010,20607,9,"Kakaoh",85632935.37,0
"8753",2010,150104,174,"Me Tuek",265032777.6,-27
"8754",2010,20101,0,"Kantueu Muoy",87083947.42,0
"8755",2010,100402,5915,"Kampong Cham",652740993.2,0
"8756",2010,180103,3,"Sangkat Bei",11069773.96,0
"8757",2010,180103,3,"Sangkat Bei",1166060.57,0
"8758",2010,180103,3,"Sangkat Bei",1025303.69,0
"8759",2010,70704,1,"Kampong Samraong",6811238.55,0
"8760",2010,70504,0,"Khcheay Khang Tboung",17764127.94,0
"8761",2010,70717,4,"Trapeang Pring",43672710.81,0
"8762",2010,210408,0,"Prey Ampok",48247297.13,0
"8763",2010,180208,858,"Ream",155044146,-39
"8764",2010,180208,858,"Ream",37705795.82,0
"8765",2010,180208,858,"Ream",562813.79,0
"8766",2010,180208,858,"Ream",7478818.81,0
"8767",2010,180208,858,"Ream",18318.98,0
"8768",2010,180208,858,"Ream",1379537.97,0
"8769",2010,180208,858,"Ream",266850.88,0
"8770",2010,180208,858,"Ream",122395.2,0
"8771",2010,180208,858,"Ream",6838749.13,0
"8772",2010,180213,256,"Tuol Toetueng",51996234.35,-34
"8773",2010,210409,3,"Prey Rumdeng",84599676,0
"8774",2010,210402,0,"Preah Bat Choan Chum",51222661.73,0
"8775",2010,180203,175,"Bet Trang",75082583.76,0
"8776",2010,70207,0,"Sdach Kong Khang Lech",24481746.26,0
"8777",2010,70503,0,"Khcheay Khang Cheung",19077172.59,0
"8778",2010,210404,0,"Kampeaeng",48464155.74,0
"8779",2010,210403,0,"Kamnab",26872447.77,0
"8780",2010,70202,0,"Banteay Meas Khang Lech",33743267.3,0
"8781",2010,70212,0,"Tuk Meas Khang Kaeut",27849385.37,0
"8782",2010,70604,0,"Damnak Kantuot Khang Tbo",26466914.55,0
"8783",2010,70802,0,"Krang Ampil",2478242.96,0
"8784",2010,70803,0,"Kampong Bay",1813063.81,0
"8785",2010,180105,242,"Kaoh Rung",24354920.05,0
"8786",2010,180105,242,"Kaoh Rung",719928.12,0
"8787",2010,180105,242,"Kaoh Rung",42410.29,0
"8788",2010,180105,242,"Kaoh Rung",78267970.61,0
"8789",2010,180105,242,"Kaoh Rung",31831.42,0
"8790",2010,180104,0,"Sangkat Buon",24447863.06,0
"8791",2010,180104,0,"Sangkat Buon",89742.81,0
"8792",2010,70701,97,"Boeng Tuk",42171374.06,0
"8793",2010,70603,0,"Damnak Kantuot Khang Che",20827495.42,0
"8794",2010,70606,2,"Kampong Trach Khang Lech",54535819.29,0
"8795",2010,180105,3,"Kaoh Rung",24354920.05,0
"8796",2010,180105,3,"Kaoh Rung",719928.12,0
"8797",2010,180105,3,"Kaoh Rung",42410.29,0
"8798",2010,180105,3,"Kaoh Rung",78267970.61,0
"8799",2010,180105,3,"Kaoh Rung",31831.42,0
"8800",2010,180102,0,"Sangkat Pir",2362573.95,0
"8801",2010,180103,4,"Sangkat Bei",11069773.96,0
"8802",2010,180103,4,"Sangkat Bei",1166060.57,0
"8803",2010,180103,4,"Sangkat Bei",1025303.69,0
"8804",2010,70719,0,"Trapeang Thum",3046498.14,0
"8805",2010,70707,444,"Kaoh Touch",78073035.25,0
"8806",2010,70804,11,"Andoung Khmaer",26170747.24,0
"8807",2010,180207,96,"Prey Nob",36440742.5,-6
"8808",2010,210405,0,"Kiri Chong Kaoh",27966042.61,0
